Iteration	Posterior	Likelihood	Prior	ex0	ex1	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	sp0	sp1	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
206	-786.1074	-804.0385	17.93117	0.0001033142	0.07195401	9.36247e-05	0.0652057	0.000113004	0.0787023	0.906213	1.09379	0.139458	0.910225	1.09863	0.000103314	0.071954	0.006910813	0.00691081	0.00691081	0.2532711	0.01849848	0.10572	0.0077216	0.400822	0.0292754	0.417418	1.58258	0.9879501	0.513573	1.94714	0.253271	0.0184985	0.0115835	0.0148646
207	-786.9127	-803.6748	16.76207	0.001686095	0.0003125395	0.00065752	0.00012188	0.00271467	0.000503199	0.389966	1.61003	1.051129	0.492148	2.03191	0.00168609	0.000312539	0.008639155	0.00863915	0.00863915	0.2532711	0.03313881	0.0860497	0.011259	0.420493	0.0550186	0.339753	1.66025	1.176076	0.452372	2.21057	0.253271	0.0331388	0.0115835	0.0288649
208	-784.7911	-803.1736	18.38246	0.002732061	0.0003125395	0.00214031	0.000244845	0.00332381	0.000380234	0.783405	1.21659	0.3262918	0.802454	1.24618	0.00273206	0.000312539	0.006723616	0.00672362	0.00672362	0.1908844	0.05849863	0.0648563	0.0198759	0.316913	0.0971213	0.339767	1.66023	1.176038	0.452383	2.21052	0.190884	0.0584986	0.0126072	0.016409
209	-778.8314	-802.6486	23.81719	0.0001322072	0.002934802	0.000103572	0.00229914	0.000160843	0.00357046	0.783405	1.21659	0.3262918	0.802454	1.24618	0.000132207	0.0029348	0.006723616	0.00672362	0.00672362	0.1853017	0.0008024606	0.077688	0.000336433	0.292915	0.00126849	0.419251	1.58075	0.9838423	0.514998	1.94175	0.185302	0.000802461	0.0126072	0.016409
210	-789.2095	-805.7711	16.56161	0.0277419	0.0002772664	0.0217331	0.000217212	0.0337506	0.000337321	0.783405	1.21659	0.3262918	0.802454	1.24618	0.0277419	0.000277266	0.00479159	0.00479159	0.00479159	0.2388838	0.06822463	0.0814489	0.0232616	0.396319	0.113188	0.340956	1.65904	1.172918	0.453336	2.20587	0.238884	0.0682246	0.0126072	0.00966898
211	-779.9371	-802.4131	22.47603	0.001410237	0.0005714136	0.000966767	0.000391724	0.00185371	0.000751103	0.685535	1.31446	0.4825759	0.722172	1.38471	0.00141024	0.000571414	0.006970934	0.00697093	0.00697093	0.1983748	0.0003485461	0.0709192	0.000124606	0.32583	0.000572487	0.357501	1.6425	1.130362	0.466537	2.14345	0.198375	0.000348546	0.0126072	0.0261108
212	-797.5667	-807.1418	9.575079	0.001410237	0.2105463	0.000966767	0.144337	0.00185371	0.276756	0.685535	1.31446	0.4825759	0.722172	1.38471	0.00141024	0.210546	0.006970934	0.00697093	0.00697093	0.1983748	0.6379943	0.0709192	0.228084	0.32583	1.0479	0.357501	1.6425	1.130362	0.466537	2.14345	0.198375	0.637994	0.0163273	0.0163706
213	-787.1316	-803.1507	16.01904	0.0007834739	0.2105463	0.000537099	0.144337	0.00102985	0.276756	0.685535	1.31446	0.4825759	0.722172	1.38471	0.000783474	0.210546	0.009343298	0.0093433	0.0093433	0.1900553	0.007159983	0.067945	0.0025597	0.312166	0.0117603	0.357501	1.6425	1.130362	0.466537	2.14345	0.190055	0.00715998	0.0121361	0.00288772
214	-790.2077	-801.8572	11.64949	0.0007834739	0.05038647	0.000537099	0.0345417	0.00102985	0.0662312	0.685535	1.31446	0.4825759	0.722172	1.38471	0.000783474	0.0503865	0.008541914	0.00854191	0.00854191	0.1900553	0.08049298	0.067945	0.0287763	0.312166	0.13221	0.357501	1.6425	1.130362	0.466537	2.14345	0.190055	0.080493	0.0121361	0.0427651
215	-787.9121	-801.6174	13.70533	0.0007834739	0.0007375815	0.000537099	0.000505638	0.00102985	0.000969525	0.685535	1.31446	0.4825759	0.722172	1.38471	0.000783474	0.000737581	0.007024771	0.00702477	0.00702477	0.183393	0.08049298	0.0669905	0.0294028	0.299796	0.131583	0.365284	1.63472	1.110876	0.472709	2.11546	0.183393	0.080493	0.0228832	0.0593993
216	-790.205	-800.8864	10.68141	0.000411836	0.000325885	0.000209776	0.000165995	0.000613896	0.000485775	0.509368	1.49063	0.7959974	0.584562	1.71068	0.000411836	0.000325885	0.01032619	0.0103262	0.0103262	0.183393	0.2150487	0.0669905	0.0785539	0.299796	0.351544	0.365284	1.63472	1.110876	0.472709	2.11546	0.183393	0.215049	0.0117423	0.101548
217	-782.8077	-801.7451	18.93748	0.000411836	0.0001625358	0.000209776	8.27906e-05	0.000613896	0.000242281	0.509368	1.49063	0.7959974	0.584562	1.71068	0.000411836	0.000162536	0.01032619	0.0103262	0.0103262	0.2102219	0.04216544	0.0767907	0.0154024	0.343653	0.0689285	0.365284	1.63472	1.110876	0.472709	2.11546	0.210222	0.0421654	0.0133404	0.0297994
218	-779.6909	-802.7849	23.09401	0.0004389568	0.0007754536	0.000315245	0.000556907	0.000562669	0.000994001	0.718169	1.28183	0.4294657	0.74851	1.33599	0.000438957	0.000775454	0.009786765	0.00978677	0.00978677	0.2102219	0.001684461	0.0748558	0.000599802	0.345588	0.00276912	0.35608	1.64392	1.133957	0.465407	2.14866	0.210222	0.00168446	0.0133404	0.00747022
219	-784.0576	-804.455	20.39738	0.002724097	0.04216242	0.00245863	0.0380537	0.00298956	0.0462711	0.90255	1.09745	0.144939	0.906867	1.1027	0.0027241	0.0421624	0.009786765	0.00978677	0.00978677	0.1697194	0.0002617581	0.0604336	9.32068e-05	0.279005	0.000430309	0.35608	1.64392	1.133957	0.465407	2.14866	0.169719	0.000261758	0.0133404	0.000943594
220	-787.4404	-806.9711	19.53067	0.00292596	0.0001306564	0.00228778	0.000102159	0.00356414	0.000159154	0.781891	1.21811	0.3286485	0.80118	1.24816	0.00292596	0.000130656	0.02439741	0.0243974	0.0243974	0.2399747	0.002023562	0.0733842	0.000618805	0.406565	0.00342832	0.3058	1.6942	1.269134	0.424851	2.35377	0.239975	0.00202356	0.0264031	0.0153245
221	-789.2365	-805.0666	15.83014	0.00292596	0.002644482	0.000466661	0.000421768	0.00538526	0.0048672	0.15949	1.84051	1.813087	0.294373	3.39705	0.00292596	0.00264448	0.008269694	0.00826969	0.00826969	0.2399747	0.002023562	0.0733842	0.000618805	0.406565	0.00342832	0.3058	1.6942	1.269134	0.424851	2.35377	0.239975	0.00202356	0.00770661	0.0289424
222	-788.085	-804.526	16.44104	0.000967968	0.004983809	0.000154381	0.000794867	0.00178155	0.00917275	0.15949	1.84051	1.813087	0.294373	3.39705	0.000967968	0.00498381	0.008269694	0.00826969	0.00826969	0.2399747	0.01664229	0.105668	0.00732807	0.374282	0.0259565	0.440328	1.55967	0.9375317	0.531339	1.88204	0.239975	0.0166423	0.0106248	0.0065894
223	-783.8107	-802.8443	19.03357	0.000967968	0.007421626	0.000154381	0.00118367	0.00178155	0.0136596	0.15949	1.84051	1.813087	0.294373	3.39705	0.000967968	0.00742163	0.007638116	0.00763812	0.00763812	0.2157424	0.0001889437	0.0949974	8.31972e-05	0.336487	0.00029469	0.440328	1.55967	0.9375317	0.531339	1.88204	0.215742	0.000188944	0.0106248	0.0256495
224	-783.3646	-802.3251	18.96052	0.000212746	0.007421626	3.39308e-05	0.00118367	0.000391561	0.0136596	0.15949	1.84051	1.813087	0.294373	3.39705	0.000212746	0.00742163	0.005296505	0.00529651	0.00529651	0.1928684	0.001108216	0.0849253	0.000487978	0.300811	0.00172845	0.440328	1.55967	0.9375317	0.531339	1.88204	0.192868	0.00110822	0.0160674	0.0217526
225	-796.41	-800.3455	3.935478	0.006785372	0.007421626	0.00115531	0.00126364	0.0124154	0.0135796	0.170265	1.82974	1.760272	0.305048	3.27817	0.00678537	0.00742163	0.009746628	0.00974663	0.00974663	0.2261512	0.002847181	0.0995807	0.00125369	0.352722	0.00444067	0.440328	1.55967	0.9375317	0.531339	1.88204	0.226151	0.00284718	0.0328881	0.122452
226	-782.4256	-802.4912	20.06559	0.002080709	0.0001321906	0.000861028	5.47024e-05	0.00330039	0.000209679	0.413815	1.58619	0.9960632	0.510771	1.95783	0.00208071	0.000132191	0.004804338	0.00480434	0.00480434	0.2314141	0.002847181	0.101898	0.00125369	0.36093	0.00444067	0.440328	1.55967	0.9375317	0.531339	1.88204	0.231414	0.00284718	0.0192266	0.0295788
227	-792.5977	-803.6832	11.08546	0.007921583	0.4958773	0.00647311	0.405205	0.00937006	0.586549	0.817148	1.18285	0.2741796	0.831161	1.20314	0.00792158	0.495877	0.003652938	0.00365294	0.00365294	0.2314141	0.002847181	0.106412	0.00130923	0.356416	0.00438513	0.459835	1.54016	0.8960677	0.546408	1.83013	0.231414	0.00284718	0.0192266	0.0389727
228	-791.6026	-803.5838	11.98115	0.004273637	0.02043867	0.00291554	0.0139436	0.00563173	0.0269338	0.682216	1.31778	0.4880438	0.719513	1.38983	0.00427364	0.0204387	0.0222806	0.0222806	0.0222806	0.1949755	0.006489411	0.101971	0.00339392	0.28798	0.00958491	0.522993	1.47701	0.7696225	0.595054	1.68052	0.194976	0.00648941	0.024982	0.0389727
229	-791.8747	-803.5159	11.64121	0.004843091	0.3806088	0.0040618	0.319209	0.00562438	0.442009	0.83868	1.16132	0.2412819	0.84981	1.17673	0.00484309	0.380609	0.0222806	0.0222806	0.0222806	0.2047437	0.000482891	0.0916111	0.000216066	0.317876	0.000749716	0.447443	1.55256	0.9222606	0.53684	1.86275	0.204744	0.000482891	0.024982	0.0389727
230	-786.084	-801.14	15.05597	0.001146051	0.1488165	0.000903456	0.117315	0.00138864	0.180318	0.788321	1.21168	0.3186527	0.8066	1.23977	0.00114605	0.148817	0.008755209	0.00875521	0.00875521	0.2047437	0.007686134	0.0921614	0.00345976	0.317326	0.0119125	0.450131	1.54987	0.9165357	0.538917	1.85557	0.204744	0.00768613	0.0260458	0.0060693
231	-786.0985	-801.2756	15.17708	0.0009564981	0.04161583	0.000460929	0.0200544	0.00145207	0.0631773	0.481893	1.51811	0.850642	0.563409	1.77491	0.000956498	0.0416158	0.006964835	0.00696483	0.00696483	0.1969188	0.0007411948	0.0886392	0.000333635	0.305198	0.00114876	0.450131	1.54987	0.9165357	0.538917	1.85557	0.196919	0.000741195	0.0260458	0.0403026
232	-784.612	-803.3908	18.77877	0.007571206	0.04161583	0.00689308	0.0378884	0.00824933	0.0453432	0.910433	1.08957	0.1331483	0.914107	1.09396	0.00757121	0.0416158	0.007525466	0.00752547	0.00752547	0.1969188	0.0001568235	0.0886392	7.05911e-05	0.305198	0.000243056	0.450131	1.54987	0.9165357	0.538917	1.85557	0.196919	0.000156823	0.00944747	0.0228596
233	-784.5955	-804.5844	19.98891	0.006591986	0.03681266	0.00600156	0.0335155	0.00718241	0.0401098	0.910433	1.08957	0.1331483	0.914107	1.09396	0.00659199	0.0368127	0.01521235	0.0152124	0.0152124	0.1703055	0.0001568235	0.0766597	7.05911e-05	0.263951	0.000243056	0.450131	1.54987	0.9165357	0.538917	1.85557	0.170306	0.000156823	0.0124763	0.0028508
234	-784.4879	-803.1867	18.69883	0.004037287	0.03681266	0.00352474	0.0321392	0.00454983	0.0414861	0.873048	1.12695	0.1892406	0.880169	1.13614	0.00403729	0.0368127	0.005334954	0.00533495	0.00533495	0.1849736	0.001494525	0.0832623	0.000672732	0.286685	0.00231632	0.450131	1.54987	0.9165357	0.538917	1.85557	0.184974	0.00149452	0.015805	0.00185914
235	-788.0894	-801.7787	13.68929	0.005457486	0.003830355	0.00431263	0.00302684	0.00660234	0.00463387	0.790224	1.20978	0.3157016	0.808207	1.23731	0.00545749	0.00383035	0.005334954	0.00533495	0.00533495	0.2044992	0.02316124	0.0920514	0.0104256	0.316947	0.0358969	0.450131	1.54987	0.9165357	0.538917	1.85557	0.204499	0.0231612	0.015805	0.0471185
236	-787.1013	-803.5089	16.40756	0.0002224839	0.02170853	4.98288e-05	0.00486197	0.000395139	0.0385551	0.223966	1.77603	1.534971	0.355112	2.81601	0.000222484	0.0217085	0.004278417	0.00427842	0.00427842	0.2182347	0.02316124	0.0772206	0.00819542	0.359249	0.0381271	0.353842	1.64616	1.139639	0.463627	2.15691	0.218235	0.0231612	0.015805	0.00454651
237	-789.8565	-804.2256	14.36907	0.02578733	0.002059534	0.00577548	0.000461265	0.0457992	0.0036578	0.223966	1.77603	1.534971	0.355112	2.81601	0.0257873	0.00205953	0.008276726	0.00827673	0.00827673	0.2182347	0.007818157	0.0772206	0.00276639	0.359249	0.0128699	0.353842	1.64616	1.139639	0.463627	2.15691	0.218235	0.00781816	0.0202115	0.00454651
238	-792.9221	-802.28	9.357877	0.02113522	0.03798717	0.00473357	0.00850783	0.0375369	0.0674665	0.223966	1.77603	1.534971	0.355112	2.81601	0.0211352	0.0379872	0.008459104	0.0084591	0.0084591	0.2321593	0.004871323	0.0821477	0.00172368	0.382171	0.00801897	0.353842	1.64616	1.139639	0.463627	2.15691	0.232159	0.00487132	0.0211967	0.034671
239	-790.2623	-802.1299	11.86764	0.006313258	0.02202345	0.00141395	0.0049325	0.0112126	0.0391144	0.223966	1.77603	1.534971	0.355112	2.81601	0.00631326	0.0220234	0.005365614	0.00536561	0.00536561	0.2321593	0.004871323	0.0889747	0.00186693	0.375344	0.00787572	0.383248	1.61675	1.067097	0.486876	2.05391	0.232159	0.00487132	0.0169737	0.034671
240	-790.1935	-801.0958	10.90227	0.003296693	0.005302817	0.000738347	0.00118765	0.00585504	0.00941798	0.223966	1.77603	1.534971	0.355112	2.81601	0.00329669	0.00530282	0.01320399	0.013204	0.013204	0.2092119	0.004871323	0.0801801	0.00186693	0.338244	0.00787572	0.383248	1.61675	1.067097	0.486876	2.05391	0.209212	0.00487132	0.0169737	0.0631706
241	-790.4455	-801.6068	11.16132	0.003296693	0.01001394	0.00246332	0.0074825	0.00413007	0.0125454	0.747208	1.25279	0.3830941	0.772292	1.29485	0.00329669	0.0100139	0.007089288	0.00708929	0.00708929	0.1791601	0.0311605	0.0750303	0.0130497	0.28329	0.0492713	0.418789	1.58121	0.9848776	0.514639	1.94311	0.17916	0.0311605	0.0211319	0.059409
242	-792.8445	-803.7792	10.93467	0.02388899	0.08732013	0.0148895	0.0544247	0.0328885	0.120216	0.623278	1.37672	0.5874571	0.672849	1.48622	0.023889	0.0873201	0.007109561	0.00710956	0.00710956	0.2051767	0.0311605	0.10531	0.0159936	0.305044	0.0463274	0.513264	1.48674	0.7884084	0.587562	1.70195	0.205177	0.0311605	0.0145105	0.0189728
243	-781.7492	-801.6248	19.87566	0.0001414858	0.08732013	8.8185e-05	0.0544247	0.000194787	0.120216	0.623278	1.37672	0.5874571	0.672849	1.48622	0.000141486	0.0873201	0.01148745	0.0114875	0.0114875	0.2051767	0.0005913294	0.0833935	0.000240344	0.32696	0.000942314	0.406447	1.59355	1.012815	0.505032	1.98007	0.205177	0.000591329	0.0209618	0.00549027
244	-782.4006	-802.9797	20.57905	0.0003892542	0.02990064	0.000243652	0.0187162	0.000534856	0.0410851	0.625946	1.37405	0.5828538	0.674942	1.48161	0.000389254	0.0299006	0.008738649	0.00873865	0.00873865	0.2219654	0.0005913294	0.0762048	0.000203014	0.367726	0.000979645	0.343318	1.65668	1.166744	0.455228	2.1967	0.221965	0.000591329	0.0124198	0.00549027
245	-794.0587	-806.0567	11.998	0.003453236	0.4093788	0.00273315	0.324013	0.00417332	0.494744	0.791476	1.20852	0.3137603	0.809266	1.23569	0.00345324	0.409379	0.01242939	0.0124294	0.0124294	0.2219654	0.04890904	0.0762048	0.0167914	0.367726	0.0810267	0.343318	1.65668	1.166744	0.455228	2.1967	0.221965	0.048909	0.00818624	0.00400082
246	-787.8013	-806.7864	18.98512	0.003453236	0.002899973	0.00273315	0.00229526	0.00417332	0.00350469	0.791476	1.20852	0.3137603	0.809266	1.23569	0.00345324	0.00289997	0.002505298	0.0025053	0.0025053	0.2400187	0.004781086	0.117254	0.00233565	0.362784	0.00722652	0.48852	1.51148	0.8372739	0.568512	1.75898	0.240019	0.00478109	0.00818624	0.0228365
247	-784.933	-802.6271	17.69415	0.0007159062	0.02624269	0.000566622	0.0207705	0.00086519	0.0317149	0.791476	1.20852	0.3137603	0.809266	1.23569	0.000715906	0.0262427	0.005486013	0.00548601	0.00548601	0.1999037	0.004781086	0.0976569	0.00233565	0.302151	0.00722652	0.48852	1.51148	0.8372739	0.568512	1.75898	0.199904	0.00478109	0.0149713	0.0228365
248	-790.063	-803.2565	13.19351	0.01298984	0.2459351	0.0102811	0.194652	0.0156985	0.297219	0.791476	1.20852	0.3137603	0.809266	1.23569	0.0129898	0.245935	0.00793677	0.00793677	0.00793677	0.2109163	0.004781086	0.114951	0.00260573	0.306882	0.00695644	0.545008	1.45499	0.7279244	0.612028	1.63391	0.210916	0.00478109	0.0212201	0.00832293
249	-783.5444	-801.536	17.9915	0.00241657	0.2459351	0.00191266	0.194652	0.00292048	0.297219	0.791476	1.20852	0.3137603	0.809266	1.23569	0.00241657	0.245935	0.008010575	0.00801058	0.00801058	0.2248626	0.0002167253	0.0864197	8.32924e-05	0.363306	0.000350158	0.384322	1.61568	1.064529	0.48772	2.05036	0.224863	0.000216725	0.0212201	0.00062499
250	-786.8565	-802.1284	15.27183	0.00448588	0.2459351	0.00355046	0.194652	0.00542129	0.297219	0.791476	1.20852	0.3137603	0.809266	1.23569	0.00448588	0.245935	0.01139094	0.0113909	0.0113909	0.1938592	0.001501063	0.0745044	0.000576892	0.313214	0.00242523	0.384322	1.61568	1.064529	0.48772	2.05036	0.193859	0.00150106	0.0212201	0.000876632
251	-781.3207	-802.3514	21.03068	0.000257977	0.1360945	0.000204183	0.107716	0.000311772	0.164474	0.791476	1.20852	0.3137603	0.809266	1.23569	0.000257977	0.136095	0.01207892	0.0120789	0.0120789	0.1938592	0.0001340828	0.0745044	5.1531e-05	0.313214	0.000216635	0.384322	1.61568	1.064529	0.48772	2.05036	0.193859	0.000134083	0.012688	0.00992497
252	-785.8126	-803.1622	17.34952	0.000257977	0.02441052	0.000204183	0.0193203	0.000311772	0.0295007	0.791476	1.20852	0.3137603	0.809266	1.23569	0.000257977	0.0244105	0.01783365	0.0178337	0.0178337	0.1789529	0.004018669	0.0687756	0.00154446	0.28913	0.00649287	0.384322	1.61568	1.064529	0.48772	2.05036	0.178953	0.00401867	0.0215295	0.0193678
253	-788.563	-804.408	15.84493	0.002407388	0.008909787	0.00190539	0.00705188	0.00290939	0.0107677	0.791476	1.20852	0.3137603	0.809266	1.23569	0.00240739	0.00890979	0.003164313	0.00316431	0.00316431	0.2558158	0.02532074	0.0983157	0.00973133	0.413316	0.0409102	0.384322	1.61568	1.064529	0.48772	2.05036	0.255816	0.0253207	0.0184258	0.0149547
254	-783.1836	-804.2053	21.02164	0.003002929	0.0002622726	0.00237675	0.000207582	0.00362911	0.000316963	0.791476	1.20852	0.3137603	0.809266	1.23569	0.00300293	0.000262273	0.005504814	0.00550481	0.00550481	0.2558158	0.004932224	0.0941836	0.00181589	0.417448	0.00804855	0.368169	1.63183	1.103734	0.474992	2.1053	0.255816	0.00493222	0.0125806	0.0149547
255	-784.1475	-803.9589	19.81136	0.0008385788	0.0006093857	0.000663715	0.000482314	0.00101344	0.000736457	0.791476	1.20852	0.3137603	0.809266	1.23569	0.000838579	0.000609386	0.003684072	0.00368407	0.00368407	0.1962668	0.05593866	0.0722594	0.0205949	0.320274	0.0912824	0.368169	1.63183	1.103734	0.474992	2.1053	0.196267	0.0559387	0.00838198	0.0149547
256	-782.7646	-803.873	21.10843	0.0002736503	0.0006093857	0.000216588	0.000482314	0.000330713	0.000736457	0.791476	1.20852	0.3137603	0.809266	1.23569	0.00027365	0.000609386	0.01039474	0.0103947	0.0103947	0.232216	0.06008895	0.0894748	0.0231528	0.374957	0.0970251	0.385309	1.61469	1.062176	0.488495	2.04711	0.232216	0.060089	0.00969069	0.00293247
257	-789.4332	-803.3212	13.88803	0.009850207	0.02856105	0.0077962	0.0226054	0.0119042	0.0345167	0.791476	1.20852	0.3137603	0.809266	1.23569	0.00985021	0.028561	0.01462311	0.0146231	0.0146231	0.2076353	0.02377934	0.0800037	0.00916239	0.335267	0.0383963	0.385309	1.61469	1.062176	0.488495	2.04711	0.207635	0.0237793	0.0150415	0.00293247
258	-787.9939	-802.7236	14.7297	0.0001432675	0.2561314	0.000113393	0.202722	0.000173142	0.309541	0.791476	1.20852	0.3137603	0.809266	1.23569	0.000143267	0.256131	0.01472629	0.0147263	0.0147263	0.2112426	0.02377934	0.0764821	0.0086095	0.346003	0.0389492	0.362058	1.63794	1.118913	0.470154	2.12696	0.211243	0.0237793	0.0150415	0.0153318
259	-786.8803	-801.5924	14.71206	0.0001432675	0.2561314	0.000114059	0.203912	0.000172476	0.30835	0.796124	1.20388	0.3065623	0.813204	1.2297	0.000143267	0.256131	0.007759462	0.00775946	0.00775946	0.2167622	0.04532356	0.105341	0.0220261	0.328183	0.068621	0.485975	1.51402	0.842392	0.566553	1.76506	0.216762	0.0453236	0.0246432	0.0107297
260	-786.0646	-802.8313	16.76678	0.002061403	0.2478431	0.00191507	0.23025	0.00220773	0.265436	0.929014	1.07099	0.1054206	0.931364	1.07369	0.0020614	0.247843	0.001876862	0.00187686	0.00187686	0.2167622	0.0003922362	0.103914	0.000188034	0.329611	0.000596438	0.47939	1.52061	0.8557235	0.561481	1.781	0.216762	0.000392236	0.0349329	0.0107297
261	-785.0963	-802.1202	17.02388	0.002061403	0.1929195	0.00191507	0.179225	0.00220773	0.206614	0.929014	1.07099	0.1054206	0.931364	1.07369	0.0020614	0.19292	0.01315736	0.0131574	0.0131574	0.220368	0.0001593749	0.0777824	5.62539e-05	0.362954	0.000262496	0.352966	1.64703	1.14187	0.46293	2.16015	0.220368	0.000159375	0.0281659	0.0107297
262	-782.1319	-803.5865	21.45466	0.000374068	0.0001738557	0.000363978	0.000169166	0.000384158	0.000178545	0.973027	1.02697	0.04000004	0.973381	1.02735	0.000374068	0.000173856	0.01059776	0.0105978	0.0105978	0.2506223	0.02554064	0.0884612	0.00901498	0.412783	0.0420663	0.352966	1.64703	1.14187	0.46293	2.16015	0.250622	0.0255406	0.01527	0.0168631
263	-782.4114	-806.4796	24.06821	0.0006794464	0.0002107013	0.000598464	0.000185588	0.000760429	0.000235815	0.880811	1.11919	0.1775535	0.887135	1.12722	0.000679446	0.000210701	0.004355192	0.00435519	0.00435519	0.2649905	0.0002696246	0.0711515	7.23958e-05	0.458829	0.000466853	0.268506	1.73149	1.381687	0.393792	2.53941	0.26499	0.000269625	0.01527	0.0283107
264	-784.7613	-805.7267	20.9654	0.001241084	0.007777364	0.00096975	0.00607702	0.00151242	0.0094777	0.781373	1.21863	0.3294541	0.800744	1.24884	0.00124108	0.00777736	0.008714496	0.0087145	0.0087145	0.2410937	0.0002696246	0.0647351	7.23958e-05	0.417452	0.000466853	0.268506	1.73149	1.381687	0.393792	2.53941	0.241094	0.000269625	0.0164876	0.00802459
265	-785.4809	-805.0241	19.54327	0.0007029314	0.007777364	0.000549252	0.00607702	0.000856611	0.0094777	0.781373	1.21863	0.3294541	0.800744	1.24884	0.000702931	0.00777736	0.008714496	0.0087145	0.0087145	0.2410937	0.000128326	0.115962	6.17225e-05	0.366226	0.00019493	0.480982	1.51902	0.8524889	0.562708	1.77712	0.241094	0.000128326	0.00955194	0.056974
266	-789.3473	-807.1269	17.77964	0.01045091	0.0003962909	0.0103538	0.000392608	0.010548	0.000399974	0.990707	1.00929	0.01377806	0.99075	1.00934	0.0104509	0.000396291	0.003131916	0.00313192	0.00313192	0.2410937	0.03208677	0.068965	0.00917843	0.413223	0.0549951	0.28605	1.71395	1.327216	0.408528	2.44781	0.241094	0.0320868	0.0167559	0.0119844
267	-785.2282	-805.3742	20.14594	0.0005181957	0.0004640601	0.000483233	0.00043275	0.000553158	0.00049537	0.932531	1.06747	0.1001824	0.93466	1.06991	0.000518196	0.00046406	0.009655601	0.0096556	0.0096556	0.2420678	0.05332981	0.0692436	0.015255	0.414892	0.0914046	0.28605	1.71395	1.327216	0.408528	2.44781	0.242068	0.0533298	0.0167559	0.00338828
268	-784.3682	-802.9502	18.58204	0.0001452811	0.004566458	9.80331e-05	0.00308136	0.000192529	0.00605155	0.674782	1.32522	0.5003358	0.713572	1.4014	0.000145281	0.00456646	0.009984031	0.00998403	0.00998403	0.2147845	0.05332981	0.0745203	0.018503	0.355049	0.0881566	0.346954	1.65305	1.157307	0.458135	2.18276	0.214784	0.0533298	0.0167559	0.00625914
269	-780.7692	-803.1368	22.36762	0.000136881	0.0003250423	9.23648e-05	0.000219333	0.000181397	0.000430752	0.674782	1.32522	0.5003358	0.713572	1.4014	0.000136881	0.000325042	0.009984031	0.00998403	0.00998403	0.1878867	0.05332981	0.0711828	0.0202046	0.304591	0.0864551	0.37886	1.62114	1.077642	0.483425	2.06857	0.187887	0.0533298	0.0128611	0.000742146
270	-779.1846	-804.6559	25.47124	0.0004165921	0.0004036539	0.000281109	0.000272378	0.000552075	0.00053493	0.674782	1.32522	0.5003358	0.713572	1.4014	0.000416592	0.000403654	0.007573515	0.00757351	0.00757351	0.1894971	0.0008858647	0.0717929	0.000335619	0.307201	0.00143611	0.37886	1.62114	1.077642	0.483425	2.06857	0.189497	0.000885865	0.00622628	0.00580972
271	-779.0438	-802.6155	23.5717	0.0004165921	0.0009985566	0.000332479	0.000796941	0.000500705	0.00120017	0.798093	1.20191	0.3035182	0.814876	1.22718	0.000416592	0.000998557	0.007573515	0.00757351	0.00757351	0.2410547	0.0002080321	0.0913261	7.88151e-05	0.390783	0.000337249	0.37886	1.62114	1.077642	0.483425	2.06857	0.241055	0.000208032	0.0144241	0.026944
272	-779.4913	-802.4914	23.00016	0.0001283162	0.0005656726	0.000105348	0.000464418	0.000151285	0.000666927	0.821002	1.179	0.2682728	0.834479	1.19835	0.000128316	0.000565673	0.008233439	0.00823344	0.00823344	0.1833407	0.001303397	0.0793694	0.000564249	0.287312	0.00204255	0.432907	1.56709	0.9536509	0.525593	1.90261	0.183341	0.0013034	0.0256396	0.026944
273	-784.1413	-805.3954	21.25405	0.001834101	0.0005656726	0.0015058	0.000464418	0.0021624	0.000666927	0.821002	1.179	0.2682728	0.834479	1.19835	0.0018341	0.000565673	0.02785394	0.0278539	0.0278539	0.196474	0.001303397	0.0782386	0.000519031	0.314709	0.00208776	0.398214	1.60179	1.031807	0.498604	2.0056	0.196474	0.0013034	0.0105566	0.00950477
274	-787.5867	-805.6758	18.08917	0.0004936938	0.0996124	0.000370471	0.0747499	0.000616916	0.124475	0.750407	1.24959	0.3780313	0.774933	1.29043	0.000493694	0.0996124	0.02785394	0.0278539	0.0278539	0.1789455	0.001303397	0.0712586	0.000519031	0.286633	0.00208776	0.398214	1.60179	1.031807	0.498604	2.0056	0.178946	0.0013034	0.0103752	0.000585419
275	-785.4274	-802.9119	17.48445	0.0003371479	0.0996124	0.000155454	0.0459298	0.000518842	0.153295	0.461085	1.53891	0.8934532	0.547373	1.82691	0.000337148	0.0996124	0.006944367	0.00694437	0.00694437	0.1789455	0.00348363	0.0712586	0.00138723	0.286633	0.00558003	0.398214	1.60179	1.031807	0.498604	2.0056	0.178946	0.00348363	0.0205702	0.00119028
