Iteration	Posterior	Likelihood	Prior	ex0	ex1	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	sp0	sp1	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
5012	-673.7814	-685.9013	12.1199	0.01740012	0.01198469	0.00561113	0.00386478	0.0291891	0.0201046	0.322477	1.67752	1.222437	0.438445	2.28079	0.0174001	0.0119847	0.01074823	0.0107482	0.0107482	0.1192215	0.1107334	0.0530198	0.049245	0.185423	0.172222	0.444717	1.55528	0.9280905	0.534733	1.87009	0.119222	0.110733	0.00405769	0.0140164
5013	-670.5622	-686.8186	16.25644	0.01141002	0.002083598	0.00809519	0.00147827	0.0147248	0.00268892	0.709481	1.29052	0.4434953	0.741461	1.34869	0.01141	0.0020836	0.007598998	0.007599	0.007599	0.1377653	0.105563	0.0612666	0.0469457	0.214264	0.16418	0.444717	1.55528	0.9280905	0.534733	1.87009	0.137765	0.105563	0.00405769	0.0118819
5014	-674.202	-686.423	12.22104	0.06133618	0.01033228	0.0322267	0.0054287	0.0904456	0.0152359	0.525412	1.47459	0.7649874	0.596918	1.67527	0.0613362	0.0103323	0.005901871	0.00590187	0.00590187	0.1666832	0.1247515	0.0741268	0.0554791	0.25924	0.194024	0.444717	1.55528	0.9280905	0.534733	1.87009	0.166683	0.124752	0.00465938	0.0118819
5015	-673.7835	-687.5802	13.79673	0.06133618	0.01033228	0.0322267	0.0054287	0.0904456	0.0152359	0.525412	1.47459	0.7649874	0.596918	1.67527	0.0613362	0.0103323	0.00604867	0.00604867	0.00604867	0.1838553	0.06751819	0.0817636	0.0300265	0.285947	0.10501	0.444717	1.55528	0.9280905	0.534733	1.87009	0.183855	0.0675182	0.00211484	0.00666821
5016	-671.3643	-686.4637	15.09939	0.06133618	0.003260806	0.0322267	0.00171327	0.0904456	0.00480835	0.525412	1.47459	0.7649874	0.596918	1.67527	0.0613362	0.00326081	0.004778064	0.00477806	0.00477806	0.1750298	0.06751819	0.0698155	0.0269315	0.280244	0.108105	0.398878	1.60112	1.030263	0.499123	2.00351	0.17503	0.0675182	0.00101812	0.00706687
5017	-672.0624	-686.7418	14.6794	0.05209427	0.002380907	0.0273709	0.00125096	0.0768176	0.00351086	0.525412	1.47459	0.7649874	0.596918	1.67527	0.0520943	0.00238091	0.002784472	0.00278447	0.00278447	0.1681125	0.08184077	0.0811459	0.0395036	0.255079	0.124178	0.482688	1.51731	0.8490301	0.564022	1.77298	0.168112	0.0818408	0.00427849	0.0133718
5018	-669.5072	-685.8933	16.38607	0.05209427	0.0002655025	0.0273709	0.000139498	0.0768176	0.000391507	0.525412	1.47459	0.7649874	0.596918	1.67527	0.0520943	0.000265502	0.01069537	0.0106954	0.0106954	0.1476648	0.06184321	0.0733116	0.0307035	0.222018	0.0929829	0.496473	1.50353	0.8213906	0.574635	1.74023	0.147665	0.0618432	0.00282496	0.0136932
5019	-675.7853	-688.6176	12.83231	0.05209427	0.02597273	0.0273709	0.0136464	0.0768176	0.0382991	0.525412	1.47459	0.7649874	0.596918	1.67527	0.0520943	0.0259727	0.008294936	0.00829494	0.00829494	0.1476648	0.07057739	0.0983831	0.0470229	0.196946	0.0941319	0.66626	1.33374	0.5145093	0.706783	1.41486	0.147665	0.0705774	0.000635484	0.0136932
5020	-673.7192	-687.1206	13.40144	0.05028268	0.01068659	0.0264191	0.00561486	0.0741463	0.0157583	0.525412	1.47459	0.7649874	0.596918	1.67527	0.0502827	0.0106866	0.01241323	0.0124132	0.0124132	0.1161637	0.06970091	0.0786514	0.0471927	0.153676	0.0922091	0.677074	1.32293	0.4965388	0.715402	1.39782	0.116164	0.0697009	0.00109457	0.0136932
5021	-673.1211	-687.4708	14.34976	0.05028268	0.002092633	0.046511	0.00193566	0.0540544	0.0022496	0.92499	1.07501	0.1114195	0.927603	1.07805	0.0502827	0.00209263	0.003278971	0.00327897	0.00327897	0.09077873	0.104895	0.0516926	0.0597309	0.129865	0.150059	0.569435	1.43057	0.6828721	0.630911	1.58501	0.0907787	0.104895	0.00109457	0.0322753
5022	-671.9713	-686.267	14.29566	0.05028268	0.001915714	0.0362767	0.0013821	0.0642887	0.00244933	0.721455	1.27855	0.424179	0.751184	1.33123	0.0502827	0.00191571	0.01674501	0.016745	0.016745	0.09804597	0.06757448	0.0558308	0.0384793	0.140261	0.0966697	0.569435	1.43057	0.6828721	0.630911	1.58501	0.098046	0.0675745	0.00105035	0.0186574
5023	-668.1903	-687.0627	18.87235	0.007726667	0.0002578229	0.00557444	0.000186008	0.00987889	0.000329638	0.721455	1.27855	0.424179	0.751184	1.33123	0.00772667	0.000257823	0.01506838	0.0150684	0.0150684	0.1233636	0.06757448	0.0561084	0.0307343	0.190619	0.104415	0.454822	1.54518	0.9066035	0.542539	1.84318	0.123364	0.0675745	9.66656e-05	0.0118887
5024	-671.9912	-686.2418	14.25055	0.03734098	0.0004131686	0.0192551	0.000213053	0.0554269	0.000613284	0.515656	1.48434	0.7837695	0.589403	1.69663	0.037341	0.000413169	0.007945436	0.00794544	0.00794544	0.1527072	0.06757448	0.0694545	0.0307343	0.23596	0.104415	0.454822	1.54518	0.9066035	0.542539	1.84318	0.152707	0.0675745	0.000167022	0.0315042
5025	-671.9046	-685.1269	13.22223	0.09408867	0.008839514	0.0376861	0.00354056	0.150491	0.0141385	0.400538	1.59946	1.026417	0.50042	1.99832	0.0940887	0.00883951	0.009016725	0.00901672	0.00901672	0.1431305	0.06757448	0.0674759	0.0318566	0.218785	0.103292	0.471429	1.52857	0.872007	0.555348	1.80067	0.143131	0.0675745	0.00248103	0.00478933
5026	-673.5854	-687.6808	14.0954	0.08878932	0.008839514	0.0355635	0.00354056	0.142015	0.0141385	0.400538	1.59946	1.026417	0.50042	1.99832	0.0887893	0.00883951	0.002180851	0.00218085	0.00218085	0.1572145	0.06202518	0.0748007	0.0295108	0.239628	0.0945396	0.475787	1.52421	0.8630688	0.558706	1.78985	0.157215	0.0620252	0.0035129	0.00478933
5027	-672.4858	-686.9696	14.48381	0.08955377	0.008839514	0.0358697	0.00354056	0.143238	0.0141385	0.400538	1.59946	1.026417	0.50042	1.99832	0.0895538	0.00883951	0.004031432	0.00403143	0.00403143	0.1352837	0.06202518	0.0720478	0.0330326	0.19852	0.0910177	0.532568	1.46743	0.7513516	0.602433	1.65994	0.135284	0.0620252	0.00125615	0.00478933
5028	-670.9922	-684.57	13.57778	0.08955377	0.0002677715	0.0358697	0.000107253	0.143238	0.00042829	0.400538	1.59946	1.026417	0.50042	1.99832	0.0895538	0.000267771	0.01162622	0.0116262	0.0116262	0.1352837	0.06202518	0.0738809	0.0338731	0.196686	0.0901773	0.546119	1.45388	0.7258494	0.612885	1.63163	0.135284	0.0620252	0.00330302	0.0270805
5029	-669.4135	-685.0901	15.67655	0.08955377	0.0009617447	0.0662991	0.000712006	0.112808	0.00121148	0.740327	1.25967	0.3940124	0.766625	1.30442	0.0895538	0.000961745	0.008478875	0.00847888	0.00847888	0.1476528	0.06202518	0.093345	0.0392119	0.201961	0.0848385	0.632193	1.36781	0.5721137	0.679849	1.47092	0.147653	0.0620252	0.001015	0.0172432
5030	-676.7713	-684.7859	8.014572	0.1445995	0.02848893	0.107051	0.0210911	0.182148	0.0358867	0.740327	1.25967	0.3940124	0.766625	1.30442	0.1446	0.0284889	0.03191991	0.0319199	0.0319199	0.1748546	0.08126496	0.110542	0.0513751	0.239167	0.111155	0.632193	1.36781	0.5721137	0.679849	1.47092	0.174855	0.081265	0.000911157	0.0180018
5031	-675.1802	-687.1387	11.95848	0.1445995	0.012022	0.135617	0.0112752	0.153582	0.0127688	0.937882	1.06212	0.09221543	0.939696	1.06417	0.1446	0.012022	0.009411132	0.00941113	0.00941113	0.1693061	0.07941044	0.131165	0.0615208	0.207447	0.0973001	0.774719	1.22528	0.3398308	0.79516	1.25761	0.169306	0.0794104	0.00193217	0.0242885
5032	-671.9494	-688.2822	16.33276	0.142946	0.000106765	0.0741272	5.53649e-05	0.211765	0.000158165	0.518568	1.48143	0.7781387	0.591646	1.6902	0.142946	0.000106765	0.005645352	0.00564535	0.00564535	0.1693061	0.07941044	0.131165	0.0615208	0.207447	0.0973001	0.774719	1.22528	0.3398308	0.79516	1.25761	0.169306	0.0794104	0.00193217	0.0222611
5033	-674.5054	-689.3689	14.86353	0.142946	0.0120344	0.137152	0.0115466	0.14874	0.0125222	0.959468	1.04053	0.06012601	0.960257	1.04139	0.142946	0.0120344	0.005645352	0.00564535	0.00564535	0.145437	0.03792271	0.100853	0.0262975	0.190021	0.0495479	0.693451	1.30655	0.4695874	0.728526	1.37263	0.145437	0.0379227	0.00183508	0.012568
5034	-674.8496	-688.6077	13.75814	0.04692333	0.0120344	0.0450214	0.0115466	0.0488252	0.0125222	0.959468	1.04053	0.06012601	0.960257	1.04139	0.0469233	0.0120344	0.00653608	0.00653608	0.00653608	0.1487557	0.05579376	0.10111	0.0379234	0.196401	0.0736641	0.679707	1.32029	0.4921855	0.717506	1.39372	0.148756	0.0557938	0.00456215	0.0216779
5035	-673.6165	-690.2684	16.65195	0.04692333	0.00256033	0.035467	0.00193523	0.0583796	0.00318543	0.75585	1.24415	0.369438	0.779438	1.28298	0.0469233	0.00256033	0.009763297	0.0097633	0.0097633	0.1055764	0.1501164	0.0725891	0.103213	0.138564	0.19702	0.68755	1.31245	0.4792633	0.723787	1.38162	0.105576	0.150116	0.00116278	0.00391235
5036	-667.7302	-686.2645	18.53429	0.04692333	0.0004163582	0.0448642	0.000398087	0.0489825	0.00043463	0.956116	1.04388	0.0651037	0.957038	1.04489	0.0469233	0.000416358	0.003166265	0.00316626	0.00316626	0.1055764	0.06933297	0.0685639	0.0450265	0.142589	0.0936394	0.649425	1.35058	0.54278	0.693434	1.4421	0.105576	0.069333	0.000743572	0.0189469
5037	-671.0181	-688.2992	17.28111	0.04692333	0.002183182	0.0425751	0.00198088	0.0512715	0.00238549	0.907334	1.09267	0.1377819	0.911255	1.09739	0.0469233	0.00218318	0.008944238	0.00894424	0.00894424	0.1055764	0.06933297	0.0710354	0.0466496	0.140117	0.0920163	0.672834	1.32717	0.503567	0.712019	1.40446	0.105576	0.069333	0.00414682	0.00645646
5038	-671.4258	-688.4099	16.98416	0.02031789	0.002183182	0.0118802	0.00127654	0.0287556	0.00308982	0.584717	1.41528	0.655278	0.642764	1.55578	0.0203179	0.00218318	0.00460033	0.00460033	0.00460033	0.1055764	0.06933297	0.0557796	0.0366309	0.155373	0.102035	0.528333	1.47167	0.7594061	0.599169	1.66898	0.105576	0.069333	0.00853782	0.00509819
5039	-665.6344	-687.3897	21.75529	0.02031789	0.000134517	0.018124	0.000119992	0.0225118	0.000149042	0.892023	1.10798	0.1607133	0.897269	1.11449	0.0203179	0.000134517	0.006120344	0.00612034	0.00612034	0.1055764	0.06755249	0.0584795	0.0374178	0.152673	0.0976872	0.553907	1.44609	0.7113701	0.6189	1.61577	0.105576	0.0675525	0.00163885	0.00304718
5040	-667.82	-687.106	19.28595	0.0164066	0.001458112	0.0146351	0.00130067	0.0181781	0.00161555	0.892023	1.10798	0.1607133	0.897269	1.11449	0.0164066	0.00145811	0.003547049	0.00354705	0.00354705	0.1022057	0.1029191	0.0507181	0.0510721	0.153693	0.154766	0.496235	1.50376	0.8218632	0.574452	1.74079	0.102206	0.102919	0.00163885	0.00363291
5041	-674.6944	-688.7461	14.05173	0.04045944	0.0006150947	0.0141506	0.000215128	0.0667683	0.00101506	0.349747	1.65025	1.150108	0.460365	2.17219	0.0404594	0.000615095	0.02385994	0.0238599	0.0238599	0.0944664	0.1029191	0.0299606	0.0326415	0.158972	0.173197	0.317157	1.68284	1.237116	0.434125	2.30348	0.0944664	0.102919	0.00163885	0.0040196
5042	-665.5067	-686.3228	20.81616	0.0001661323	0.0006150947	5.81043e-05	0.000215128	0.00027416	0.00101506	0.349747	1.65025	1.150108	0.460365	2.17219	0.000166132	0.000615095	0.006711162	0.00671116	0.00671116	0.1040076	0.1029191	0.032502	0.0321618	0.175513	0.173676	0.312496	1.6875	1.25014	0.430328	2.32381	0.104008	0.102919	0.00312108	0.00972092
5043	-668.5711	-687.6288	19.05775	0.005678404	0.000300143	0.00198601	0.000104974	0.0093708	0.000495312	0.349747	1.65025	1.150108	0.460365	2.17219	0.0056784	0.000300143	0.007284079	0.00728408	0.00728408	0.1324527	0.1029191	0.0471314	0.0366223	0.217774	0.169216	0.355836	1.64416	1.134575	0.465213	2.14955	0.132453	0.102919	0.00312108	0.00124261
5044	-667.956	-689.1141	21.15808	0.0002215961	0.000300143	7.75027e-05	0.000104974	0.00036569	0.000495312	0.349747	1.65025	1.150108	0.460365	2.17219	0.000221596	0.000300143	0.004553224	0.00455322	0.00455322	0.1159503	0.4769974	0.0436589	0.179605	0.188242	0.77439	0.376532	1.62347	1.083277	0.481591	2.07645	0.11595	0.476997	0.00312108	0.00275305
5045	-670.5707	-687.701	17.13028	0.0002215961	0.04621908	7.75027e-05	0.016165	0.00036569	0.0762732	0.349747	1.65025	1.150108	0.460365	2.17219	0.000221596	0.0462191	0.003936756	0.00393676	0.00393676	0.1383233	0.08809424	0.0520831	0.0331703	0.224564	0.143018	0.376532	1.62347	1.083277	0.481591	2.07645	0.138323	0.0880942	0.003351	0.00675623
5046	-667.159	-687.616	20.45697	0.0003351248	0.002475212	0.000318244	0.00235053	0.000352006	0.00259989	0.949628	1.05037	0.07474503	0.950835	1.05171	0.000335125	0.00247521	0.005205148	0.00520515	0.00520515	0.1383233	0.08809424	0.0587136	0.037393	0.217933	0.138795	0.424466	1.57553	0.9722286	0.519048	1.9266	0.138323	0.0880942	0.00829117	0.0092125
5047	-674.1038	-687.5852	13.48145	0.009108802	0.04506604	0.00899285	0.0444924	0.00922475	0.0456397	0.987271	1.01273	0.01887373	0.987351	1.01281	0.0091088	0.045066	0.002035822	0.00203582	0.00203582	0.1383233	0.08809424	0.0587136	0.037393	0.217933	0.138795	0.424466	1.57553	0.9722286	0.519048	1.9266	0.138323	0.0880942	0.0137869	0.013108
5048	-672.7301	-690.7124	17.98225	0.0002043409	0.04506604	0.00020174	0.0444924	0.000206942	0.0456397	0.987271	1.01273	0.01887373	0.987351	1.01281	0.000204341	0.045066	0.001864908	0.00186491	0.00186491	0.08420727	0.07482904	0.0357432	0.0317624	0.132671	0.117896	0.424466	1.57553	0.9722286	0.519048	1.9266	0.0842073	0.074829	0.0137869	0.0129624
5049	-670.1996	-686.0917	15.89207	0.01345404	0.01554385	0.0122394	0.0141405	0.0146687	0.0169472	0.909717	1.09028	0.1342192	0.913447	1.09475	0.013454	0.0155439	0.004514242	0.00451424	0.00451424	0.09206556	0.08336733	0.0429087	0.0388548	0.141222	0.12788	0.466067	1.53393	0.8830827	0.551215	1.81417	0.0920656	0.0833673	0.00198448	0.0129624
5050	-669.9016	-685.8846	15.98308	0.008610988	0.009868833	0.00436516	0.0050028	0.0128568	0.0147349	0.506929	1.49307	0.8007683	0.582684	1.7162	0.00861099	0.00986883	0.007070572	0.00707057	0.00707057	0.1045268	0.0925912	0.0487165	0.0431537	0.160337	0.142029	0.466067	1.53393	0.8830827	0.551215	1.81417	0.104527	0.0925912	0.00165623	0.00673321
5051	-667.0008	-686.0187	19.01794	0.007166979	0.0004508265	0.00363315	0.000228537	0.0107008	0.000673116	0.506929	1.49307	0.8007683	0.582684	1.7162	0.00716698	0.000450827	0.007400233	0.00740023	0.00740023	0.1045268	0.0925912	0.0487389	0.0431736	0.160315	0.142009	0.466282	1.53372	0.882638	0.55138	1.81363	0.104527	0.0925912	0.00301797	0.00673321
5052	-668.3322	-686.4769	18.14465	0.01980932	0.0008817803	0.0100419	0.000447	0.0295767	0.00131656	0.506929	1.49307	0.8007683	0.582684	1.7162	0.0198093	0.00088178	0.004415535	0.00441554	0.00441554	0.1030046	0.05930423	0.0457134	0.0263192	0.160296	0.0922892	0.4438	1.5562	0.9300575	0.534024	1.87257	0.103005	0.0593042	0.00067445	0.00893884
5053	-665.7152	-689.0656	23.35041	0.000154124	0.0001557894	0.000118534	0.000119814	0.000189715	0.000191764	0.769079	1.23092	0.3486525	0.790442	1.26511	0.000154124	0.000155789	0.005063582	0.00506358	0.00506358	0.1186299	0.1883572	0.0526479	0.0835929	0.184612	0.293121	0.4438	1.5562	0.9300575	0.534024	1.87257	0.11863	0.188357	0.00317217	0.0119453
5054	-667.7102	-688.6733	20.96314	0.001006461	0.0001557894	0.000594386	9.20045e-05	0.00141854	0.000219574	0.59057	1.40943	0.6448229	0.647312	1.54485	0.00100646	0.000155789	0.01499309	0.0149931	0.0149931	0.1359436	0.0628096	0.0509305	0.0235312	0.220957	0.102088	0.374644	1.62536	1.087864	0.480104	2.08288	0.135944	0.0628096	0.0016327	0.00858236
5055	-669.8638	-686.247	16.38316	0.02387028	0.0005624773	0.0140971	0.000332182	0.0336435	0.000792772	0.59057	1.40943	0.6448229	0.647312	1.54485	0.0238703	0.000562477	0.01149583	0.0114958	0.0114958	0.1359436	0.0628096	0.0526057	0.0243052	0.219282	0.101314	0.386967	1.61303	1.058231	0.489796	2.04167	0.135944	0.0628096	0.00142867	0.0135792
5056	-670.8608	-687.2112	16.35045	0.04322986	0.0005624773	0.0255303	0.000332182	0.0609295	0.000792772	0.59057	1.40943	0.6448229	0.647312	1.54485	0.0432299	0.000562477	0.0092126	0.0092126	0.0092126	0.1000787	0.0628096	0.0387272	0.0243052	0.16143	0.101314	0.386967	1.61303	1.058231	0.489796	2.04167	0.100079	0.0628096	0.00188124	0.0135792
5057	-669.4413	-685.196	15.75472	0.06844855	0.0001805058	0.0203337	5.3622e-05	0.116563	0.000307389	0.297065	1.70293	1.294427	0.417664	2.39427	0.0684486	0.000180506	0.01262131	0.0126213	0.0126213	0.1108001	0.0628096	0.048186	0.0273153	0.173414	0.0983039	0.434891	1.56511	0.9493211	0.52713	1.89706	0.1108	0.0628096	0.000271729	0.0135792
5058	-673.3142	-686.4389	13.12471	0.06844855	0.0004119251	0.0442899	0.000266538	0.0926072	0.000557312	0.647054	1.35295	0.5467907	0.69156	1.44601	0.0684486	0.000411925	0.01244035	0.0124403	0.0124403	0.0931415	0.0628096	0.0405064	0.0273153	0.145777	0.0983039	0.434891	1.56511	0.9493211	0.52713	1.89706	0.0931415	0.0628096	0.0013442	0.0360383
5059	-670.949	-688.5399	17.59083	0.05183813	0.0004119251	0.0358777	0.000285098	0.0677985	0.000538753	0.69211	1.30789	0.4717822	0.727448	1.37467	0.0518381	0.000411925	0.004779531	0.00477953	0.00477953	0.1288121	0.1256998	0.0491061	0.0479196	0.208518	0.20348	0.381223	1.61878	1.071952	0.485284	2.06065	0.128812	0.1257	0.00333041	0.00374032
5060	-672.4975	-686.083	13.58544	0.04529951	0.009483949	0.0313523	0.00656394	0.0592468	0.012404	0.69211	1.30789	0.4717822	0.727448	1.37467	0.0452995	0.00948395	0.004088762	0.00408876	0.00408876	0.1698886	0.1083395	0.0647654	0.0413015	0.275012	0.175377	0.381223	1.61878	1.071952	0.485284	2.06065	0.169889	0.108339	0.00368949	0.01036
5061	-673.7788	-689.083	15.30422	0.0106291	0.02223542	0.00735651	0.0153894	0.0139017	0.0290815	0.69211	1.30789	0.4717822	0.727448	1.37467	0.0106291	0.0222354	0.004088762	0.00408876	0.00408876	0.1630078	0.1083395	0.0561697	0.0373319	0.269846	0.179347	0.344583	1.65542	1.163453	0.45624	2.19183	0.163008	0.108339	0.00368949	0.00148621
5062	-676.047	-690.3463	14.29934	0.03603396	0.02046257	0.0345652	0.0196285	0.0375027	0.0212966	0.959239	1.04076	0.06046588	0.960037	1.04163	0.036034	0.0204626	0.008122433	0.00812243	0.00812243	0.1744782	0.1083395	0.0626195	0.0388826	0.286337	0.177796	0.358896	1.6411	1.126846	0.467645	2.13837	0.174478	0.108339	0.00368949	0.00148621
5063	-674.9865	-688.6262	13.63969	0.03603396	0.02936366	0.0345652	0.0281668	0.0375027	0.0305606	0.959239	1.04076	0.06046588	0.960037	1.04163	0.036034	0.0293637	0.002252826	0.00225283	0.00225283	0.1686306	0.35131	0.0605208	0.126084	0.27674	0.576536	0.358896	1.6411	1.126846	0.467645	2.13837	0.168631	0.35131	0.00223459	0.00275047
5064	-673.3964	-689.0642	15.66789	0.03603396	0.002156341	0.0292874	0.00175262	0.0427805	0.00256007	0.812773	1.18723	0.2808968	0.827404	1.2086	0.036034	0.00215634	0.0002940164	0.000294016	0.000294016	0.1475964	0.4890274	0.0588418	0.194959	0.236351	0.783096	0.398667	1.60133	1.030753	0.498958	2.00417	0.147596	0.489027	0.0025732	0.00561996
5065	-674.8084	-691.4057	16.59731	0.009340084	0.0002196831	0.00851396	0.000200252	0.0101662	0.000239114	0.911551	1.08845	0.1314779	0.915138	1.09273	0.00934008	0.000219683	0.004277555	0.00427755	0.00427755	0.1475964	0.5259581	0.0588418	0.209682	0.236351	0.842234	0.398667	1.60133	1.030753	0.498958	2.00417	0.147596	0.525958	0.0025732	0.0223654
5066	-671.5889	-689.5408	17.95184	0.1153878	0.0001208277	0.059773	6.25909e-05	0.171003	0.000179065	0.518018	1.48198	0.7792008	0.591222	1.69141	0.115388	0.000120828	0.002298141	0.00229814	0.00229814	0.1191959	0.09148659	0.0434498	0.0333491	0.194942	0.149624	0.364524	1.63548	1.112764	0.472108	2.11816	0.119196	0.0914866	0.000724897	0.00787745
5067	-668.5921	-685.3218	16.72972	0.1153878	0.0001208277	0.059773	6.25909e-05	0.171003	0.000179065	0.518018	1.48198	0.7792008	0.591222	1.69141	0.115388	0.000120828	0.003217436	0.00321744	0.00321744	0.1738563	0.06049033	0.0944223	0.0328526	0.25329	0.088128	0.543105	1.45689	0.7314856	0.61056	1.63784	0.173856	0.0604903	0.00147339	0.0199089
5068	-672.9564	-685.4764	12.52005	0.1153878	0.002302949	0.059773	0.00119297	0.171003	0.00341293	0.518018	1.48198	0.7792008	0.591222	1.69141	0.115388	0.00230295	0.005228097	0.0052281	0.0052281	0.1625297	0.1372419	0.0722601	0.0610172	0.252799	0.213467	0.444596	1.5554	0.9283489	0.53464	1.87042	0.16253	0.137242	0.000719936	0.0199089
5069	-675.2068	-684.1966	8.989869	0.1153878	0.03871554	0.059773	0.0200553	0.171003	0.0573757	0.518018	1.48198	0.7792008	0.591222	1.69141	0.115388	0.0387155	0.01478575	0.0147858	0.0147858	0.1338226	0.07240723	0.0508878	0.0275338	0.216757	0.117281	0.380263	1.61974	1.07426	0.484529	2.06386	0.133823	0.0724072	0.000719936	0.0196411
5070	-671.2134	-685.9016	14.68821	0.1153878	0.0001236632	0.059773	6.40598e-05	0.171003	0.000183267	0.518018	1.48198	0.7792008	0.591222	1.69141	0.115388	0.000123663	0.02416302	0.024163	0.024163	0.1338226	0.07240723	0.0467622	0.0253015	0.220883	0.119513	0.349434	1.65057	1.150914	0.460115	2.17337	0.133823	0.0724072	0.000528677	0.00986329
5071	-672.6218	-688.3949	15.7731	0.09288951	0.0004751873	0.0481184	0.000246156	0.137661	0.000704219	0.518018	1.48198	0.7792008	0.591222	1.69141	0.0928895	0.000475187	0.01285681	0.0128568	0.0128568	0.1920645	0.07240723	0.0811822	0.0306052	0.302947	0.114209	0.422682	1.57732	0.976191	0.517663	1.93176	0.192065	0.0724072	0.0011188	0.00421889
5072	-677.6267	-686.9	9.273264	0.1919144	0.00375083	0.0994151	0.001943	0.284414	0.00555866	0.518018	1.48198	0.7792008	0.591222	1.69141	0.191914	0.00375083	0.03344525	0.0334452	0.0334452	0.1920645	0.05197549	0.0811822	0.0219691	0.302947	0.0819819	0.422682	1.57732	0.976191	0.517663	1.93176	0.192065	0.0519755	0.00134418	0.0124179
5073	-675.5725	-687.0981	11.52559	0.1919144	0.000307524	0.0994151	0.000159303	0.284414	0.000455745	0.518018	1.48198	0.7792008	0.591222	1.69141	0.191914	0.000307524	0.03344525	0.0334452	0.0334452	0.2148425	0.07408729	0.09081	0.0313154	0.338875	0.116859	0.422682	1.57732	0.976191	0.517663	1.93176	0.214842	0.0740873	0.00184677	0.0103518
5074	-681.1661	-682.7937	1.627632	0.1919144	0.0559058	0.0710724	0.0207038	0.312756	0.0911078	0.370334	1.62967	1.098405	0.476702	2.09775	0.191914	0.0559058	0.03344525	0.0334452	0.0334452	0.2148425	0.09509095	0.09081	0.0401932	0.338875	0.149989	0.422682	1.57732	0.976191	0.517663	1.93176	0.214842	0.0950909	0.00237494	0.0378481
5075	-677.5487	-684.9033	7.354668	0.1919144	0.0559058	0.0720226	0.0209806	0.311806	0.090831	0.375285	1.62471	1.086304	0.480609	2.08069	0.191914	0.0559058	0.02171734	0.0217173	0.0217173	0.2207511	0.07303722	0.0933075	0.0308715	0.348195	0.115203	0.422682	1.57732	0.976191	0.517663	1.93176	0.220751	0.0730372	0.00237494	0.0102931
5076	-677.955	-684.3263	6.371266	0.1919144	0.0559058	0.0720226	0.0209806	0.311806	0.090831	0.375285	1.62471	1.086304	0.480609	2.08069	0.191914	0.0559058	0.01906008	0.0190601	0.0190601	0.2349737	0.1092371	0.0993191	0.0461725	0.370628	0.172302	0.422682	1.57732	0.976191	0.517663	1.93176	0.234974	0.109237	0.00212201	0.0169265
5077	-679.6831	-687.4314	7.748331	0.1919144	0.0559058	0.0720226	0.0209806	0.311806	0.090831	0.375285	1.62471	1.086304	0.480609	2.08069	0.191914	0.0559058	0.005340201	0.0053402	0.0053402	0.265455	0.08272629	0.105547	0.0328927	0.425363	0.13256	0.397608	1.60239	1.033215	0.498131	2.00751	0.265455	0.0827263	0.0063752	0.0169265
5078	-671.6738	-686.2103	14.53657	0.1919144	0.0002761421	0.0720226	0.000103632	0.311806	0.000448652	0.375285	1.62471	1.086304	0.480609	2.08069	0.191914	0.000276142	0.004913187	0.00491319	0.00491319	0.2347624	0.08272629	0.126468	0.044565	0.343057	0.120888	0.538705	1.4613	0.7397527	0.607164	1.647	0.234762	0.0827263	0.00157299	0.0160132
5079	-677.0521	-687.5435	10.49138	0.1919144	0.0327858	0.109428	0.0186943	0.2744	0.0468774	0.570194	1.42981	0.6814917	0.631499	1.58353	0.191914	0.0327858	0.00744429	0.00744429	0.00744429	0.270418	0.08272629	0.145675	0.044565	0.395161	0.120888	0.538705	1.4613	0.7397527	0.607164	1.647	0.270418	0.0827263	0.00157199	0.0121624
5080	-676.3442	-687.2024	10.85816	0.2204463	0.0327858	0.125697	0.0186943	0.315196	0.0468774	0.570194	1.42981	0.6814917	0.631499	1.58353	0.220446	0.0327858	0.001472913	0.00147291	0.00147291	0.270418	0.0992382	0.145675	0.0534601	0.395161	0.145016	0.538705	1.4613	0.7397527	0.607164	1.647	0.270418	0.0992382	0.00260677	0.0121624
5081	-674.3241	-690.1962	15.87202	0.2204463	0.000112314	0.125697	6.40407e-05	0.315196	0.000160587	0.570194	1.42981	0.6814917	0.631499	1.58353	0.220446	0.000112314	0.007024625	0.00702462	0.00702462	0.270418	0.04909429	0.151468	0.0274989	0.389368	0.0706897	0.560125	1.43988	0.6999009	0.623706	1.60332	0.270418	0.0490943	0.00576243	0.0137554
5082	-674.888	-688.8959	14.00789	0.2397551	0.000112314	0.136707	6.40407e-05	0.342803	0.000160587	0.570194	1.42981	0.6814917	0.631499	1.58353	0.239755	0.000112314	0.01235734	0.0123573	0.0123573	0.2959555	0.04909429	0.175794	0.0291615	0.416117	0.0690271	0.593989	1.40601	0.6387436	0.649972	1.53853	0.295955	0.0490943	0.000820175	0.0262496
