Iteration	Posterior	Likelihood	Prior	ex0	ex1	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	sp0	sp1	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
1475	-2118.562	-2113.601	-4.960177	0.7003442	0.675529	0.0150779	0.0145436	1.38561	1.33651	0.0215293	1.97847	3.351175	0.104316	9.58628	0.700344	0.675529	0.04224417	0.0422442	0.0422442	0.7799536	0.009602994	0.11121	0.00136925	1.4487	0.0178367	0.142585	1.85741	1.902921	0.277066	3.60925	0.779954	0.00960299	0.00626641	0.000884452
1476	-2120.311	-2111.549	-8.762041	0.7003442	0.6676444	0.00510376	0.00486546	1.39558	1.33042	0.0072875	1.99271	4.159508	0.0604738	16.5361	0.700344	0.667644	0.04804029	0.0480403	0.0480403	0.7799536	0.009602994	0.11121	0.00136925	1.4487	0.0178367	0.142585	1.85741	1.902921	0.277066	3.60925	0.779954	0.00960299	0.00847079	0.00533147
1477	-2115.561	-2110.787	-4.773522	0.7003442	0.6676444	0.0363202	0.0346244	1.36437	1.30066	0.0518606	1.94814	2.688011	0.163158	6.12903	0.700344	0.667644	0.04804029	0.0480403	0.0480403	0.7889091	0.0001688178	0.112487	2.40709e-05	1.46533	0.000313565	0.142585	1.85741	1.902921	0.277066	3.60925	0.788909	0.000168818	0.0219457	0.00485895
1478	-2113.7	-2112.106	-1.59315	0.7032729	0.3860694	0.0364721	0.0200218	1.37007	0.752117	0.0518606	1.94814	2.688011	0.163158	6.12903	0.703273	0.386069	0.03405787	0.0340579	0.0340579	0.778285	0.00021716	0.110972	3.09638e-05	1.4456	0.000403356	0.142585	1.85741	1.902921	0.277066	3.60925	0.778285	0.00021716	0.0219457	0.00415934
1479	-2117.689	-2114.637	-3.052339	0.6277253	0.7616354	0.0325542	0.0394988	1.2229	1.48377	0.0518606	1.94814	2.688011	0.163158	6.12903	0.627725	0.761635	0.03055771	0.0305577	0.0305577	0.778285	0.0004344784	0.143014	7.98377e-05	1.41356	0.000789119	0.183755	1.81624	1.698263	0.318077	3.14389	0.778285	0.000434478	0.0219457	0.0104594
1480	-2115.271	-2112.486	-2.785158	0.7092812	0.7616354	0.0187377	0.0201208	1.39982	1.50315	0.0264179	1.97358	3.197651	0.115697	8.64328	0.709281	0.761635	0.03125782	0.0312578	0.0312578	0.8215378	0.0004344784	0.121576	6.42966e-05	1.5215	0.00080466	0.147986	1.85201	1.873203	0.282675	3.53763	0.821538	0.000434478	0.0130297	0.0104594
1481	-2118.61	-2114.897	-3.713219	0.7030974	0.001593758	0.00282812	6.41068e-06	1.40337	0.0031811	0.00402237	1.99598	4.601269	0.0448914	22.276	0.703097	0.00159376	0.04930291	0.0493029	0.0493029	0.8215378	0.04184231	0.121576	0.00619207	1.5215	0.0774926	0.147986	1.85201	1.873203	0.282675	3.53763	0.821538	0.0418423	0.00510298	0.00110271
1482	-2122.027	-2111.812	-10.21502	0.7405814	0.875848	0.00168185	0.00198904	1.47948	1.74971	0.00227099	1.99773	5.025688	0.0337163	29.6593	0.740581	0.875848	0.04560837	0.0456084	0.0456084	0.8139407	0.01044829	0.120452	0.0015462	1.50743	0.0193504	0.147986	1.85201	1.873203	0.282675	3.53763	0.813941	0.0104483	0.010596	0.00346619
1483	-2120.788	-2109.94	-10.84846	0.7405814	0.875848	0.00109093	0.00129018	1.48007	1.75041	0.00147307	1.99853	5.346871	0.0271491	36.8336	0.740581	0.875848	0.04264385	0.0426438	0.0426438	0.8335847	0.0009901247	0.123359	0.000146524	1.54381	0.00183373	0.147986	1.85201	1.873203	0.282675	3.53763	0.833585	0.000990125	0.0173807	0.0119999
1484	-2122.214	-2111.145	-11.0692	0.7220888	0.2196774	0.01571	0.00477938	1.42847	0.434575	0.0217564	1.97824	3.343312	0.10487	9.53557	0.722089	0.219677	0.04843222	0.0484322	0.0484322	0.8493144	0.2346522	0.125686	0.0347252	1.57294	0.434579	0.147986	1.85201	1.873203	0.282675	3.53763	0.849314	0.234652	0.00931069	0.0119999
1485	-2118.829	-2113.966	-4.863358	0.7022107	0.2196774	0.0152775	0.00477938	1.38914	0.434575	0.0217564	1.97824	3.343312	0.10487	9.53557	0.702211	0.219677	0.02911811	0.0291181	0.0291181	0.8127017	0.2346522	0.121203	0.034995	1.5042	0.434309	0.149136	1.85086	1.867006	0.283859	3.52287	0.812702	0.234652	0.00542211	0.00393276
1486	-2121.082	-2114.813	-6.268591	0.7022107	0.2196774	0.00326737	0.00102215	1.40115	0.438333	0.00465297	1.99535	4.493076	0.0482899	20.7083	0.702211	0.219677	0.02911811	0.0291181	0.0291181	0.8101387	0.2346522	0.12082	0.034995	1.49946	0.434309	0.149136	1.85086	1.867006	0.283859	3.52287	0.810139	0.234652	0.00405735	0.0024941
1487	-2118.98	-2113.254	-5.726731	0.7082606	0.2196774	0.0293443	0.00910155	1.38718	0.430253	0.0414314	1.95857	2.858404	0.145444	6.8755	0.708261	0.219677	0.02911811	0.0291181	0.0291181	0.8101387	0.2346522	0.12082	0.034995	1.49946	0.434309	0.149136	1.85086	1.867006	0.283859	3.52287	0.810139	0.234652	0.00389846	0.0140533
1488	-2118.856	-2112.656	-6.199859	0.7027992	0.2196774	0.029118	0.00910155	1.37648	0.430253	0.0414314	1.95857	2.858404	0.145444	6.8755	0.702799	0.219677	0.03184893	0.0318489	0.0318489	0.75734	0.2346522	0.101835	0.0315523	1.41285	0.437752	0.134464	1.86554	1.949626	0.268474	3.72476	0.75734	0.234652	0.00324917	0.0140533
1489	-2119.054	-2113.498	-5.555796	0.7108555	0.2196774	0.0294518	0.00910155	1.39226	0.430253	0.0414314	1.95857	2.858404	0.145444	6.8755	0.710856	0.219677	0.03540254	0.0354025	0.0354025	0.7946565	0.2195639	0.0969751	0.0267943	1.49234	0.412334	0.122034	1.87797	2.026454	0.254916	3.92287	0.794657	0.219564	0.00458449	0.00524302
1490	-2122.359	-2110.373	-11.98593	0.710845	0.2196774	0.0109496	0.00338383	1.41074	0.435971	0.0154036	1.9846	3.601662	0.0880999	11.3508	0.710845	0.219677	0.02623404	0.026234	0.026234	0.7739701	0.2195639	0.0944507	0.0267943	1.45349	0.412334	0.122034	1.87797	2.026454	0.254916	3.92287	0.77397	0.219564	0.00378432	0.0417215
1491	-2124.093	-2110.685	-13.40793	0.6997403	0.2196774	0.0336873	0.0105758	1.36579	0.428779	0.0481425	1.95186	2.744571	0.157051	6.36736	0.69974	0.219677	0.03260588	0.0326059	0.0326059	0.7739701	0.2195639	0.0944507	0.0267943	1.45349	0.412334	0.122034	1.87797	2.026454	0.254916	3.92287	0.77397	0.219564	0.0122058	0.0417215
1492	-2118.619	-2114.176	-4.442659	0.7077736	0.2196774	0.034074	0.0105758	1.38147	0.428779	0.0481425	1.95186	2.744571	0.157051	6.36736	0.707774	0.219677	0.02811197	0.028112	0.028112	0.7739701	0.2195639	0.100974	0.0286448	1.44697	0.410483	0.130462	1.86954	1.973612	0.264165	3.78551	0.77397	0.219564	0.00813091	0.00490862
1493	-2117.5	-2114.612	-2.88722	0.7077736	0.2771808	0.034074	0.0133442	1.38147	0.541017	0.0481425	1.95186	2.744571	0.157051	6.36736	0.707774	0.277181	0.02811197	0.028112	0.028112	0.7739701	0.06928693	0.103237	0.00924194	1.4447	0.129332	0.133386	1.86661	1.95602	0.267318	3.74086	0.77397	0.0692869	0.00813091	0.00182105
1494	-2119.487	-2115.969	-3.518047	0.6922964	0.2771808	0.0333289	0.0133442	1.35126	0.541017	0.0481425	1.95186	2.744571	0.157051	6.36736	0.692296	0.277181	0.01976079	0.0197608	0.0197608	0.7739701	0.0460839	0.10555	0.00628467	1.44239	0.0858831	0.136374	1.86363	1.93841	0.270512	3.69669	0.77397	0.0460839	0.0173335	0.00653958
1495	-2113.174	-2111.695	-1.479064	0.6922964	0.2802959	0.0211677	0.00857034	1.36343	0.552021	0.030576	1.96942	3.087726	0.124601	8.02563	0.692296	0.280296	0.0291075	0.0291075	0.0291075	0.7739701	0.0004657004	0.123084	7.40602e-05	1.42486	0.000857341	0.15903	1.84097	1.815414	0.293911	3.40239	0.77397	0.0004657	0.0173335	0.00827293
1496	-2115.791	-2111.522	-4.269019	0.6922964	0.2802959	0.0211677	0.00857034	1.36343	0.552021	0.030576	1.96942	3.087726	0.124601	8.02563	0.692296	0.280296	0.02831824	0.0283182	0.0283182	0.7963962	0.0004657004	0.124067	7.25494e-05	1.46873	0.000858851	0.155786	1.84421	1.831998	0.290642	3.44066	0.796396	0.0004657	0.0229581	0.0173949
1497	-2115.095	-2112.87	-2.224306	0.7343076	0.2802959	0.0231075	0.00882046	1.44551	0.551771	0.0314684	1.96853	3.066066	0.126435	7.90922	0.734308	0.280296	0.02816789	0.0281679	0.0281679	0.7963962	0.0003473805	0.12336	5.38082e-05	1.46943	0.000640953	0.154897	1.8451	1.836595	0.289742	3.45135	0.796396	0.00034738	0.0140112	0.0173949
1498	-2118.876	-2114.729	-4.147592	0.738058	0.1207357	0.0373908	0.0061166	1.43873	0.235355	0.0506611	1.94934	2.705814	0.161211	6.20307	0.738058	0.120736	0.04741158	0.0474116	0.0474116	0.7963962	0.00437457	0.10206	0.000560609	1.49073	0.00818853	0.128152	1.87185	1.987774	0.261654	3.82184	0.796396	0.00437457	0.0140112	0.00112952
1499	-2115.648	-2115.72	0.07198272	0.738058	0.1207357	0.0373908	0.0061166	1.43873	0.235355	0.0506611	1.94934	2.705814	0.161211	6.20307	0.738058	0.120736	0.03082771	0.0308277	0.0308277	0.7896212	0.001754566	0.135021	0.000300021	1.44422	0.00320911	0.170995	1.82901	1.756806	0.305762	3.27052	0.789621	0.00175457	0.0140112	0.00288233
1500	-2114.89	-2116.006	1.116148	0.738058	0.1207357	0.0589716	0.00964691	1.41714	0.231824	0.0799011	1.9201	2.35685	0.203993	4.90214	0.738058	0.120736	0.02911008	0.0291101	0.0291101	0.8277849	0.002736545	0.141547	0.000467935	1.51402	0.00500515	0.170995	1.82901	1.756806	0.305762	3.27052	0.827785	0.00273654	0.0124721	0.00132972
1501	-2119.749	-2115.141	-4.608636	0.738058	0.2559893	0.0589716	0.0204538	1.41714	0.491525	0.0799011	1.9201	2.35685	0.203993	4.90214	0.738058	0.255989	0.02988866	0.0298887	0.0298887	0.7968059	0.06740015	0.13625	0.0115251	1.45736	0.123275	0.170995	1.82901	1.756806	0.305762	3.27052	0.796806	0.0674002	0.014761	0.00749228
1502	-2118.933	-2113.61	-5.323547	0.7213879	0.2554563	0.0522847	0.018515	1.39049	0.492398	0.072478	1.92752	2.431992	0.193911	5.15699	0.721388	0.255456	0.02988866	0.0298887	0.0298887	0.7979608	0.03543272	0.136447	0.00605881	1.45947	0.0648066	0.170995	1.82901	1.756806	0.305762	3.27052	0.797961	0.0354327	0.0157307	0.0129237
1503	-2117.298	-2114.146	-3.152146	0.7257192	0.2554563	0.0411408	0.0144817	1.4103	0.496431	0.0566897	1.94331	2.62017	0.170797	5.8549	0.725719	0.255456	0.02861662	0.0286166	0.0286166	0.7979608	0.009767953	0.136447	0.00167027	1.45947	0.0178656	0.170995	1.82901	1.756806	0.305762	3.27052	0.797961	0.00976795	0.0108277	0.0129237
1504	-2118.295	-2112.97	-5.325313	0.7257192	0.2554563	0.0411408	0.0144817	1.4103	0.496431	0.0566897	1.94331	2.62017	0.170797	5.8549	0.725719	0.255456	0.03869753	0.0386975	0.0386975	0.7857129	0.04417577	0.116105	0.00652788	1.45532	0.0818237	0.147771	1.85223	1.874368	0.282453	3.54041	0.785713	0.0441758	0.00867264	0.00744614
1505	-2117.933	-2112.559	-5.373347	0.7051248	0.2336212	0.0399733	0.0132439	1.37028	0.453998	0.0566897	1.94331	2.62017	0.170797	5.8549	0.705125	0.233621	0.03217769	0.0321777	0.0321777	0.7857129	0.1890905	0.112337	0.0270352	1.45909	0.351146	0.142975	1.85703	1.900743	0.277473	3.60395	0.785713	0.189091	0.00867264	0.0071599
1506	-2120.444	-2115.553	-4.890771	0.7051248	0.2336212	0.0399733	0.0132439	1.37028	0.453998	0.0566897	1.94331	2.62017	0.170797	5.8549	0.705125	0.233621	0.02533857	0.0253386	0.0253386	0.8043098	0.1890905	0.124291	0.0292204	1.48433	0.348961	0.154531	1.84547	1.838496	0.289371	3.45578	0.80431	0.189091	0.0134691	0.0071599
1507	-2111.817	-2113.78	1.963073	0.7051248	0.1266625	0.0399733	0.00718045	1.37028	0.246145	0.0566897	1.94331	2.62017	0.170797	5.8549	0.705125	0.126662	0.03281824	0.0328182	0.0328182	0.8043098	0.0001054572	0.124291	1.62964e-05	1.48433	0.000194618	0.154531	1.84547	1.838496	0.289371	3.45578	0.80431	0.000105457	0.0155254	0.0040073
1508	-2121.112	-2112.152	-8.960762	0.6669275	0.9672421	0.0378079	0.0548326	1.29605	1.87965	0.0566897	1.94331	2.62017	0.170797	5.8549	0.666928	0.967242	0.04357396	0.043574	0.043574	0.7303233	0.109914	0.112858	0.0169851	1.34779	0.202843	0.154531	1.84547	1.838496	0.289371	3.45578	0.730323	0.109914	0.0154629	0.0040073
1509	-2120.51	-2112.52	-7.990125	0.6177675	0.9672421	0.035021	0.0548326	1.20051	1.87965	0.0566897	1.94331	2.62017	0.170797	5.8549	0.617767	0.967242	0.03102619	0.0310262	0.0310262	0.6998411	0.109914	0.117848	0.0185087	1.28183	0.201319	0.168393	1.83161	1.769225	0.303212	3.29803	0.699841	0.109914	0.0146172	0.0136549
1510	-2121.108	-2116.693	-4.414607	0.6046803	0.9672421	0.0342791	0.0548326	1.17508	1.87965	0.0566897	1.94331	2.62017	0.170797	5.8549	0.60468	0.967242	0.03087207	0.0308721	0.0308721	0.700321	0.05963382	0.0932805	0.00794303	1.30736	0.111325	0.133197	1.8668	1.95715	0.267115	3.74371	0.700321	0.0596338	0.00964189	0.00212002
1511	-2112.221	-2113.953	1.73132	0.5803814	0.1628566	0.026402	0.00740848	1.13436	0.318305	0.0454908	1.95451	2.787577	0.152561	6.55477	0.580381	0.162857	0.03683782	0.0368378	0.0368378	0.7088797	0.0002121393	0.111999	3.35169e-05	1.30576	0.000390762	0.157995	1.84201	1.820671	0.292871	3.41448	0.70888	0.000212139	0.00964189	0.00254071
1512	-2112.591	-2111.552	-1.038489	0.6145293	0.1990903	0.0279554	0.00905677	1.2011	0.389124	0.0454908	1.95451	2.787577	0.152561	6.55477	0.614529	0.19909	0.03683782	0.0368378	0.0368378	0.7091345	0.002962644	0.122714	0.000512679	1.29555	0.00541261	0.173048	1.82695	1.747126	0.307765	3.24923	0.709134	0.00296264	0.00964189	0.00254071
1513	-2114.559	-2110.249	-4.310061	0.625095	0.1497425	0.0284361	0.00681191	1.22175	0.292673	0.0454908	1.95451	2.787577	0.152561	6.55477	0.625095	0.149743	0.0468536	0.0468536	0.0468536	0.7091345	0.0008424929	0.122714	0.000145792	1.29555	0.00153919	0.173048	1.82695	1.747126	0.307765	3.24923	0.709134	0.000842493	0.0156515	0.0110112
1514	-2118.56	-2109.579	-8.980946	0.5654886	0.1412722	0.00205729	0.000513958	1.12892	0.28203	0.00363807	1.99636	4.675852	0.042689	23.4252	0.565489	0.141272	0.03122841	0.0312284	0.0312284	0.6350117	0.03650606	0.0903566	0.00519449	1.17967	0.0678176	0.142291	1.85771	1.904568	0.276758	3.61326	0.635012	0.0365061	0.00938803	0.0210944
1515	-2116.688	-2111.913	-4.774947	0.5654886	0.1412722	0.0157718	0.00394017	1.11521	0.278604	0.0278907	1.97211	3.156881	0.118922	8.40884	0.565489	0.141272	0.01884276	0.0188428	0.0188428	0.6499012	0.149345	0.0924753	0.0212505	1.20733	0.27744	0.142291	1.85771	1.904568	0.276758	3.61326	0.649901	0.149345	0.00884041	0.0184418
1516	-2116.97	-2109.167	-7.802229	0.5654886	0.1699662	0.00337085	0.00101316	1.12761	0.338919	0.00596095	1.99404	4.308952	0.0546753	18.2898	0.565489	0.169966	0.0228877	0.0228877	0.0228877	0.6603799	0.149345	0.0939663	0.0212505	1.22679	0.27744	0.142291	1.85771	1.904568	0.276758	3.61326	0.66038	0.149345	0.00884041	0.0188146
1517	-2118.148	-2108.65	-9.497691	0.5640024	0.1699662	0.00336199	0.00101316	1.12464	0.338919	0.00596095	1.99404	4.308952	0.0546753	18.2898	0.564002	0.169966	0.03914613	0.0391461	0.0391461	0.634021	0.149345	0.0902157	0.0212505	1.17783	0.27744	0.142291	1.85771	1.904568	0.276758	3.61326	0.634021	0.149345	0.00884041	0.0114358
1518	-2118.379	-2115.215	-3.164281	0.5640024	0.2119635	0.0177511	0.00667124	1.11025	0.417256	0.0314735	1.96853	3.065943	0.126445	7.90857	0.564002	0.211963	0.01832666	0.0183267	0.0183267	0.6928516	0.149345	0.124896	0.0269214	1.26081	0.271769	0.180263	1.81974	1.713909	0.314738	3.17724	0.692852	0.149345	0.00820018	0.0114358
1519	-2117.521	-2114.809	-2.711549	0.5505661	0.1636553	0.0173282	0.00515081	1.0838	0.32216	0.0314735	1.96853	3.065943	0.126445	7.90857	0.550566	0.163655	0.01763746	0.0176375	0.0176375	0.6690154	0.149345	0.120599	0.0269214	1.21743	0.271769	0.180263	1.81974	1.713909	0.314738	3.17724	0.669015	0.149345	0.00820018	0.0114358
1520	-2117.743	-2115.383	-2.360218	0.5296707	0.0688997	0.0101869	0.00132512	1.04915	0.136474	0.0192326	1.98077	3.435659	0.0985376	10.1484	0.529671	0.0688997	0.02956215	0.0295621	0.0295621	0.6690154	0.149345	0.120599	0.0269214	1.21743	0.271769	0.180263	1.81974	1.713909	0.314738	3.17724	0.669015	0.149345	0.00399325	0.00332516
1521	-2116.213	-2111.896	-4.317612	0.5296707	0.08409378	0.0101869	0.00161734	1.04915	0.16657	0.0192326	1.98077	3.435659	0.0985376	10.1484	0.529671	0.0840938	0.01862427	0.0186243	0.0186243	0.6335912	0.1260222	0.0953474	0.0189647	1.17184	0.23308	0.150487	1.84951	1.859776	0.285247	3.50573	0.633591	0.126022	0.00660749	0.0205038
1522	-2114.395	-2111.518	-2.877247	0.5261222	0.11299	0.0101187	0.00217309	1.04213	0.223807	0.0192326	1.98077	3.435659	0.0985376	10.1484	0.526122	0.11299	0.02353584	0.0235358	0.0235358	0.5928236	0.1260222	0.0892124	0.0189647	1.09643	0.23308	0.150487	1.84951	1.859776	0.285247	3.50573	0.592824	0.126022	0.00660749	0.0071023
1523	-2116.452	-2111.4	-5.052041	0.5652277	0.123096	0.00284941	0.000620547	1.12761	0.245571	0.00504117	1.99496	4.43353	0.0502688	19.8931	0.565228	0.123096	0.02353584	0.0235358	0.0235358	0.6661485	0.1260222	0.0907196	0.0171624	1.24158	0.234882	0.136185	1.86381	1.939514	0.270311	3.69944	0.666149	0.126022	0.00771255	0.00633578
1524	-2117.461	-2110.409	-7.052781	0.5774508	0.123096	0.00291103	0.000620547	1.15199	0.245571	0.00504117	1.99496	4.43353	0.0502688	19.8931	0.577451	0.123096	0.0300853	0.0300853	0.0300853	0.6417057	0.1260222	0.0873908	0.0171624	1.19602	0.234882	0.136185	1.86381	1.939514	0.270311	3.69944	0.641706	0.126022	0.0085989	0.00919877
1525	-2115.681	-2111.074	-4.607007	0.6008105	0.123096	0.0197549	0.00404746	1.18187	0.242144	0.0328805	1.96712	3.032994	0.129287	7.73475	0.600811	0.123096	0.03048644	0.0304864	0.0304864	0.6710341	0.1260222	0.0913849	0.0171624	1.25068	0.234882	0.136185	1.86381	1.939514	0.270311	3.69944	0.671034	0.126022	0.00745299	0.00919877
1526	-2115.819	-2113.829	-1.990416	0.6008105	0.123096	0.0197549	0.00404746	1.18187	0.242144	0.0328805	1.96712	3.032994	0.129287	7.73475	0.600811	0.123096	0.01871216	0.0187122	0.0187122	0.6710341	0.1260222	0.0913849	0.0171624	1.25068	0.234882	0.136185	1.86381	1.939514	0.270311	3.69944	0.671034	0.126022	0.00586515	0.00919877
1527	-2116.244	-2112.002	-4.242698	0.6008105	0.2202219	0.0197549	0.007241	1.18187	0.433203	0.0328805	1.96712	3.032994	0.129287	7.73475	0.600811	0.220222	0.02582845	0.0258284	0.0258284	0.694395	0.09795271	0.0945663	0.0133397	1.29422	0.182566	0.136185	1.86381	1.939514	0.270311	3.69944	0.694395	0.0979527	0.00839214	0.00919877
1528	-2114.501	-2112.918	-1.583103	0.5873395	0.2202219	0.0235435	0.00882758	1.15114	0.431616	0.0400849	1.95992	2.883406	0.143012	6.99243	0.587339	0.220222	0.03407446	0.0340745	0.0340745	0.6619853	0.00167719	0.0825978	0.000209268	1.24137	0.00314511	0.124773	1.87523	2.008919	0.257949	3.87674	0.661985	0.00167719	0.00839214	0.00919877
1529	-2115.911	-2113.136	-2.77423	0.5873395	0.226294	0.0235435	0.00907098	1.15114	0.443517	0.0400849	1.95992	2.883406	0.143012	6.99243	0.587339	0.226294	0.03407446	0.0340745	0.0340745	0.641263	0.03280656	0.103715	0.00530601	1.17881	0.0603071	0.161736	1.83826	1.801814	0.296619	3.37132	0.641263	0.0328066	0.00839214	0.00192071
1530	-2114.937	-2111.736	-3.200252	0.5873395	0.226294	0.0103414	0.00398439	1.16434	0.448604	0.0176071	1.98239	3.501726	0.094243	10.6109	0.587339	0.226294	0.02984157	0.0298416	0.0298416	0.6760038	0.03280656	0.0954527	0.00463233	1.25655	0.0609808	0.141201	1.8588	1.910703	0.275615	3.62825	0.676004	0.0328066	0.00839214	0.00173765
1531	-2113.099	-2112.362	-0.7374271	0.5746101	0.226294	0.0101172	0.00398439	1.1391	0.448604	0.0176071	1.98239	3.501726	0.094243	10.6109	0.57461	0.226294	0.02509667	0.0250967	0.0250967	0.6629055	0.008717293	0.0936032	0.00123089	1.23221	0.0162037	0.141201	1.8588	1.910703	0.275615	3.62825	0.662905	0.00871729	0.00839214	0.000885486
1532	-2112.533	-2112.334	-0.1987468	0.5746101	0.08854785	0.0101172	0.00155907	1.1391	0.175537	0.0176071	1.98239	3.501726	0.094243	10.6109	0.57461	0.0885479	0.03243956	0.0324396	0.0324396	0.6629055	0.004027646	0.0936032	0.000568709	1.23221	0.00748658	0.141201	1.8588	1.910703	0.275615	3.62825	0.662905	0.00402765	0.00594859	0.00196984
1533	-2112.35	-2111.773	-0.5770611	0.5746101	0.1034595	0.0206298	0.00371442	1.12859	0.203204	0.0359022	1.9641	2.966679	0.135201	7.39641	0.57461	0.103459	0.03243956	0.0324396	0.0324396	0.6484662	0.004027646	0.111125	0.000690204	1.18581	0.00736509	0.171367	1.82863	1.755044	0.306126	3.26663	0.648466	0.00402765	0.00835506	0.00681772
1534	-2110.422	-2112.54	2.117289	0.5368822	0.2184543	0.0112259	0.00456775	1.06254	0.432341	0.0209094	1.97909	3.373063	0.102787	9.72886	0.536882	0.218454	0.02519045	0.0251904	0.0251904	0.6456254	0.0002749148	0.107261	4.56729e-05	1.18399	0.000504157	0.166135	1.83387	1.780148	0.300986	3.32241	0.645625	0.000274915	0.00835506	0.00681772
1535	-2113.174	-2110.419	-2.755602	0.5205404	0.4387229	0.0108842	0.00917344	1.0302	0.868272	0.0209094	1.97909	3.373063	0.102787	9.72886	0.52054	0.438723	0.02655048	0.0265505	0.0265505	0.6337676	0.0003468453	0.116613	6.38191e-05	1.15092	0.000629872	0.183999	1.816	1.697181	0.318309	3.1416	0.633768	0.000346845	0.016685	0.0182382
1536	-2112.681	-2109.703	-2.978509	0.5205404	0.65213	0.0108842	0.0136357	1.0302	1.29062	0.0209094	1.97909	3.373063	0.102787	9.72886	0.52054	0.65213	0.03016575	0.0301657	0.0301657	0.6114283	0.0001489107	0.112502	2.73994e-05	1.11035	0.000270422	0.183999	1.816	1.697181	0.318309	3.1416	0.611428	0.000148911	0.016685	0.0182382
1537	-2118.007	-2117.896	-0.1112647	0.5625809	0.1491895	0.0474822	0.0125917	1.07768	0.285787	0.0844006	1.9156	2.314499	0.209904	4.76409	0.562581	0.14919	0.03016575	0.0301657	0.0301657	0.6114283	0.03074523	0.13982	0.00703074	1.08304	0.0544597	0.228677	1.77132	1.51757	0.359304	2.78315	0.611428	0.0307452	0.0101373	0.000824446
1538	-2115.959	-2112.317	-3.641483	0.5379424	0.1491895	0.0454027	0.0125917	1.03048	0.285787	0.0844006	1.9156	2.314499	0.209904	4.76409	0.537942	0.14919	0.05748008	0.0574801	0.0574801	0.6133116	0.003819604	0.101765	0.000633775	1.12486	0.00700543	0.165927	1.83407	1.781159	0.300781	3.32468	0.613312	0.0038196	0.0101373	0.000109714
1539	-2112.235	-2113.799	1.563897	0.5221365	0.1491895	0.0124461	0.00355621	1.03183	0.294823	0.0238368	1.97616	3.274831	0.109828	9.10515	0.522136	0.14919	0.01691028	0.0169103	0.0169103	0.6133116	0.003596721	0.101765	0.000596793	1.12486	0.00659665	0.165927	1.83407	1.781159	0.300781	3.32468	0.613312	0.00359672	0.0133362	0.00300898
1540	-2107.82	-2110.651	2.83027	0.4944047	0.1491895	0.011785	0.00355621	0.977024	0.294823	0.0238368	1.97616	3.274831	0.109828	9.10515	0.494405	0.14919	0.02705415	0.0270542	0.0270542	0.5971846	0.0001067826	0.104506	1.86868e-05	1.08986	0.000194879	0.174998	1.825	1.738026	0.30966	3.22935	0.597185	0.000106783	0.0154752	0.00300898
1541	-2117.25	-2112.675	-4.574911	0.4649252	0.9142334	0.0110823	0.0217924	0.918768	1.80667	0.0238368	1.97616	3.274831	0.109828	9.10515	0.464925	0.914233	0.02705415	0.0270542	0.0270542	0.6026755	0.005791841	0.126736	0.00121796	1.07862	0.0103657	0.210289	1.78971	1.587369	0.342781	2.91732	0.602675	0.00579184	0.0205835	0.00764279
1542	-2112.941	-2118.567	5.626091	0.4649252	0.2883762	0.0683412	0.0423896	0.861509	0.534363	0.146994	1.85301	1.878585	0.281651	3.55049	0.464925	0.288376	0.02815785	0.0281579	0.0281579	0.5549765	0.0001776133	0.116705	3.73501e-05	0.993248	0.000317876	0.210289	1.78971	1.587369	0.342781	2.91732	0.554976	0.000177613	0.00906901	0.00220669
1543	-2115.117	-2113.95	-1.167682	0.5113923	0.2883762	0.0733329	0.0413527	0.949452	0.5354	0.143399	1.8566	1.898379	0.277916	3.59821	0.511392	0.288376	0.04113382	0.0411338	0.0411338	0.5726571	0.004743675	0.120423	0.000997541	1.02489	0.00848981	0.210289	1.78971	1.587369	0.342781	2.91732	0.572657	0.00474368	0.0131928	0.00220669
1544	-2117.098	-2117.683	0.5843379	0.5113923	0.1103045	0.091126	0.0196554	0.931659	0.200954	0.178192	1.82181	1.72332	0.312747	3.19748	0.511392	0.110304	0.03841329	0.0384133	0.0384133	0.5726571	0.005798198	0.152959	0.00154872	0.992355	0.0100477	0.267104	1.7329	1.386168	0.392603	2.5471	0.572657	0.0057982	0.0131928	0.00313381
1545	-2115.537	-2120.862	5.325647	0.4624206	0.1103045	0.0142766	0.00340551	0.910565	0.217203	0.0308737	1.96913	3.080433	0.125215	7.98624	0.462421	0.110304	0.01912245	0.0191224	0.0191224	0.5382995	0.0003522742	0.143782	9.40937e-05	0.932817	0.000610455	0.267104	1.7329	1.386168	0.392603	2.5471	0.538299	0.000352274	0.0131928	0.00154732
