Iteration	Posterior	Likelihood	Prior	ex0	ex1	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	sp0	sp1	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
3472	-509.725	-536.6816	26.95664	3.352457e-06	0.009371508	3.26e-06	0.00911304	3.44492e-06	0.00962997	0.97242	1.02758	0.04090053	0.97279	1.02797	3.35246e-06	0.00937151	0.0267135	0.0267135	0.0267135	0.027778	0.0779605	0.638264	0.255997	0.1399745	6.286649e-06	0.0680599	3.05676e-06	0.211889	9.51653e-06	0.486231	1.51377	0.8418763	0.56675	1.76445	0.139974	6.28665e-06	0.0499444	0.0236924
3473	-516.8092	-537.773	20.96386	0.0005495797	0.009371508	0.00039872	0.00679902	0.00070044	0.011944	0.725499	1.2745	0.417686	0.754481	1.32541	0.00054958	0.00937151	0.02813127	0.0281313	0.0281313	0.027778	0.0779605	0.638264	0.255997	0.1862828	4.601397e-06	0.142433	3.51826e-06	0.230133	5.68454e-06	0.764606	1.23539	0.3556644	0.786713	1.27111	0.186283	4.6014e-06	0.0638225	0.0255957
3474	-514.6169	-536.7864	22.1695	0.000418703	0.009371508	0.000303769	0.00679902	0.000533637	0.011944	0.725499	1.2745	0.417686	0.754481	1.32541	0.000418703	0.00937151	0.01587962	0.0158796	0.0158796	0.027778	0.0779605	0.638264	0.255997	0.1379438	5.668571e-06	0.1039	4.2696e-06	0.171988	7.06755e-06	0.753205	1.2468	0.3736117	0.777247	1.28659	0.137944	5.66857e-06	0.0638225	0.0242798
3475	-512.8596	-536.9956	24.13601	0.000418703	0.001565039	0.000303769	0.00113543	0.000533637	0.00199464	0.725499	1.2745	0.417686	0.754481	1.32541	0.000418703	0.00156504	0.01445515	0.0144551	0.0144551	0.0278758	0.0779526	0.6382	0.255972	0.1516656	5.45406e-06	0.122318	4.3987e-06	0.181013	6.50942e-06	0.8065	1.1935	0.290546	0.822037	1.21649	0.151666	5.45406e-06	0.0638225	0.0242798
3476	-515.7601	-538.7085	22.9484	0.00305736	0.008048805	0.00221811	0.0058394	0.00389661	0.0102582	0.725499	1.2745	0.417686	0.754481	1.32541	0.00305736	0.0080488	0.00659685	0.00659685	0.00659685	0.0276573	0.0851813	0.633197	0.253965	0.1589388	2.454933e-06	0.114608	1.77021e-06	0.20327	3.13966e-06	0.721081	1.27892	0.4247792	0.75088	1.33177	0.158939	2.45493e-06	0.0418938	0.0242798
3477	-516.7313	-537.631	20.89967	0.00305736	0.008048805	0.00255377	0.00672305	0.00356095	0.00937456	0.835286	1.16471	0.2464509	0.846853	1.18084	0.00305736	0.0080488	0.01426163	0.0142616	0.0142616	0.0392545	0.084128	0.625671	0.250946	0.1233882	1.856968e-06	0.0889729	1.33903e-06	0.157803	2.37491e-06	0.721081	1.27892	0.4247792	0.75088	1.33177	0.123388	1.85697e-06	0.0695736	0.0336114
3478	-516.7829	-536.5722	19.78927	0.001780003	0.03505914	0.00128156	0.0252417	0.00227845	0.0448766	0.719975	1.28002	0.4265577	0.74998	1.33337	0.00178	0.0350591	0.00826229	0.00826229	0.00826229	0.0395037	0.0841061	0.625509	0.250881	0.1460559	6.168156e-06	0.105318	4.44774e-06	0.186794	7.88857e-06	0.721081	1.27892	0.4247792	0.75088	1.33177	0.146056	6.16816e-06	0.0695736	0.0163455
3479	-514.38	-536.2299	21.84992	1.513032e-05	0.04633837	9.04102e-06	0.0276892	2.12196e-05	0.0649875	0.597544	1.40246	0.6324436	0.65274	1.532	1.51303e-05	0.0463384	0.00826229	0.00826229	0.00826229	0.0395037	0.0841061	0.625509	0.250881	0.1279767	4.158221e-06	0.0802858	2.60864e-06	0.175668	5.7078e-06	0.627346	1.37265	0.5804404	0.676041	1.4792	0.127977	4.15822e-06	0.0812308	0.0410665
3480	-519.0064	-535.848	16.8416	0.001352343	0.04633837	0.00022319	0.00764765	0.0024815	0.0850291	0.165039	1.83496	1.785494	0.299903	3.33442	0.00135234	0.0463384	0.0609608	0.0609608	0.0609608	0.0395037	0.0841061	0.625509	0.250881	0.1319938	1.093673e-06	0.0522218	4.32699e-07	0.211766	1.75465e-06	0.395638	1.60436	1.037808	0.49659	2.01373	0.131994	1.09367e-06	0.0477423	0.00752451
3481	-512.8078	-536.5432	23.73538	0.001352343	1.34449e-06	0.000345199	3.43194e-07	0.00235949	2.34579e-06	0.25526	1.74474	1.42484	0.382495	2.61441	0.00135234	1.34449e-06	0.1180111	0.118011	0.118011	0.0190565	0.0881115	0.644047	0.248785	0.1319938	1.093673e-06	0.0443924	3.67826e-07	0.219595	1.81952e-06	0.336322	1.66368	1.18513	0.449617	2.22411	0.131994	1.09367e-06	0.0489504	0.0101872
3482	-507.1519	-538.6598	31.50786	2.112414e-05	6.91379e-05	5.39214e-06	1.76481e-05	3.68561e-05	0.000120628	0.25526	1.74474	1.42484	0.382495	2.61441	2.11241e-05	6.91379e-05	0.01989982	0.0198998	0.0198998	0.0190565	0.0881115	0.644047	0.248785	0.131166	1.093673e-06	0.044114	3.67826e-07	0.218218	1.81952e-06	0.336322	1.66368	1.18513	0.449617	2.22411	0.131166	1.09367e-06	0.0373898	0.00248223
3483	-511.6539	-536.691	25.03718	0.0004897618	0.0001980045	0.000125016	5.05426e-05	0.000854507	0.000345466	0.25526	1.74474	1.42484	0.382495	2.61441	0.000489762	0.000198004	0.04045539	0.0404554	0.0404554	0.0190565	0.0881115	0.644047	0.248785	0.1216212	2.21472e-06	0.0525577	9.57075e-07	0.190685	3.47236e-06	0.432143	1.56786	0.9553215	0.525001	1.90476	0.121621	2.21472e-06	0.0485022	0.00248223
3484	-510.1021	-538.2372	28.13508	2.132959e-06	0.0001980045	1.71966e-06	0.000159638	2.54626e-06	0.000236371	0.806232	1.19377	0.2909592	0.821808	1.21683	2.13296e-06	0.000198004	0.0379729	0.0379729	0.0379729	0.0189297	0.0882974	0.645406	0.247367	0.1417136	7.445443e-05	0.0612405	3.21749e-05	0.222187	0.000116734	0.432143	1.56786	0.9553215	0.525001	1.90476	0.141714	7.44544e-05	0.035393	0.0274191
3485	-513.0955	-537.9974	24.90187	1.082002e-05	0.00127276	8.72345e-06	0.00102614	1.29166e-05	0.00151938	0.806232	1.19377	0.2909592	0.821808	1.21683	1.082e-05	0.00127276	0.017266	0.017266	0.017266	0.0195092	0.0910006	0.665165	0.224325	0.1184485	0.0002927349	0.0511867	0.000126503	0.18571	0.000458967	0.432143	1.56786	0.9553215	0.525001	1.90476	0.118449	0.000292735	0.0349625	0.0261439
3486	-513.7159	-537.6874	23.97151	1.082002e-05	0.0001196568	8.72345e-06	9.64712e-05	1.29166e-05	0.000142842	0.806232	1.19377	0.2909592	0.821808	1.21683	1.082e-05	0.000119657	0.001894754	0.00189475	0.00189475	0.0195092	0.0910006	0.665165	0.224325	0.0993883	0.007862963	0.0195781	0.0015489	0.179198	0.014177	0.196986	1.80301	1.641301	0.330536	3.02539	0.0993883	0.00786296	0.0349625	0.0261439
3487	-508.4478	-536.4968	28.04902	1.082002e-05	1.033297e-06	1.02542e-05	9.79262e-07	1.13858e-05	1.08733e-06	0.947706	1.05229	0.07760198	0.949004	1.05374	1.082e-05	1.0333e-06	0.01643851	0.0164385	0.0164385	0.0197478	0.0921134	0.66107	0.227068	0.1034135	0.007862963	0.0228201	0.00173511	0.184007	0.0139908	0.220669	1.77933	1.547341	0.352161	2.83961	0.103413	0.00786296	0.0357992	0.0287708
3488	-515.1783	-535.9327	20.75437	0.0002865651	3.280946e-05	0.000239661	2.74393e-05	0.000333469	3.81796e-05	0.836323	1.16368	0.2448699	0.847756	1.17958	0.000286565	3.28095e-05	0.03130545	0.0313055	0.0313055	0.0183671	0.0856734	0.614852	0.281107	0.1149335	0.006484203	0.0528689	0.00298271	0.176998	0.0099857	0.459996	1.54	0.8957306	0.546533	1.82972	0.114933	0.0064842	0.050818	0.0217759
3489	-511.8488	-534.9294	23.08063	0.0002865651	1.243017e-06	0.000239661	1.03956e-06	0.000333469	1.44647e-06	0.836323	1.16368	0.2448699	0.847756	1.17958	0.000286565	1.24302e-06	0.0186154	0.0186154	0.0186154	0.0183671	0.0856734	0.614852	0.281107	0.1105817	0.02097895	0.0508672	0.00965024	0.170296	0.0323077	0.459996	1.54	0.8957306	0.546533	1.82972	0.110582	0.020979	0.0620928	0.0202574
3490	-520.0223	-535.4409	15.41863	5.140112e-05	0.001821613	2.97917e-05	0.00105579	7.30105e-05	0.00258743	0.579593	1.42041	0.6644815	0.638786	1.56547	5.14011e-05	0.00182161	0.006664575	0.00666458	0.00666458	0.296093	0.0590195	0.28596	0.358928	0.1841446	0.05865834	0.156543	0.049866	0.211746	0.0674507	0.850109	1.14989	0.2239159	0.859823	1.16303	0.184145	0.0586583	0.0422474	0.0673192
3491	-512.9176	-535.5151	22.59749	1.146731e-06	0.001821613	8.66026e-07	0.00137571	1.42744e-06	0.00226752	0.755213	1.24479	0.3704435	0.77891	1.28385	1.14673e-06	0.00182161	0.008502484	0.00850248	0.00850248	0.312087	0.051704	0.321772	0.314438	0.115605	0.04510358	0.0611685	0.023865	0.170042	0.0663421	0.529116	1.47088	0.7579142	0.599772	1.6673	0.115605	0.0451036	0.0470428	0.0131523
3492	-520.0002	-535.0344	15.0342	1.78729e-05	0.03186878	1.62756e-05	0.0290207	1.94702e-05	0.0347168	0.910632	1.08937	0.132851	0.914291	1.09374	1.78729e-05	0.0318688	0.01023602	0.010236	0.010236	0.27327	0.0546214	0.339928	0.33218	0.1328289	0.02618393	0.0702819	0.0138543	0.195376	0.0385135	0.529116	1.47088	0.7579142	0.599772	1.6673	0.132829	0.0261839	0.0608748	0.0405807
3493	-517.1049	-533.5278	16.42288	0.0006119923	2.132762e-06	0.0005573	1.94216e-06	0.000666685	2.32336e-06	0.910632	1.08937	0.132851	0.914291	1.09374	0.000611992	2.13276e-06	0.03886437	0.0388644	0.0388644	0.27784	0.0592824	0.335259	0.327618	0.1371446	0.02618393	0.0725654	0.0138543	0.201724	0.0385135	0.529116	1.47088	0.7579142	0.599772	1.6673	0.137145	0.0261839	0.0695324	0.0757368
3494	-519.6913	-537.7125	18.02118	3.364663e-05	0.002913162	3.03101e-05	0.00262428	3.69832e-05	0.00320204	0.900835	1.09916	0.1475064	0.905298	1.10461	3.36466e-05	0.00291316	0.02786228	0.0278623	0.0278623	0.27784	0.0592824	0.335259	0.327618	0.1115512	0.02618393	0.0788154	0.0185	0.144287	0.0338679	0.70654	1.29346	0.4482619	0.739081	1.35303	0.111551	0.0261839	0.0627751	0.0124934
3495	-524.4086	-536.4295	12.02082	0.001048352	0.01928191	0.000944393	0.0173698	0.00115231	0.021194	0.900835	1.09916	0.1475064	0.905298	1.10461	0.00104835	0.0192819	0.005303067	0.00530307	0.00530307	0.27784	0.0592824	0.335259	0.327618	0.1410357	0.02618393	0.0693874	0.0128821	0.212684	0.0394858	0.491985	1.50802	0.8303325	0.57118	1.75076	0.141036	0.0261839	0.0627751	0.0317306
3496	-526.3256	-536.1556	9.830007	0.001048352	0.01928191	0.00055065	0.0101279	0.00154605	0.0284359	0.525253	1.47475	0.7652904	0.596796	1.67562	0.00104835	0.0192819	0.03242586	0.0324259	0.0324259	0.27784	0.0592824	0.335259	0.327618	0.09968248	0.08883075	0.0490423	0.0437034	0.150323	0.133958	0.491985	1.50802	0.8303325	0.57118	1.75076	0.0996825	0.0888307	0.0507781	0.020719
3497	-525.3648	-532.8367	7.471968	0.001048352	0.001004786	0.00055065	0.000527767	0.00154605	0.0014818	0.525253	1.47475	0.7652904	0.596796	1.67562	0.00104835	0.00100479	0.04431942	0.0443194	0.0443194	0.288554	0.058403	0.330286	0.322758	0.1242067	0.03419765	0.0524122	0.0144306	0.196001	0.0539647	0.421975	1.57802	0.9777629	0.517114	1.93381	0.124207	0.0341976	0.0563162	0.0934312
3498	-524.2255	-535.0255	10.79995	0.0001008036	0.0009039059	5.29474e-05	0.00047478	0.00014866	0.00133303	0.525253	1.47475	0.7652904	0.596796	1.67562	0.000100804	0.000903906	0.05700084	0.0570008	0.0570008	0.281373	0.0569497	0.379277	0.2824	0.1160179	0.03419765	0.0525996	0.0155043	0.179436	0.052891	0.453375	1.54663	0.9096593	0.541422	1.84699	0.116018	0.0341976	0.0328065	0.0934312
3499	-516.3744	-534.4077	18.03326	6.751732e-05	4.881159e-06	3.54637e-05	2.56384e-06	9.9571e-05	7.19847e-06	0.525253	1.47475	0.7652904	0.596796	1.67562	6.75173e-05	4.88116e-06	0.02497201	0.024972	0.024972	0.300606	0.0508264	0.371763	0.276805	0.1221867	0.03419765	0.0616855	0.0172645	0.182688	0.0511308	0.504846	1.49515	0.8048536	0.581081	1.72093	0.122187	0.0341976	0.0417466	0.0934312
3500	-515.6948	-532.8475	17.1527	6.71358e-06	2.22842e-05	5.13707e-06	1.70513e-05	8.29009e-06	2.75171e-05	0.765176	1.23482	0.3547706	0.787187	1.27035	6.71358e-06	2.22842e-05	0.0508896	0.0508896	0.0508896	0.300606	0.0508264	0.371763	0.276805	0.1221867	0.06551086	0.0162988	0.00873868	0.228075	0.122283	0.133393	1.86661	1.955982	0.267325	3.74076	0.122187	0.0655109	0.0492426	0.0562764
3501	-517.0036	-534.7799	17.77626	6.71358e-06	0.005011353	5.13707e-06	0.00383457	8.29009e-06	0.00618814	0.765176	1.23482	0.3547706	0.787187	1.27035	6.71358e-06	0.00501135	0.01833563	0.0183356	0.0183356	0.284207	0.0485228	0.351482	0.315788	0.1053522	0.06551086	0.0365189	0.0227084	0.174185	0.108313	0.346636	1.65336	1.158128	0.457881	2.18397	0.105352	0.0655109	0.029498	0.0380807
3502	-515.1092	-535.4933	20.38413	2.508347e-05	6.976161e-05	2.20909e-05	6.14387e-05	2.80761e-05	7.80845e-05	0.880695	1.11931	0.1777288	0.88703	1.12736	2.50835e-05	6.97616e-05	0.03151158	0.0315116	0.0315116	0.284207	0.0485228	0.351482	0.315788	0.09667281	0.09093725	0.0335103	0.0315222	0.159835	0.150352	0.346636	1.65336	1.158128	0.457881	2.18397	0.0966728	0.0909373	0.0343992	0.0263468
3503	-512.4438	-533.5436	21.09987	2.508347e-05	6.63372e-06	2.33637e-05	6.17891e-06	2.68032e-05	7.08853e-06	0.93144	1.06856	0.101807	0.933637	1.07108	2.50835e-05	6.63372e-06	0.029281	0.029281	0.029281	0.28279	0.0482809	0.354716	0.314214	0.09667281	0.03166976	0.0335103	0.0109779	0.159835	0.0523616	0.346636	1.65336	1.158128	0.457881	2.18397	0.0966728	0.0316698	0.0502846	0.0565694
3504	-517.5634	-534.2814	16.71794	2.512622e-05	0.0007526419	1.37104e-05	0.000410687	3.65421e-05	0.0010946	0.54566	1.45434	0.7267055	0.612531	1.63257	2.51262e-05	0.000752642	0.02323335	0.0232333	0.0232333	0.267872	0.045734	0.388755	0.297638	0.09667281	0.05920609	0.0335103	0.020523	0.159835	0.0978892	0.346636	1.65336	1.158128	0.457881	2.18397	0.0966728	0.0592061	0.0515265	0.0296371
3505	-518.8808	-532.0586	13.17784	0.0007820591	3.796353e-06	0.000426739	2.07152e-06	0.00113738	5.52119e-06	0.54566	1.45434	0.7267055	0.612531	1.63257	0.000782059	3.79635e-06	0.05456537	0.0545654	0.0545654	0.288521	0.0444442	0.377791	0.289244	0.1210033	0.05920609	0.0419441	0.020523	0.200062	0.0978892	0.346636	1.65336	1.158128	0.457881	2.18397	0.121003	0.0592061	0.0638914	0.0663027
3506	-524.9495	-532.2359	7.286393	0.0007820591	0.0004955203	0.000520859	0.000330022	0.00104326	0.000661019	0.66601	1.33399	0.5149261	0.706585	1.41526	0.000782059	0.00049552	0.05864047	0.0586405	0.0586405	0.270298	0.0416372	0.388723	0.299341	0.1210033	0.07267986	0.0419441	0.0251935	0.200062	0.120166	0.346636	1.65336	1.158128	0.457881	2.18397	0.121003	0.0726799	0.0687427	0.0756564
3507	-525.0941	-532.8903	7.796248	0.0007820591	0.002562731	0.00054797	0.00179565	0.00101615	0.00332982	0.700676	1.29932	0.4577925	0.734345	1.36176	0.000782059	0.00256273	0.03487784	0.0348778	0.0348778	0.281995	0.043439	0.432458	0.242108	0.1210033	0.06252729	0.0242124	0.0125115	0.217794	0.112543	0.200097	1.7999	1.628405	0.333423	2.99919	0.121003	0.0625273	0.0504208	0.0756564
3508	-522.3472	-532.4639	10.1167	0.0007820591	0.001154699	0.000563704	0.000832301	0.00100041	0.0014771	0.720795	1.27921	0.4252401	0.750647	1.33218	0.000782059	0.0011547	0.04762535	0.0476253	0.0476253	0.230013	0.0354316	0.537076	0.197479	0.1031386	0.06252729	0.0249523	0.0151272	0.181325	0.109927	0.24193	1.75807	1.47024	0.37096	2.69571	0.103139	0.0625273	0.0541927	0.042981
3509	-520.6778	-534.197	13.51926	0.0007820591	0.001154699	0.000563704	0.000832301	0.00100041	0.0014771	0.720795	1.27921	0.4252401	0.750647	1.33218	0.000782059	0.0011547	0.02552181	0.0255218	0.0255218	0.245815	0.0378658	0.505273	0.211046	0.09946713	0.07266449	0.0240641	0.0175797	0.17487	0.127749	0.24193	1.75807	1.47024	0.37096	2.69571	0.0994671	0.0726645	0.0350134	0.0295721
3510	-524.8729	-532.8745	8.001547	0.002942873	0.0005023478	0.00212121	0.00036209	0.00376454	0.000642606	0.720795	1.27921	0.4252401	0.750647	1.33218	0.00294287	0.000502348	0.04058243	0.0405824	0.0405824	0.244656	0.0424026	0.502891	0.21005	0.1098042	0.07266449	0.0265649	0.0175797	0.193043	0.127749	0.24193	1.75807	1.47024	0.37096	2.69571	0.109804	0.0726645	0.0377354	0.0884005
3511	-524.4066	-533.4788	9.072193	0.0291467	5.071251e-05	0.0210088	3.65533e-05	0.0372846	6.48717e-05	0.720795	1.27921	0.4252401	0.750647	1.33218	0.0291467	5.07125e-05	0.01998518	0.0199852	0.0199852	0.237558	0.0444061	0.488301	0.229735	0.121897	0.04887812	0.0437492	0.0175425	0.200045	0.0802137	0.358903	1.6411	1.126827	0.467651	2.13835	0.121897	0.0488781	0.060125	0.083594
3512	-524.5995	-535.523	10.9235	0.0291467	5.071251e-05	0.0210088	3.65533e-05	0.0372846	6.48717e-05	0.720795	1.27921	0.4252401	0.750647	1.33218	0.0291467	5.07125e-05	0.004875532	0.00487553	0.00487553	0.235619	0.052207	0.484314	0.22786	0.09956367	0.04887812	0.0282628	0.0138749	0.170865	0.0838814	0.283867	1.71613	1.333842	0.406707	2.45877	0.0995637	0.0488781	0.060125	0.0675775
3513	-521.262	-533.48	12.21797	0.009375511	5.071251e-05	0.00505438	2.73393e-05	0.0136966	7.40857e-05	0.539104	1.4609	0.739	0.607473	1.64616	0.00937551	5.07125e-05	0.02339748	0.0233975	0.0233975	0.270974	0.051046	0.454008	0.223972	0.09645104	0.03885018	0.0273792	0.0110283	0.165523	0.0666721	0.283867	1.71613	1.333842	0.406707	2.45877	0.096451	0.0388502	0.0508192	0.0516271
3514	-519.5755	-534.9829	15.40744	0.009375511	5.071251e-05	0.00372372	2.01418e-05	0.0150273	8.12833e-05	0.397175	1.60282	1.034222	0.497792	2.00887	0.00937551	5.07125e-05	0.02339748	0.0233975	0.0233975	0.28036	0.098558	0.469735	0.151346	0.09645104	0.03885018	0.0309152	0.0124525	0.161987	0.0652478	0.320527	1.67947	1.227793	0.436864	2.28904	0.096451	0.0388502	0.0321824	0.0156507
3515	-527.5689	-534.7916	7.222713	0.0005499921	0.117416	0.000301164	0.0642945	0.00079882	0.170537	0.547579	1.45242	0.7231247	0.614012	1.62863	0.000549992	0.117416	0.0472773	0.0472773	0.0472773	0.270705	0.0998804	0.476038	0.153377	0.1054558	0.1183591	0.0144818	0.0162537	0.19643	0.220464	0.137326	1.86267	1.932879	0.271523	3.68292	0.105456	0.118359	0.0321824	0.0135348
3516	-527.2935	-533.9849	6.691404	0.0006835485	0.117416	9.77104e-05	0.0167841	0.00126939	0.218048	0.142946	1.85705	1.900904	0.277443	3.60435	0.000683548	0.117416	0.03769726	0.0376973	0.0376973	0.305133	0.0983542	0.45124	0.145272	0.1224857	0.1183591	0.0541729	0.0523477	0.190799	0.18437	0.442279	1.55772	0.9333265	0.532848	1.87671	0.122486	0.118359	0.0422412	0.0108912
3517	-526.4581	-535.2904	8.832239	0.000104447	0.09640486	2.72803e-05	0.0251798	0.000181614	0.16763	0.261188	1.73881	1.405299	0.38757	2.58018	0.000104447	0.0964049	0.03769726	0.0376973	0.0376973	0.322015	0.0938661	0.43065	0.15347	0.1316698	0.08305088	0.0247457	0.0156084	0.238594	0.150493	0.187938	1.81206	1.67987	0.322048	3.10513	0.13167	0.0830509	0.0422412	0.00762074
3518	-517.8388	-535.5127	17.67397	0.0006304017	3.019875e-06	0.000164653	7.88754e-07	0.00109615	5.251e-06	0.261188	1.73881	1.405299	0.38757	2.58018	0.000630402	3.01987e-06	0.03769726	0.0376973	0.0376973	0.321121	0.0936058	0.429455	0.155818	0.1316698	0.108935	0.0739576	0.0611877	0.189382	0.156682	0.56169	1.43831	0.6970259	0.624917	1.60021	0.13167	0.108935	0.0358986	0.0315936
3519	-517.9803	-537.9435	19.96319	0.0006304017	3.019875e-06	0.000164653	7.88754e-07	0.00109615	5.251e-06	0.261188	1.73881	1.405299	0.38757	2.58018	0.000630402	3.01987e-06	0.06299649	0.0629965	0.0629965	0.344333	0.0904053	0.414771	0.15049	0.1157427	0.0206138	0.0912714	0.0162554	0.140214	0.0249722	0.788571	1.21143	0.3182653	0.80681	1.23945	0.115743	0.0206138	0.0394392	0.00507563
3520	-526.9679	-537.388	10.42009	0.0006304017	0.0870908	0.000164653	0.022747	0.00109615	0.151435	0.261188	1.73881	1.405299	0.38757	2.58018	0.000630402	0.0870908	0.004972671	0.00497267	0.00497267	0.358389	0.0884673	0.40588	0.147264	0.1159423	0.0206138	0.0743594	0.0132206	0.157525	0.028007	0.641349	1.35865	0.5564759	0.687057	1.45548	0.115942	0.0206138	0.0775174	0.00739025
3521	-521.5649	-534.5186	12.95371	2.861963e-06	0.02779379	7.47509e-07	0.00725939	4.97642e-06	0.0483282	0.261188	1.73881	1.405299	0.38757	2.58018	2.86196e-06	0.0277938	0.07081012	0.0708101	0.0708101	0.376344	0.0932941	0.428025	0.102336	0.09876934	0.0206138	0.0130495	0.00272352	0.184489	0.0385041	0.132121	1.86788	1.963586	0.265957	3.76	0.0987693	0.0206138	0.0452224	0.00134794
3522	-519.5428	-536.2952	16.75238	0.0001890141	0.0003403256	0.000137698	0.00024793	0.00024033	0.000432721	0.728509	1.27149	0.4128648	0.756939	1.32111	0.000189014	0.000340326	0.03387314	0.0338731	0.0338731	0.346089	0.166186	0.393615	0.0941094	0.1157837	0.0206138	0.0148881	0.00265063	0.216679	0.038577	0.128585	1.87141	1.985099	0.262126	3.81495	0.115784	0.0206138	0.0496179	0.00134794
3523	-512.2163	-536.1455	23.92926	1.828878e-06	6.015889e-05	8.38198e-07	2.75716e-05	2.81956e-06	9.27462e-05	0.458312	1.54169	0.8992588	0.545234	1.83408	1.82888e-06	6.01589e-05	0.03387314	0.0338731	0.0338731	0.342795	0.164605	0.38987	0.10273	0.08921967	0.0206138	0.0114723	0.00265063	0.166967	0.038577	0.128585	1.87141	1.985099	0.262126	3.81495	0.0892197	0.0206138	0.0261312	0.00347684
3524	-515.4419	-537.4043	21.96232	3.626477e-05	1.730591e-05	2.91808e-05	1.39254e-05	4.33487e-05	2.06864e-05	0.80466	1.19534	0.2933819	0.820466	1.21882	3.62648e-05	1.73059e-05	0.02735282	0.0273528	0.0273528	0.36325	0.174427	0.353463	0.10886	0.07605709	0.0206138	0.00977982	0.00265063	0.142334	0.038577	0.128585	1.87141	1.985099	0.262126	3.81495	0.0760571	0.0206138	0.0261312	0.0320319
3525	-514.6019	-537.3547	22.75275	3.626477e-05	1.730591e-05	2.90505e-05	1.38632e-05	4.3479e-05	2.07486e-05	0.801067	1.19893	0.2989243	0.817404	1.22338	3.62648e-05	1.73059e-05	0.0004329463	0.000432946	0.000432946	0.379842	0.169882	0.344253	0.106024	0.07605709	0.03400223	0.00721964	0.00322763	0.144895	0.0647768	0.094924	1.90508	2.223311	0.223219	4.4799	0.0760571	0.0340022	0.0265206	0.0320319
3526	-522.0152	-537.9267	15.91153	0.0003475051	0.0006392729	0.000196234	0.000360993	0.000498776	0.000917552	0.564694	1.43531	0.6915227	0.627241	1.59428	0.000347505	0.000639273	0.01113382	0.0111338	0.0111338	0.379842	0.169882	0.344253	0.106024	0.07506447	0.06246578	0.0134211	0.0111685	0.136708	0.113763	0.178794	1.82121	1.720576	0.313326	3.19156	0.0750645	0.0624658	0.0441528	0.0124774
3527	-517.4187	-535.5434	18.12471	4.862041e-06	0.001812636	2.74556e-06	0.00102358	6.97852e-06	0.00260169	0.564694	1.43531	0.6915227	0.627241	1.59428	4.86204e-06	0.00181264	0.01430031	0.0143003	0.0143003	0.381391	0.170575	0.345657	0.102376	0.1089758	0.06246578	0.0244179	0.0139965	0.193534	0.110935	0.224067	1.77593	1.534595	0.355202	2.8153	0.108976	0.0624658	0.0441528	0.0242066
3528	-518.2791	-534.056	15.77683	6.471254e-06	0.01747635	2.73346e-06	0.00738201	1.02091e-05	0.0275707	0.4224	1.5776	0.976818	0.517444	1.93258	6.47125e-06	0.0174763	0.03286743	0.0328674	0.0328674	0.394504	0.129908	0.357542	0.118045	0.1313087	0.06246578	0.0836121	0.0397757	0.179005	0.0851559	0.63676	1.36324	0.5642987	0.683442	1.46318	0.131309	0.0624658	0.0376487	0.0242066
3529	-524.7922	-535.0303	10.23811	0.007573699	0.008729117	0.00349483	0.00402799	0.0116526	0.0134302	0.461443	1.53856	0.8927053	0.547649	1.82599	0.0075737	0.00872912	0.02564476	0.0256448	0.0256448	0.415128	0.1367	0.323956	0.124216	0.1217915	0.03881222	0.0655061	0.0208753	0.178077	0.0567491	0.537854	1.46215	0.7413548	0.606509	1.64878	0.121792	0.0388122	0.0515579	0.0106884
3530	-522.8133	-536.0512	13.23791	0.002858477	0.001541451	0.00258231	0.00139253	0.00313464	0.00169037	0.903387	1.09661	0.1436867	0.907633	1.10177	0.00285848	0.00154145	0.05192366	0.0519237	0.0519237	0.0558152	0.118529	0.589405	0.236251	0.167045	0.05548884	0.106726	0.0354521	0.227364	0.0755256	0.638906	1.36109	0.560637	0.685132	1.45957	0.167045	0.0554888	0.0276081	0.0179697
3531	-513.2291	-536.6945	23.46536	1.344511e-05	2.804537e-05	9.69391e-06	2.02207e-05	1.71963e-05	3.587e-05	0.720999	1.279	0.424911	0.750813	1.33189	1.34451e-05	2.80454e-05	0.03709532	0.0370953	0.0370953	0.0558152	0.118529	0.589405	0.236251	0.112566	0.08238255	0.0528498	0.0386786	0.172282	0.126086	0.4695	1.5305	0.8759815	0.553862	1.80551	0.112566	0.0823826	0.0208686	0.0103385
3532	-516.1422	-534.9574	18.8153	0.00116349	9.238452e-06	0.000772041	6.13023e-06	0.00155494	1.23467e-05	0.663556	1.33644	0.5190247	0.704634	1.41918	0.00116349	9.23845e-06	0.03280161	0.0328016	0.0328016	0.0558152	0.118529	0.589405	0.236251	0.1314467	0.02638007	0.0357837	0.00718145	0.22711	0.0455787	0.27223	1.72777	1.369879	0.39694	2.51927	0.131447	0.0263801	0.038041	0.0174078
