Iteration	Posterior	Likelihood	Prior	ex0	ex1	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	sp0	sp1	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
4555	-483.4606	-494.7636	11.303	0.0850813	9.814154e-05	0.0208094	2.40037e-05	0.149353	0.000172279	0.244582	1.75542	1.461038	0.373269	2.67903	0.0850813	9.81415e-05	0.01377781	0.0137778	0.0137778	0.258992	0.104264	0.327839	0.308906	0.7069352	0.03279569	0.296261	0.013744	1.11761	0.0518474	0.419078	1.58092	0.9842303	0.514864	1.94226	0.706935	0.0327957	0.0147126	0.0291424
4556	-477.6649	-495.5701	17.90522	0.0003186981	4.649432e-05	7.79479e-05	1.13717e-05	0.000559448	8.1617e-05	0.244582	1.75542	1.461038	0.373269	2.67903	0.000318698	4.64943e-05	0.01130079	0.0113008	0.0113008	0.281122	0.113173	0.270403	0.335301	0.7699051	0.04377606	0.324195	0.0184334	1.21562	0.0691187	0.421084	1.57892	0.9797491	0.516422	1.9364	0.769905	0.0437761	0.013202	0.0184016
4557	-479.863	-495.3498	15.48679	0.0009389311	0.0001306591	0.000229646	3.19569e-05	0.00164822	0.000229361	0.244582	1.75542	1.461038	0.373269	2.67903	0.000938931	0.000130659	0.007777691	0.00777769	0.00777769	0.281122	0.113173	0.270403	0.335301	0.7636995	0.05988974	0.330509	0.0259187	1.19689	0.0938608	0.432774	1.56723	0.9539419	0.52549	1.90299	0.763699	0.0598897	0.0119246	0.0242066
4558	-477.9704	-493.0329	15.06253	0.003206617	5.393065e-05	0.000784282	1.31905e-05	0.00562895	9.46708e-05	0.244582	1.75542	1.461038	0.373269	2.67903	0.00320662	5.39306e-05	0.01621734	0.0162173	0.0162173	0.216392	0.1021	0.304244	0.377264	0.5621283	0.05988974	0.222095	0.0236623	0.902161	0.0961172	0.395097	1.6049	1.039071	0.496167	2.01545	0.562128	0.0598897	0.0183847	0.0149345
4559	-479.1977	-492.0506	12.85298	0.007796946	0.0008257974	0.00469404	0.00049716	0.0108998	0.00115443	0.602036	1.39796	0.6245124	0.656241	1.52383	0.00779695	0.000825797	0.01220253	0.0122025	0.0122025	0.23392	0.11037	0.328888	0.326821	0.4799704	0.06673872	0.197382	0.0274455	0.762559	0.106032	0.411238	1.58876	1.001898	0.508765	1.96555	0.47997	0.0667387	0.0171622	0.0231777
4560	-478.7716	-493.3063	14.53474	0.01668128	3.817875e-05	0.0100427	2.2985e-05	0.0233198	5.33725e-05	0.602036	1.39796	0.6245124	0.656241	1.52383	0.0166813	3.81787e-05	0.007105028	0.00710503	0.00710503	0.23392	0.11037	0.328888	0.326821	0.5837935	0.06673872	0.234984	0.0268632	0.932603	0.106614	0.402512	1.59749	1.021855	0.501962	1.99218	0.583793	0.0667387	0.0171622	0.0376055
4561	-483.9685	-494.0225	10.05395	0.00171535	0.02401696	0.000649524	0.00909412	0.00278118	0.0389398	0.378654	1.62135	1.078141	0.483263	2.06927	0.00171535	0.024017	0.003224236	0.00322424	0.00322424	0.232556	0.109727	0.32697	0.330747	0.5299333	0.03806458	0.205416	0.0147548	0.854451	0.0613744	0.387625	1.61237	1.056668	0.490313	2.03951	0.529933	0.0380646	0.0242463	0.0376055
4562	-479.6177	-494.1816	14.56395	0.000487493	0.001833239	0.000261333	0.000982753	0.000713653	0.00268372	0.536075	1.46393	0.7447134	0.605136	1.65252	0.000487493	0.00183324	0.002081929	0.00208193	0.00208193	0.221216	0.0944417	0.340206	0.344136	0.5515535	0.02868831	0.240825	0.0125262	0.862282	0.0448504	0.436631	1.56337	0.945537	0.528478	1.89223	0.551554	0.0286883	0.0328259	0.0376055
4563	-486.6365	-496.3015	9.664989	0.00375819	0.05920505	0.00282253	0.044465	0.00469385	0.0739451	0.751034	1.24897	0.3770415	0.775451	1.28957	0.00375819	0.0592051	0.002266113	0.00226611	0.00226611	0.221216	0.0944417	0.340206	0.344136	0.5426041	0.02945914	0.195715	0.0106258	0.889494	0.0482925	0.360695	1.6393	1.122326	0.469073	2.13186	0.542604	0.0294591	0.0407537	0.0224468
4564	-486.88	-495.0143	8.134334	0.05398131	0.02653289	0.0393295	0.0193312	0.0686331	0.0337345	0.728577	1.27142	0.412756	0.756994	1.32101	0.0539813	0.0265329	0.004164617	0.00416462	0.00416462	0.221216	0.0944417	0.340206	0.344136	0.6363422	0.03897434	0.247171	0.0151386	1.02551	0.0628101	0.388425	1.61158	1.054773	0.49094	2.03691	0.636342	0.0389743	0.0318844	0.0127864
4565	-481.0913	-493.7131	12.62179	0.05398131	0.0003600871	0.0396206	0.000264293	0.068342	0.000455881	0.73397	1.26603	0.4041381	0.761407	1.31336	0.0539813	0.000360087	0.0058104	0.0058104	0.0058104	0.221216	0.0944417	0.340206	0.344136	0.5344605	0.02993264	0.214407	0.0120079	0.854515	0.0478574	0.401164	1.59884	1.024967	0.50091	1.99637	0.534461	0.0299326	0.0323465	0.0180179
4566	-482.7463	-494.3387	11.59235	0.0627201	0.0009607662	0.0440974	0.000675497	0.0813429	0.00124604	0.703082	1.29692	0.4538788	0.736286	1.35817	0.0627201	0.000960766	0.005613743	0.00561374	0.00561374	0.221216	0.0944417	0.340206	0.344136	0.5096263	0.03347423	0.191142	0.0125549	0.828111	0.0543935	0.375062	1.62494	1.086846	0.480434	2.08145	0.509626	0.0334742	0.0304001	0.0118914
4567	-482.1098	-493.3144	11.20465	0.0134725	0.0007422199	0.00476744	0.000262645	0.0221776	0.00122179	0.353864	1.64614	1.139581	0.463645	2.15682	0.0134725	0.00074222	0.005771278	0.00577128	0.00577128	0.221216	0.0944417	0.340206	0.344136	0.5212041	0.03824051	0.216767	0.0159041	0.825641	0.0605769	0.415896	1.5841	0.9913702	0.51239	1.95164	0.521204	0.0382405	0.022892	0.0429981
4568	-472.9998	-493.385	20.38525	0.0002185917	4.250087e-06	7.73518e-05	1.50395e-06	0.000359832	6.99622e-06	0.353864	1.64614	1.139581	0.463645	2.15682	0.000218592	4.25009e-06	0.002338641	0.00233864	0.00233864	0.221216	0.0944417	0.340206	0.344136	0.4449911	0.05184849	0.18203	0.0212094	0.707952	0.0824876	0.409065	1.59094	1.006838	0.507072	1.97211	0.444991	0.0518485	0.0336481	0.0340645
4569	-480.9235	-494.2901	13.36663	0.0006730957	0.01289417	0.000576511	0.0110439	0.000769681	0.0147444	0.856506	1.14349	0.2142223	0.865463	1.15545	0.000673096	0.0128942	0.00290403	0.00290403	0.00290403	0.233508	0.0441275	0.359109	0.363256	0.4329994	0.08367748	0.205991	0.039808	0.660007	0.127547	0.475732	1.52427	0.863183	0.558663	1.78999	0.432999	0.0836775	0.0192952	0.0303246
4570	-479.2425	-494.3317	15.08923	0.001331537	0.005183755	0.00118892	0.00462853	0.00147416	0.00573897	0.892892	1.10711	0.1594097	0.898058	1.11351	0.00133154	0.00518375	0.00232587	0.00232587	0.00232587	0.233508	0.0441275	0.359109	0.363256	0.4542768	0.06236823	0.231494	0.0317821	0.677059	0.0929543	0.509588	1.49041	0.7955677	0.584732	1.71019	0.454277	0.0623682	0.00799029	0.0180857
4571	-478.536	-495.2937	16.75766	0.0003010165	0.005183755	0.000268775	0.00462853	0.000333258	0.00573897	0.892892	1.10711	0.1594097	0.898058	1.11351	0.000301016	0.00518375	0.005679728	0.00567973	0.00567973	0.233508	0.0441275	0.359109	0.363256	0.4593664	0.06236823	0.267694	0.0363448	0.651039	0.0883917	0.582746	1.41725	0.6588136	0.641233	1.5595	0.459366	0.0623682	0.00597009	0.0176843
4572	-474.9601	-492.7339	17.77382	1.778248e-05	0.01114617	1.29205e-05	0.00809866	2.26444e-05	0.0141937	0.726586	1.27341	0.4159433	0.755369	1.32386	1.77825e-05	0.0111462	0.01004314	0.0100431	0.0100431	0.233508	0.0441275	0.359109	0.363256	0.4362059	0.05186887	0.203537	0.0242024	0.668875	0.0795354	0.466607	1.53339	0.8819634	0.551631	1.8128	0.436206	0.0518689	0.0162269	0.013897
4573	-474.4276	-493.748	19.32037	4.719664e-06	0.002209158	2.48519e-06	0.00116326	6.95413e-06	0.00325506	0.526562	1.47344	0.7627879	0.597804	1.67279	4.71966e-06	0.00220916	0.01060777	0.0106078	0.0106078	0.233508	0.0441275	0.359109	0.363256	0.463498	0.1109644	0.216271	0.0517768	0.710725	0.170152	0.466607	1.53339	0.8819634	0.551631	1.8128	0.463498	0.110964	0.0186551	0.0105968
4574	-475.2934	-494.9709	19.67751	2.752354e-06	0.000278292	4.68584e-07	4.73788e-05	5.03612e-06	0.000509205	0.170249	1.82975	1.76035	0.305032	3.27834	2.75235e-06	0.000278292	0.009246367	0.00924637	0.00924637	0.233508	0.0441275	0.359109	0.363256	0.5615827	0.1454144	0.197112	0.0510395	0.926054	0.239789	0.350993	1.64901	1.146912	0.461358	2.16751	0.561583	0.145414	0.0151804	0.00712746
4575	-475.8225	-496.7433	20.9208	3.598656e-05	2.07503e-05	2.45265e-05	1.41423e-05	4.74467e-05	2.73583e-05	0.681545	1.31845	0.4891501	0.718976	1.39087	3.59866e-05	2.07503e-05	0.01083098	0.010831	0.010831	0.233508	0.0441275	0.359109	0.363256	0.6124307	0.1745202	0.176404	0.0502686	1.04846	0.298772	0.288039	1.71196	1.321221	0.410184	2.43793	0.612431	0.17452	0.0225923	0.00695982
4576	-474.3593	-496.2157	21.85635	1.580708e-06	0.0002571007	1.07458e-06	0.000174779	2.08684e-06	0.000339422	0.679808	1.32019	0.4920187	0.717587	1.39356	1.58071e-06	0.000257101	0.009530988	0.00953099	0.00953099	0.24292	0.0457999	0.353598	0.357682	0.5282753	0.1745202	0.152164	0.0502686	0.904387	0.298772	0.288039	1.71196	1.321221	0.410184	2.43793	0.528275	0.17452	0.0201829	0.00639227
4577	-477.0091	-497.0626	20.05342	1.580708e-06	0.00129029	9.23988e-07	0.000754227	2.23743e-06	0.00182635	0.584541	1.41546	0.6555942	0.642627	1.55611	1.58071e-06	0.00129029	0.009498628	0.00949863	0.00949863	0.24292	0.0457999	0.353598	0.357682	0.5282753	0.21238	0.144756	0.0581958	0.911794	0.366564	0.274017	1.72598	1.364262	0.398447	2.50974	0.528275	0.21238	0.0131957	0.00509493
4578	-473.2498	-495.9366	22.68686	2.446642e-06	5.249028e-05	1.51274e-06	3.24544e-05	3.38054e-06	7.25262e-05	0.618294	1.38171	0.5960884	0.668944	1.49489	2.44664e-06	5.24903e-05	0.01365798	0.013658	0.013658	0.24292	0.0457999	0.353598	0.357682	0.518614	0.21238	0.160697	0.0658077	0.876531	0.358952	0.309858	1.69014	1.257582	0.428174	2.3355	0.518614	0.21238	0.0127004	0.0114836
4579	-472.4657	-495.6067	23.14101	2.91956e-06	1.714653e-05	1.40238e-06	8.23613e-06	4.43675e-06	2.60569e-05	0.480338	1.51966	0.8537963	0.562212	1.77869	2.91956e-06	1.71465e-05	0.008825425	0.00882543	0.00882543	0.23925	0.0451081	0.363362	0.352279	0.5322131	0.21238	0.160528	0.064059	0.903898	0.360701	0.301624	1.69838	1.28115	0.421421	2.37292	0.532213	0.21238	0.01088	0.0177474
4580	-471.2074	-496.6813	25.47391	1.367755e-06	5.633413e-06	9.50341e-07	3.9142e-06	1.78517e-06	7.35263e-06	0.694818	1.30518	0.4673511	0.729626	1.37057	1.36775e-06	5.63341e-06	0.007147717	0.00714772	0.00714772	0.264243	0.0436262	0.351425	0.340706	0.5662433	0.2251786	0.170793	0.0679193	0.961694	0.382438	0.301624	1.69838	1.28115	0.421421	2.37292	0.566243	0.225179	0.022293	0.00977231
4581	-470.6083	-493.8668	23.25857	1.039972e-05	2.123927e-05	7.22592e-06	1.47574e-05	1.35735e-05	2.77211e-05	0.694818	1.30518	0.4673511	0.729626	1.37057	1.03997e-05	2.12393e-05	0.003716308	0.00371631	0.00371631	0.264243	0.0436262	0.351425	0.340706	0.5513818	0.09329359	0.207864	0.0351705	0.8949	0.151417	0.376987	1.62301	1.082172	0.481951	2.0749	0.551382	0.0932936	0.0139499	0.0240093
4582	-468.5302	-494.5693	26.03912	1.076987e-06	1.736548e-05	8.44695e-07	1.362e-05	1.30928e-06	2.1111e-05	0.784313	1.21569	0.3248802	0.803219	1.24499	1.07699e-06	1.73655e-05	0.00173489	0.00173489	0.00173489	0.264243	0.0436262	0.351425	0.340706	0.5603568	0.1087279	0.211247	0.040989	0.909466	0.176467	0.376987	1.62301	1.082172	0.481951	2.0749	0.560357	0.108728	0.0151991	0.0192106
4583	-472.8004	-494.0502	21.24981	1.302562e-06	0.001758348	1.0105e-06	0.00136409	1.59462e-06	0.0021526	0.775781	1.22422	0.3381732	0.796049	1.2562	1.30256e-06	0.00175835	0.003152737	0.00315274	0.00315274	0.27792	0.0458843	0.369614	0.306581	0.6015038	0.1087279	0.226759	0.040989	0.976248	0.176467	0.376987	1.62301	1.082172	0.481951	2.0749	0.601504	0.108728	0.00804172	0.0223505
4584	-479.7505	-493.5675	13.81704	0.0003977925	0.004982132	0.000268829	0.00336694	0.000526756	0.00659733	0.675803	1.3242	0.4986441	0.714387	1.3998	0.000397792	0.00498213	0.003412602	0.0034126	0.0034126	0.27245	0.0449812	0.36234	0.320229	0.6878049	0.1087279	0.259294	0.040989	1.11632	0.176467	0.376987	1.62301	1.082172	0.481951	2.0749	0.687805	0.108728	0.0138736	0.0223505
4585	-481.2306	-495.2296	13.99903	1.328182e-05	0.03669197	8.97589e-06	0.0247965	1.75878e-05	0.0485874	0.675803	1.3242	0.4986441	0.714387	1.3998	1.32818e-05	0.036692	0.008617662	0.00861766	0.00861766	0.263025	0.043425	0.3844	0.30915	0.6450204	0.1770985	0.216699	0.0594974	1.07334	0.2947	0.335957	1.66404	1.186099	0.449324	2.22557	0.64502	0.177099	0.0173532	0.0280641
4586	-478.3369	-494.723	16.3861	3.305662e-06	0.03489325	2.23397e-06	0.023581	4.37735e-06	0.0462055	0.675803	1.3242	0.4986441	0.714387	1.3998	3.30566e-06	0.0348933	0.007437071	0.00743707	0.00743707	0.293203	0.0470493	0.324795	0.334952	0.5771006	0.1651971	0.237446	0.0679698	0.916755	0.262424	0.411447	1.58855	1.001423	0.508927	1.96492	0.577101	0.165197	0.016412	0.0197212
4587	-479.6142	-494.7359	15.12166	2.929442e-05	0.03563637	2.5869e-05	0.0314694	3.27198e-05	0.0398033	0.88307	1.11693	0.1741567	0.88917	1.12464	2.92944e-05	0.0356364	0.01072167	0.0107217	0.0107217	0.304355	0.0488387	0.299116	0.347691	0.5630145	0.1217259	0.23165	0.0500837	0.894379	0.193368	0.411447	1.58855	1.001423	0.508927	1.96492	0.563015	0.121726	0.0118297	0.0197212
4588	-472.6029	-494.448	21.8451	1.635169e-05	8.570635e-05	1.50871e-05	7.90779e-05	1.76163e-05	9.23348e-05	0.922661	1.07734	0.1148928	0.925433	1.08058	1.63517e-05	8.57064e-05	0.01839231	0.0183923	0.0183923	0.304355	0.0488387	0.299116	0.347691	0.5317449	0.07168721	0.16826	0.0226839	0.89523	0.12069	0.316429	1.68357	1.239138	0.433534	2.30663	0.531745	0.0716872	0.00884827	0.019039
4589	-473.5212	-494.4272	20.90607	1.635169e-05	0.0002887512	1.57797e-05	0.00027865	1.69237e-05	0.000298852	0.965019	1.03498	0.05188367	0.96561	1.03561	1.63517e-05	0.000288751	0.01534458	0.0153446	0.0153446	0.304355	0.0488387	0.299116	0.347691	0.5317449	0.07150177	0.16826	0.0226253	0.89523	0.120378	0.316429	1.68357	1.239138	0.433534	2.30663	0.531745	0.0715018	0.00804847	0.019039
4590	-471.7082	-493.1998	21.49163	3.499803e-05	0.0001676146	3.45938e-05	0.000165679	3.54022e-05	0.00016955	0.988451	1.01155	0.017123	0.988517	1.01162	3.4998e-05	0.000167615	0.01564117	0.0156412	0.0156412	0.26764	0.0429472	0.263033	0.426381	0.465629	0.06108115	0.211681	0.0277683	0.719577	0.094394	0.454613	1.54539	0.9070437	0.542378	1.84373	0.465629	0.0610812	0.00577175	0.0236239
4591	-470.1838	-494.1288	23.94498	4.691426e-06	0.0001344362	4.46786e-06	0.00012803	4.91499e-06	0.000140843	0.952347	1.04765	0.07070455	0.95343	1.04884	4.69143e-06	0.000134436	0.01590438	0.0159044	0.0159044	0.26764	0.0429472	0.263033	0.426381	0.5258407	0.06886932	0.251128	0.0328903	0.800553	0.104848	0.477575	1.52243	0.8594192	0.560083	1.78545	0.525841	0.0688693	0.00577175	0.0123352
4592	-484.2799	-494.7901	10.51017	0.05040589	0.005310615	0.0467964	0.00493033	0.0540154	0.00569091	0.928391	1.07161	0.1063503	0.93078	1.07437	0.0504059	0.00531062	0.025621	0.025621	0.025621	0.26764	0.0429472	0.263033	0.426381	0.4769508	0.07001242	0.207765	0.0304982	0.746137	0.109527	0.435611	1.56439	0.9477546	0.527688	1.89506	0.476951	0.0700124	0.00577175	0.0106586
4593	-485.8469	-496.3523	10.50538	0.05040589	0.002728147	0.0464268	0.00251278	0.054385	0.00294351	0.921058	1.07894	0.1172829	0.923942	1.08232	0.0504059	0.00272815	0.04005329	0.0400533	0.0400533	0.26764	0.0429472	0.263033	0.426381	0.5343346	0.07001242	0.264634	0.0346743	0.804035	0.105351	0.495259	1.50474	0.8238037	0.573701	1.74307	0.534335	0.0700124	0.00411058	0.0152891
4594	-482.4146	-494.6238	12.20922	0.0105354	0.001708862	0.00970372	0.00157396	0.0113671	0.00184376	0.921058	1.07894	0.1172829	0.923942	1.08232	0.0105354	0.00170886	0.0587745	0.0587745	0.0587745	0.272275	0.0436911	0.250268	0.433766	0.4109228	0.05848498	0.201552	0.0286861	0.620293	0.0882839	0.490487	1.50951	0.8333293	0.570027	1.7543	0.410923	0.058485	0.00281198	0.0154063
4595	-478.9349	-496.0335	17.09862	5.363265e-05	0.0005260655	4.75877e-05	0.000466773	5.96776e-05	0.000585358	0.88729	1.11271	0.1678168	0.89298	1.11985	5.36327e-05	0.000526066	0.06424163	0.0642416	0.0642416	0.272275	0.0436911	0.250268	0.433766	0.4321596	0.07150932	0.205624	0.0340246	0.658695	0.108994	0.475806	1.52419	0.8630309	0.558721	1.7898	0.43216	0.0715093	0.0040755	0.0360907
4596	-474.0624	-494.7084	20.64598	3.585845e-06	0.0009681759	3.18169e-06	0.000859053	3.99e-06	0.0010773	0.88729	1.11271	0.1678168	0.89298	1.11985	3.58585e-06	0.000968176	0.03550627	0.0355063	0.0355063	0.272275	0.0436911	0.250268	0.433766	0.4784403	0.07150932	0.199136	0.0297635	0.757745	0.113255	0.416218	1.58378	0.9906454	0.512641	1.95068	0.47844	0.0715093	0.0029852	0.0248033
4597	-472.3348	-493.9909	21.65605	7.877655e-06	0.000763095	6.98977e-06	0.000677087	8.76554e-06	0.000849103	0.88729	1.11271	0.1678168	0.89298	1.11985	7.87765e-06	0.000763095	0.01548527	0.0154853	0.0154853	0.276764	0.0444113	0.237909	0.440916	0.3598228	0.06792449	0.165363	0.0312159	0.554283	0.104633	0.459567	1.54043	0.8966288	0.546202	1.83083	0.359823	0.0679245	0.00289487	0.0202477
4598	-473.0705	-494.8476	21.77719	2.911674e-06	0.002888418	2.59844e-06	0.00257769	3.22491e-06	0.00319915	0.892422	1.10758	0.1601155	0.897631	1.11404	2.91167e-06	0.00288842	0.01118687	0.0111869	0.0111869	0.276764	0.0444113	0.237909	0.440916	0.3840999	0.04513117	0.146648	0.0172309	0.621552	0.0730314	0.381796	1.6182	1.070576	0.485735	2.05874	0.3841	0.0451312	0.00289487	0.0153446
4599	-477.6183	-494.8672	17.24891	0.0001056642	0.007848341	9.52634e-05	0.00707581	0.000116065	0.00862087	0.901568	1.09843	0.1464101	0.905967	1.10379	0.000105664	0.00784834	0.01989122	0.0198912	0.0198912	0.276764	0.0444113	0.237909	0.440916	0.3617828	0.03290538	0.143561	0.0130574	0.580004	0.0527534	0.396816	1.60318	1.03506	0.497511	2.01001	0.361783	0.0329054	0.00289487	0.0158495
4600	-477.5218	-495.9891	18.46731	4.02048e-05	0.01529714	3.62473e-05	0.0137914	4.41622e-05	0.0168029	0.901568	1.09843	0.1464101	0.905967	1.10379	4.02048e-05	0.0152971	0.01339871	0.0133987	0.0133987	0.276764	0.0444113	0.237909	0.440916	0.3668696	0.02221734	0.160693	0.00973142	0.573047	0.0347033	0.43801	1.56199	0.9425453	0.529545	1.88841	0.36687	0.0222173	0.00222969	0.0141125
4601	-479.9187	-496.5202	16.60155	4.02048e-05	0.09883293	3.62473e-05	0.0891046	4.41622e-05	0.108561	0.901568	1.09843	0.1464101	0.905967	1.10379	4.02048e-05	0.0988329	0.01339871	0.0133987	0.0133987	0.276764	0.0444113	0.237909	0.440916	0.3668696	0.02221734	0.160693	0.00973142	0.573047	0.0347033	0.43801	1.56199	0.9425453	0.529545	1.88841	0.36687	0.0222173	0.00222969	0.0141125
4602	-484.9532	-500.3042	15.35101	0.000280725	0.09883293	0.000267561	0.0941984	0.000293889	0.103467	0.953107	1.04689	0.06957399	0.954157	1.04805	0.000280725	0.0988329	0.006999149	0.00699915	0.00699915	0.276764	0.0444113	0.237909	0.440916	0.3298924	0.02221734	0.137361	0.00925088	0.522424	0.0351838	0.416381	1.58362	0.9902798	0.512767	1.9502	0.329892	0.0222173	0.00170691	0.00856822
4603	-485.9682	-502.8899	16.92171	3.843548e-05	0.3037642	3.66331e-05	0.28952	4.02378e-05	0.318008	0.953107	1.04689	0.06957399	0.954157	1.04805	3.84355e-05	0.303764	0.006465639	0.00646564	0.00646564	0.276764	0.0444113	0.237909	0.440916	0.3550998	0.01244111	0.16843	0.00590104	0.54177	0.0189812	0.474318	1.52568	0.866077	0.557574	1.79348	0.3551	0.0124411	0.00175596	0.00934398
4604	-483.1288	-500.2211	17.09227	1.792832e-05	0.2247952	1.70876e-05	0.214254	1.8769e-05	0.235336	0.953107	1.04689	0.06957399	0.954157	1.04805	1.79283e-05	0.224795	0.005400762	0.00540076	0.00540076	0.282096	0.045267	0.242493	0.430144	0.3957465	0.02377403	0.161441	0.00969837	0.630052	0.0378497	0.40794	1.59206	1.009403	0.506196	1.97552	0.395746	0.023774	0.00318451	0.00649993
4605	-480.443	-499.7957	19.35271	2.980144e-06	0.1388602	2.8404e-06	0.132349	3.11989e-06	0.145372	0.953107	1.04689	0.06957399	0.954157	1.04805	2.98014e-06	0.13886	0.003542763	0.00354276	0.00354276	0.295232	0.0473748	0.253784	0.403609	0.38086	0.02875372	0.155368	0.0117298	0.606352	0.0457776	0.40794	1.59206	1.009403	0.506196	1.97552	0.38086	0.0287537	0.00318451	0.0051978
4606	-478.4394	-497.5119	19.07254	1.466023e-05	0.01727318	1.39728e-05	0.0164632	1.53477e-05	0.0180832	0.953107	1.04689	0.06957399	0.954157	1.04805	1.46602e-05	0.0172732	0.01375928	0.0137593	0.0137593	0.287025	0.0738535	0.24673	0.392391	0.3387032	0.02346536	0.112178	0.00777167	0.565229	0.039159	0.331197	1.6688	1.198793	0.445493	2.2447	0.338703	0.0234654	0.00318451	0.0128418
4607	-480.9016	-496.5388	15.63724	0.0003176894	0.0141933	0.000292332	0.0130604	0.000343047	0.0153262	0.920182	1.07982	0.1185904	0.923127	1.08327	0.000317689	0.0141933	0.017379	0.017379	0.017379	0.287025	0.0738535	0.24673	0.392391	0.3387032	0.03351414	0.120195	0.0118931	0.557211	0.0551352	0.354869	1.64513	1.137028	0.464444	2.15311	0.338703	0.0335141	0.00318451	0.0143523
4608	-478.7338	-496.6095	17.87567	0.0004694137	0.001150311	0.000431946	0.0010585	0.000506881	0.00124213	0.920182	1.07982	0.1185904	0.923127	1.08327	0.000469414	0.00115031	0.0109067	0.0109067	0.0109067	0.288364	0.069533	0.247881	0.394221	0.3168144	0.02931937	0.106442	0.0098506	0.527187	0.0487881	0.335976	1.66402	1.186048	0.449339	2.22549	0.316814	0.0293194	0.00690901	0.0171226
4609	-471.6984	-494.7214	23.02297	4.077892e-05	7.848214e-05	3.7524e-05	7.22179e-05	4.40338e-05	8.47464e-05	0.920182	1.07982	0.1185904	0.923127	1.08327	4.07789e-05	7.84821e-05	0.01003992	0.0100399	0.0100399	0.288364	0.069533	0.247881	0.394221	0.3168144	0.04363806	0.134379	0.0185094	0.499249	0.0687667	0.424158	1.57584	0.9729123	0.518809	1.92749	0.316814	0.0436381	0.00863874	0.0150084
4610	-474.0534	-494.7772	20.72378	9.596416e-05	0.0001429787	8.83045e-05	0.000131566	0.000103624	0.000154391	0.920182	1.07982	0.1185904	0.923127	1.08327	9.59642e-05	0.000142979	0.01001385	0.0100138	0.0100138	0.288364	0.069533	0.247881	0.394221	0.3220394	0.04590504	0.136596	0.019471	0.507483	0.0723391	0.424158	1.57584	0.9729123	0.518809	1.92749	0.322039	0.045905	0.00713857	0.0345603
4611	-477.802	-494.4469	16.64492	0.0009829842	0.00162523	0.000879895	0.00145479	0.00108607	0.00179567	0.895126	1.10487	0.1560596	0.90009	1.111	0.000982984	0.00162523	0.02127665	0.0212767	0.0212767	0.288364	0.069533	0.247881	0.394221	0.3030781	0.03357	0.141058	0.0156241	0.465098	0.0515159	0.46542	1.53458	0.8844262	0.550716	1.81582	0.303078	0.03357	0.00844616	0.01693
4612	-471.8356	-493.0267	21.19111	8.811781e-05	0.0001678401	8.19532e-05	0.000156098	9.42825e-05	0.000179582	0.930041	1.06996	0.1038914	0.932325	1.07259	8.81178e-05	0.00016784	0.02659842	0.0265984	0.0265984	0.286344	0.0760517	0.246144	0.39146	0.3358505	0.03918357	0.170587	0.0199023	0.501114	0.0584648	0.507925	1.49208	0.7988181	0.583451	1.71394	0.33585	0.0391836	0.00895442	0.0137314
4613	-472.039	-493.6648	21.62588	4.198551e-05	0.0001678401	3.90482e-05	0.000156098	4.49228e-05	0.000179582	0.930041	1.06996	0.1038914	0.932325	1.07259	4.19855e-05	0.00016784	0.03165164	0.0316516	0.0316516	0.286344	0.0760517	0.246144	0.39146	0.3358505	0.03918357	0.150732	0.0175859	0.520969	0.0607812	0.448808	1.55119	0.919349	0.537895	1.8591	0.33585	0.0391836	0.00625476	0.0137314
4614	-474.5559	-493.3281	18.77216	0.0001910026	0.00151074	0.000179643	0.00142089	0.000202363	0.00160059	0.940525	1.05948	0.08828261	0.942192	1.06135	0.000191003	0.00151074	0.01277141	0.0127714	0.0127714	0.286344	0.0760517	0.246144	0.39146	0.4038039	0.04478309	0.18743	0.0207866	0.620177	0.0687796	0.464162	1.53584	0.8870398	0.549746	1.81902	0.403804	0.0447831	0.00625476	0.00719758
4615	-480.7348	-494.4521	13.7173	0.005220584	0.006604738	0.00491009	0.00621192	0.00553108	0.00699756	0.940525	1.05948	0.08828261	0.942192	1.06135	0.00522058	0.00660474	0.01546365	0.0154636	0.0154636	0.286344	0.0760517	0.246144	0.39146	0.3614824	0.04128305	0.144201	0.0164685	0.578763	0.0660976	0.398917	1.60108	1.030173	0.499154	2.00339	0.361482	0.0412831	0.0111904	0.00467695
4616	-474.4377	-493.5247	19.08702	0.00125015	3.225529e-05	0.00119979	3.09558e-05	0.00130051	3.35547e-05	0.959713	1.04029	0.0597613	0.960493	1.04113	0.00125015	3.22553e-05	0.02299534	0.0229953	0.0229953	0.286344	0.0760517	0.246144	0.39146	0.3614824	0.04984426	0.132499	0.0182701	0.590466	0.0814184	0.366544	1.63346	1.107752	0.473707	2.11101	0.361482	0.0498443	0.0111904	0.0228999
