Iteration	Posterior	Likelihood	Prior	ex0	ex1	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	sp0	sp1	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
6995	-100.8084	-117.4581	16.6497	0.001088253	0.0002837634	0.00104079	0.000271387	0.00113572	0.00029614	0.956386	1.04361	0.06470389	0.957297	1.04461	0.00108825	0.000283763	0.01977561	0.0197756	0.0197756	0.221597	0.0932088	0.486772	0.198422	0.02413919	0.1601072	0.0195372	0.129584	0.0287412	0.190631	0.809356	1.19064	0.2861503	0.824477	1.21289	0.0241392	0.160107	0.0226064	0.0993249
6996	-92.32034	-117.8096	25.48923	1.242417e-06	0.0002837634	1.09296e-06	0.000249627	1.39188e-06	0.0003179	0.879702	1.1203	0.1792224	0.886137	1.12849	1.24242e-06	0.000283763	0.02863451	0.0286345	0.0286345	0.178229	0.060213	0.289964	0.471594	0.01574489	0.2016752	0.0127432	0.163227	0.0187466	0.240123	0.809356	1.19064	0.2861503	0.824477	1.21289	0.0157449	0.201675	0.00719297	0.0522499
6997	-96.61504	-117.0869	20.4719	1.242417e-06	0.0009415776	1.06838e-06	0.000809681	1.41646e-06	0.00107347	0.85992	1.14008	0.2090582	0.868483	1.15143	1.24242e-06	0.000941578	0.09299414	0.0929941	0.0929941	0.231103	0.0192717	0.529185	0.22044	0.0241142	0.2016752	0.0235284	0.196776	0.0247	0.206575	0.975705	1.02429	0.03602652	0.975993	1.0246	0.0241142	0.201675	0.0126813	0.0803331
6998	-99.29965	-118.7323	19.43268	0.0001472754	0.0009415776	4.35098e-05	0.000278172	0.000251041	0.00160498	0.295431	1.70457	1.299227	0.416314	2.40203	0.000147275	0.000941578	0.02703571	0.0270357	0.0270357	0.102303	0.0224999	0.61783	0.257367	0.01716979	0.1175574	0.0167527	0.114701	0.0175869	0.120413	0.975705	1.02429	0.03602652	0.975993	1.0246	0.0171698	0.117557	0.00633832	0.0301103
6999	-93.8372	-120.1476	26.31042	0.0001472754	1.413621e-06	0.000100616	9.65758e-07	0.000193935	1.86148e-06	0.68318	1.31682	0.4864538	0.720285	1.38834	0.000147275	1.41362e-06	0.02703571	0.0270357	0.0270357	0.0656272	0.0144336	0.396335	0.523604	0.005420073	0.2339413	0.00497983	0.21494	0.00586031	0.252943	0.918776	1.08122	0.1206889	0.921822	1.08481	0.00542007	0.233941	0.00501421	0.0659644
7000	-93.41996	-118.6863	25.26633	0.0002245644	1.413621e-06	0.000153418	9.65758e-07	0.000295711	1.86148e-06	0.68318	1.31682	0.4864538	0.720285	1.38834	0.000224564	1.41362e-06	0.01529399	0.015294	0.015294	0.332688	0.0372535	0.304827	0.325231	0.006258251	0.1475241	0.00426143	0.100453	0.00825508	0.194595	0.680929	1.31907	0.4901664	0.718484	1.39182	0.00625825	0.147524	0.0131427	0.077651
7001	-91.77897	-121.7274	29.94844	1.526961e-06	9.466903e-06	1.04319e-06	6.4676e-06	2.01073e-06	1.24662e-05	0.68318	1.31682	0.4864538	0.720285	1.38834	1.52696e-06	9.4669e-06	0.02888746	0.0288875	0.0288875	0.388376	0.0341447	0.279389	0.29809	0.002471542	0.1167141	0.00218304	0.10309	0.00276004	0.130338	0.883271	1.11673	0.1738545	0.889351	1.12442	0.00247154	0.116714	0.00717557	0.0728571
7002	-100.0677	-121.4085	21.34082	0.0002296805	9.466903e-06	0.000182734	7.53186e-06	0.000276627	1.14019e-05	0.795599	1.2044	0.3073747	0.812759	1.23038	0.000229681	9.4669e-06	0.1281549	0.128155	0.128155	0.0644425	0.022914	0.139184	0.773459	0.005514351	0.1203056	0.00487067	0.106262	0.00615803	0.134349	0.883271	1.11673	0.1738545	0.889351	1.12442	0.00551435	0.120306	0.0221629	0.0383234
7003	-104.1105	-117.8396	13.72905	0.0002296805	0.0191407	0.000182734	0.0152283	0.000276627	0.0230531	0.795599	1.2044	0.3073747	0.812759	1.23038	0.000229681	0.0191407	0.1281549	0.128155	0.128155	0.0644425	0.022914	0.139184	0.773459	0.005514351	0.1203056	0.00487067	0.106262	0.00615803	0.134349	0.883271	1.11673	0.1738545	0.889351	1.12442	0.00551435	0.120306	0.0221629	0.0383234
7004	-104.1105	-117.8396	13.72905	0.0002296805	0.0191407	0.000182734	0.0152283	0.000276627	0.0230531	0.795599	1.2044	0.3073747	0.812759	1.23038	0.000229681	0.0191407	0.1281549	0.128155	0.128155	0.0644425	0.022914	0.139184	0.773459	0.005514351	0.1203056	0.00487067	0.106262	0.00615803	0.134349	0.883271	1.11673	0.1738545	0.889351	1.12442	0.00551435	0.120306	0.0221629	0.0383234
7005	-101.4479	-121.2026	19.75466	1.215207e-05	0.0191407	1.12268e-05	0.0176832	1.30774e-05	0.0205982	0.923855	1.07614	0.1131111	0.926545	1.07928	1.21521e-05	0.0191407	0.05650796	0.056508	0.056508	0.0644425	0.022914	0.139184	0.773459	0.005514351	0.1203056	0.00487067	0.106262	0.00615803	0.134349	0.883271	1.11673	0.1738545	0.889351	1.12442	0.00551435	0.120306	0.0221629	0.0383234
7006	-89.56264	-117.8442	28.28155	3.694316e-06	1.92052e-05	2.79e-06	1.4504e-05	4.59864e-06	2.39064e-05	0.755213	1.24479	0.3704429	0.77891	1.28385	3.69432e-06	1.92052e-05	0.004638714	0.00463871	0.00463871	0.0887096	0.00825579	0.0501472	0.852887	0.01848574	0.1056532	0.0150012	0.0857379	0.0219702	0.125568	0.811503	1.1885	0.2828481	0.826316	1.21019	0.0184857	0.105653	0.00291813	0.0539232
7007	-99.80449	-125.4235	25.61901	3.694316e-06	0.0001163103	2.79e-06	8.7839e-05	4.59864e-06	0.000144782	0.755213	1.24479	0.3704429	0.77891	1.28385	3.69432e-06	0.00011631	0.007316904	0.0073169	0.0073169	0.0887096	0.00825579	0.0501472	0.852887	0.05318683	0.1321084	0.0360636	0.0895768	0.07031	0.17464	0.678055	1.32194	0.4949151	0.716186	1.39629	0.0531868	0.132108	0.0179247	0.0159629
7008	-99.91132	-119.4052	19.49389	0.0005580806	0.0001163103	0.000540426	0.000112631	0.000575736	0.00011999	0.968365	1.03164	0.04691792	0.96885	1.03215	0.000558081	0.00011631	0.01802037	0.0180204	0.0180204	0.182901	0.0170218	0.103393	0.696684	0.03759416	0.1477889	0.0283575	0.111478	0.0468308	0.1841	0.754306	1.24569	0.3718733	0.778159	1.28508	0.0375942	0.147789	0.0179247	0.0599223
7009	-95.0259	-119.6419	24.61596	4.026236e-06	0.0001163103	3.00169e-06	8.6713e-05	5.05079e-06	0.000145908	0.745532	1.25447	0.3857503	0.770909	1.29717	4.02624e-06	0.00011631	0.006054524	0.00605452	0.00605452	0.0867295	0.0305301	0.114076	0.768665	0.03759416	0.1257515	0.0261472	0.0874617	0.0490411	0.164041	0.695512	1.30449	0.4662177	0.730184	1.36952	0.0375942	0.125752	0.01348	0.0564077
7010	-105.4976	-119.3032	13.80559	0.0002041647	0.04834578	0.000165097	0.0390947	0.000243232	0.0575969	0.808647	1.19135	0.2872414	0.823871	1.21378	0.000204165	0.0483458	0.02352612	0.0235261	0.0235261	0.236107	0.0255365	0.0954173	0.64294	0.03956909	0.1257515	0.0335699	0.106686	0.0455683	0.144817	0.848386	1.15161	0.2265296	0.858308	1.16508	0.0395691	0.125752	0.0203488	0.0679192
7011	-99.21196	-117.9841	18.7721	0.0002041647	0.0005042396	0.000132298	0.000326747	0.000276031	0.000681733	0.647999	1.352	0.5451916	0.692307	1.44445	0.000204165	0.00050424	0.01576293	0.0157629	0.0157629	0.236107	0.0255365	0.0954173	0.64294	0.02690666	0.1257515	0.0244896	0.114455	0.0293237	0.137048	0.910169	1.08983	0.133544	0.913863	1.09426	0.0269067	0.125752	0.0203488	0.0679192
7012	-100.5493	-121.1209	20.57152	4.225519e-05	2.087407e-05	3.69301e-05	1.82435e-05	4.75803e-05	2.35047e-05	0.873978	1.12602	0.187839	0.881002	1.13507	4.22552e-05	2.08741e-05	0.02931887	0.0293189	0.0293189	0.391944	0.0423913	0.158395	0.407269	0.04932841	0.1547764	0.0157063	0.0492813	0.0829505	0.260272	0.318403	1.6816	1.23366	0.435139	2.29812	0.0493284	0.154776	0.0297255	0.0679192
7013	-102.97	-118.0718	15.10183	0.003645305	2.677369e-05	0.00240574	1.76695e-05	0.00488487	3.58779e-05	0.659956	1.34004	0.5250524	0.701775	1.42496	0.0036453	2.67737e-05	0.109029	0.109029	0.109029	0.280445	0.0178868	0.376136	0.325532	0.007036423	0.1152516	0.00224042	0.0366964	0.0118324	0.193807	0.318403	1.6816	1.23366	0.435139	2.29812	0.00703642	0.115252	0.0132334	0.0679192
7014	-92.85275	-117.2926	24.43983	6.4613e-06	2.677369e-05	4.84046e-06	2.00574e-05	8.08214e-06	3.349e-05	0.749146	1.25085	0.3800258	0.773892	1.29217	6.4613e-06	2.67737e-05	0.01823013	0.0182301	0.0182301	0.280445	0.0178868	0.376136	0.325532	0.01138224	0.1182405	0.00817819	0.0849564	0.0145863	0.151525	0.718505	1.2815	0.4289243	0.748784	1.3355	0.0113822	0.118241	0.0282289	0.0945234
7015	-97.20154	-119.9845	22.78297	0.003779286	1.282028e-06	0.00283124	9.60427e-07	0.00472733	1.60363e-06	0.749146	1.25085	0.3800258	0.773892	1.29217	0.00377929	1.28203e-06	0.006042331	0.00604233	0.00604233	0.280362	0.0181776	0.376025	0.325436	0.02161826	0.2198944	0.0186928	0.190137	0.0245438	0.249652	0.864674	1.13533	0.2018724	0.872702	1.14587	0.0216183	0.219894	0.0202135	0.0484017
7016	-101.2879	-117.1063	15.81844	0.001282012	0.002521557	0.00119021	0.00234099	0.00137382	0.00270213	0.928389	1.07161	0.1063527	0.930779	1.07437	0.00128201	0.00252156	0.04288737	0.0428874	0.0428874	0.280362	0.0181776	0.376025	0.325436	0.01408488	0.1454215	0.0105267	0.108685	0.0176431	0.182159	0.747376	1.25262	0.3828285	0.77243	1.29462	0.0140849	0.145422	0.00811775	0.0616438
7017	-95.52942	-117.2762	21.7468	6.070928e-05	0.0002423344	4.26728e-05	0.000170338	7.87457e-05	0.000314331	0.702904	1.2971	0.4541671	0.736143	1.35843	6.07093e-05	0.000242334	0.001723301	0.0017233	0.0017233	0.255565	0.0171405	0.389874	0.337421	0.02220426	0.1454215	0.0165949	0.108685	0.0278136	0.182159	0.747376	1.25262	0.3828285	0.77243	1.29462	0.0222043	0.145422	0.00811775	0.0616438
7018	-101.7155	-121.6865	19.97101	6.137185e-05	0.00336611	4.31385e-05	0.00236605	7.96052e-05	0.00436617	0.702904	1.2971	0.4541671	0.736143	1.35843	6.13719e-05	0.00336611	0.005516758	0.00551676	0.00551676	0.396359	0.0294279	0.0509024	0.523311	0.02007474	0.1808009	0.0169968	0.15308	0.0231527	0.208522	0.846677	1.15332	0.229124	0.856808	1.16712	0.0200747	0.180801	0.0220817	0.025127
7019	-104.885	-120.9161	16.03115	0.0003922337	0.01090957	0.000145297	0.00404129	0.00063917	0.0177779	0.370436	1.62956	1.098155	0.476783	2.09739	0.000392234	0.0109096	0.0001468564	0.000146856	0.000146856	0.51366	0.0381371	0.177798	0.270405	0.02517683	0.1469681	0.0213166	0.124434	0.029037	0.169502	0.846677	1.15332	0.229124	0.856808	1.16712	0.0251768	0.146968	0.0220817	0.025127
7020	-99.36778	-117.1288	17.76106	0.0003922337	0.01090957	0.000344312	0.00957667	0.000440156	0.0122425	0.877822	1.12218	0.1820502	0.884449	1.13065	0.000392234	0.0109096	0.0001468564	0.000146856	0.000146856	0.51366	0.0381371	0.177798	0.270405	0.02123373	0.1469681	0.0179781	0.124434	0.0244894	0.169502	0.846677	1.15332	0.229124	0.856808	1.16712	0.0212337	0.146968	0.0220817	0.025127
7021	-94.03991	-117.7516	23.71172	2.95507e-06	0.0001297578	2.66711e-06	0.000117113	3.24303e-06	0.000142402	0.902552	1.09745	0.1449358	0.906869	1.1027	2.95507e-06	0.000129758	0.006189553	0.00618955	0.00618955	0.478196	0.035504	0.234565	0.251735	0.01836921	0.1063989	0.0161862	0.0937544	0.0205522	0.119043	0.881159	1.11884	0.1770304	0.887448	1.12683	0.0183692	0.106399	0.0220817	0.122802
7022	-91.44496	-119.221	27.77606	3.074335e-05	2.522739e-06	2.25285e-05	1.84864e-06	3.89582e-05	3.19683e-06	0.732793	1.26721	0.4060168	0.760443	1.31502	3.07434e-05	2.52274e-06	0.002545249	0.00254525	0.00254525	0.128253	0.0687229	0.315756	0.487269	0.02159327	0.1220069	0.0215728	0.121891	0.0216137	0.122123	0.999052	1.00095	0.001405307	0.999053	1.00095	0.0215933	0.122007	0.0258823	0.0469808
7023	-93.40264	-117.0917	23.68905	1.464541e-06	1.988925e-05	1.69172e-07	2.29745e-06	2.75991e-06	3.7481e-05	0.115512	1.88449	2.06974	0.247581	4.03909	1.46454e-06	1.98892e-05	0.03113276	0.0311328	0.0311328	0.189856	0.118278	0.0336698	0.658197	0.02668886	0.1220069	0.0266855	0.121992	0.0266922	0.122022	0.999874	1.00013	0.0001864985	0.999874	1.00013	0.0266889	0.122007	0.00942818	0.0874755
7024	-99.70377	-116.7814	17.07765	4.520676e-06	0.002476591	2.78909e-07	0.000152796	8.76244e-06	0.00480039	0.0616962	1.9383	2.555521	0.17841	5.60508	4.52068e-06	0.00247659	0.03434939	0.0343494	0.0343494	0.345092	0.214988	0.0278055	0.412114	0.01995249	0.1220069	0.01995	0.121992	0.019955	0.122022	0.999874	1.00013	0.0001864985	0.999874	1.00013	0.0199525	0.122007	0.00942818	0.0874755
7025	-107.9674	-122.2384	14.27095	1.653763e-05	0.002476591	1.02031e-06	0.000152796	3.20549e-05	0.00480039	0.0616962	1.9383	2.555521	0.17841	5.60508	1.65376e-05	0.00247659	0.03789291	0.0378929	0.0378929	0.345092	0.214988	0.0278055	0.412114	0.01995249	0.3833046	0.0198982	0.382261	0.0200068	0.384348	0.997277	1.00272	0.004036978	0.997281	1.00273	0.0199525	0.383305	0.0152033	0.0874755
7026	-94.92108	-116.3441	21.42299	3.466793e-06	0.0006755042	1.03715e-06	0.000202088	5.89644e-06	0.00114892	0.299167	1.70083	1.288287	0.419397	2.38437	3.46679e-06	0.000675504	0.01263817	0.0126382	0.0126382	0.316971	0.495538	0.0278057	0.159685	0.01916517	0.185783	0.019113	0.185277	0.0192174	0.186289	0.997277	1.00272	0.004036978	0.997281	1.00273	0.0191652	0.185783	0.00567125	0.0866794
7027	-90.705	-117.5204	26.81538	2.32125e-06	4.427024e-05	1.50528e-06	2.87083e-05	3.13722e-06	5.98322e-05	0.648478	1.35152	0.5443805	0.692686	1.44366	2.32125e-06	4.42702e-05	0.003255325	0.00325532	0.00325532	0.572434	0.180948	0.0101534	0.236465	0.01031741	0.2014134	0.0102893	0.200865	0.0103455	0.201962	0.997277	1.00272	0.004036978	0.997281	1.00273	0.0103174	0.201413	0.00291353	0.0868286
7028	-95.52035	-118.7851	23.26473	1.336564e-06	0.001654714	9.67912e-07	0.00119831	1.70522e-06	0.00211112	0.72418	1.27582	0.4198028	0.753405	1.32731	1.33656e-06	0.00165471	0.01372098	0.013721	0.013721	0.576543	0.182246	0.00304918	0.238162	0.01031741	0.2695314	0.0103064	0.269243	0.0103284	0.26982	0.99893	1.00107	0.001585827	0.998931	1.00107	0.0103174	0.269531	0.00301704	0.0868286
7029	-103.3817	-118.7055	15.32381	0.001360495	0.0593938	0.00130232	0.0568539	0.00141867	0.0619336	0.957237	1.04276	0.06343908	0.958114	1.04372	0.0013605	0.0593938	0.00927693	0.00927693	0.00927693	0.739175	0.157596	0.00390929	0.0993196	0.01031741	0.1624466	0.0102393	0.161217	0.0103955	0.163676	0.99243	1.00757	0.01122369	0.992458	1.0076	0.0103174	0.162447	0.00398794	0.0521203
7030	-94.65271	-117.2904	22.63773	1.526911e-06	2.410889e-06	8.17069e-08	1.2901e-07	2.97212e-06	4.69277e-06	0.0535112	1.94649	2.664155	0.165805	6.0312	1.52691e-06	2.41089e-06	0.005945665	0.00594566	0.00594566	0.0325674	0.650975	0.0793458	0.237112	0.02328854	0.09360005	0.0119829	0.0481611	0.0345942	0.139039	0.514541	1.48546	0.7859297	0.588545	1.6991	0.0232885	0.0936	0.0247339	0.127816
7031	-92.37612	-116.4554	24.07932	0.0001730663	2.410889e-06	0.00013386	1.86473e-06	0.000212273	2.95705e-06	0.77346	1.22654	0.3417984	0.794105	1.25928	0.000173066	2.41089e-06	0.01114611	0.0111461	0.0111461	0.0325674	0.650975	0.0793458	0.237112	0.01602961	0.1257058	0.0082479	0.0646808	0.0238113	0.186731	0.514541	1.48546	0.7859297	0.588545	1.6991	0.0160296	0.125706	0.00947575	0.0822398
7032	-91.70392	-116.6045	24.90057	0.0001730663	3.677874e-06	0.00013386	2.84469e-06	0.000212273	4.51106e-06	0.77346	1.22654	0.3417984	0.794105	1.25928	0.000173066	3.67787e-06	0.007272927	0.00727293	0.00727293	0.0504202	0.483809	0.122842	0.342929	0.01644765	0.1257058	0.01536	0.117393	0.0175353	0.134019	0.933871	1.06613	0.0981867	0.935919	1.06847	0.0164476	0.125706	0.00947575	0.0835515
7033	-101.1586	-119.169	18.01035	0.0001730663	0.0008263307	0.00013386	0.000639134	0.000212273	0.00101353	0.77346	1.22654	0.3417984	0.794105	1.25928	0.000173066	0.000826331	0.02511259	0.0251126	0.0251126	0.0418565	0.571482	0.101978	0.284684	0.01523183	0.05267468	0.0055208	0.019092	0.0249429	0.0862573	0.362452	1.63755	1.11793	0.470466	2.12555	0.0152318	0.0526747	0.00947575	0.0835515
7034	-100.9659	-119.0967	18.13083	0.004300027	0.0001393298	0.00239729	7.76773e-05	0.00620276	0.000200982	0.557507	1.44249	0.7047203	0.621682	1.60854	0.00430003	0.00013933	0.01217269	0.0121727	0.0121727	0.0418565	0.571482	0.101978	0.284684	0.01131372	0.09070178	0.00410068	0.032875	0.0185268	0.148529	0.362452	1.63755	1.11793	0.470466	2.12555	0.0113137	0.0907018	0.0112651	0.0318627
7035	-95.94984	-116.3893	20.43944	0.0007321088	1.421405e-06	0.000476612	9.25353e-07	0.000987605	1.91746e-06	0.651013	1.34899	0.5400965	0.69469	1.43949	0.000732109	1.4214e-06	0.03447471	0.0344747	0.0344747	0.0182541	0.590641	0.153296	0.237809	0.0201491	0.1037805	0.00730307	0.0376154	0.0329951	0.169946	0.362452	1.63755	1.11793	0.470466	2.12555	0.0201491	0.10378	0.0112651	0.103561
7036	-98.52986	-118.7966	20.26672	0.0007321088	1.877123e-06	0.000396799	1.01739e-06	0.00106742	2.73686e-06	0.541994	1.45801	0.7335691	0.609702	1.64015	0.000732109	1.87712e-06	0.04574047	0.0457405	0.0457405	0.0167455	0.705924	0.0656092	0.211721	0.02085346	0.1037805	0.00755837	0.0376154	0.0341485	0.169946	0.362452	1.63755	1.11793	0.470466	2.12555	0.0208535	0.10378	0.0394052	0.0519583
7037	-96.74357	-118.6838	21.94024	7.00606e-05	1.608967e-05	3.79724e-05	8.72051e-06	0.000102149	2.34588e-05	0.541994	1.45801	0.7335691	0.609702	1.64015	7.00606e-05	1.60897e-05	0.04574047	0.0457405	0.0457405	0.0171652	0.723616	0.042192	0.217027	0.01403965	0.08664801	0.00508869	0.0314057	0.0229906	0.14189	0.362452	1.63755	1.11793	0.470466	2.12555	0.0140396	0.086648	0.0264944	0.0414869
7038	-112.0197	-121.914	9.894278	0.107873	0.0006699472	0.0584665	0.000363107	0.157279	0.000976787	0.541994	1.45801	0.7335691	0.609702	1.64015	0.107873	0.000669947	0.04574047	0.0457405	0.0457405	0.0177606	0.748719	0.0436557	0.189865	0.09894148	0.08664801	0.0358615	0.0314057	0.162021	0.14189	0.362452	1.63755	1.11793	0.470466	2.12555	0.0989415	0.086648	0.00631685	0.0363135
7039	-112.5089	-120.3361	7.827231	0.107873	0.0004818179	0.00385746	1.72295e-05	0.211889	0.000946406	0.0357593	1.96424	2.96969	0.134926	7.41145	0.107873	0.000481818	0.03757212	0.0375721	0.0375721	0.172183	0.605136	0.0692272	0.153454	0.04858647	0.07427227	0.0349504	0.0534273	0.0622225	0.0951172	0.719345	1.28066	0.4275728	0.749467	1.33428	0.0485865	0.0742723	0.00280195	0.0643887
7040	-108.6235	-122.832	14.20856	0.107873	3.261791e-05	0.0129741	3.92303e-06	0.202772	6.13128e-05	0.120272	1.87973	2.03793	0.25295	3.95335	0.107873	3.26179e-05	0.009343621	0.00934362	0.00934362	0.175355	0.616285	0.0705026	0.137857	0.04858647	0.07427227	0.0349504	0.0534273	0.0622225	0.0951172	0.719345	1.28066	0.4275728	0.749467	1.33428	0.0485865	0.0742723	0.0115684	0.0291894
7041	-102.6313	-118.6355	16.00427	0.005693374	0.001744594	0.00481537	0.00147555	0.00657138	0.00201364	0.845785	1.15422	0.2304785	0.856025	1.16819	0.00569337	0.00174459	0.007625337	0.00762534	0.00762534	0.178112	0.625976	0.0558874	0.140025	0.01862611	0.07427227	0.0133986	0.0534273	0.0238536	0.0951172	0.719345	1.28066	0.4275728	0.749467	1.33428	0.0186261	0.0742723	0.0111106	0.0626253
7042	-106.5444	-117.9193	11.37492	0.005693374	0.006215661	0.00314338	0.00343175	0.00824336	0.00899958	0.552113	1.44789	0.7146946	0.617514	1.6194	0.00569337	0.00621566	0.06624155	0.0662415	0.0662415	0.178112	0.625976	0.0558874	0.140025	0.01918545	0.203053	0.0181968	0.192589	0.0201741	0.213517	0.948468	1.05153	0.07646962	0.94973	1.05293	0.0191855	0.203053	0.0111106	0.0585268
7043	-100.11	-117.9023	17.79226	9.565059e-05	0.006215661	7.88796e-05	0.00512583	0.000112422	0.00730549	0.824664	1.17534	0.2626674	0.83764	1.19383	9.56506e-05	0.00621566	0.01062224	0.0106222	0.0106222	0.285864	0.421162	0.0682393	0.224735	0.01871029	0.203053	0.013424	0.145684	0.0239965	0.260422	0.717468	1.28253	0.430594	0.747941	1.337	0.0187103	0.203053	0.0111106	0.0585268
7044	-105.6091	-118.1386	12.52953	0.005426083	0.06071068	0.0044747	0.0500659	0.00637747	0.0713554	0.824664	1.17534	0.2626674	0.83764	1.19383	0.00542608	0.0607107	0.004540294	0.00454029	0.00454029	0.169672	0.458316	0.0742591	0.297753	0.01871029	0.203053	0.0161612	0.17539	0.0212593	0.230717	0.863762	1.13624	0.2032505	0.871891	1.14693	0.0187103	0.203053	0.0111106	0.0472525
7045	-101.4447	-117.5144	16.06967	8.993153e-06	0.06071068	2.39243e-06	0.0161508	1.55939e-05	0.105271	0.266028	1.73397	1.389618	0.39169	2.55304	8.99315e-06	0.0607107	0.0275883	0.0275883	0.0275883	0.115479	0.31193	0.0505407	0.522051	0.01069971	0.1444401	0.0106724	0.144071	0.010727	0.144809	0.997447	1.00255	0.003785359	0.99745	1.00256	0.0106997	0.14444	0.0140911	0.0779779
7046	-100.9724	-116.75	15.77753	0.0001440006	0.006564251	3.83083e-05	0.00174628	0.000249693	0.0113822	0.266028	1.73397	1.389618	0.39169	2.55304	0.000144001	0.00656425	0.005785774	0.00578577	0.00578577	0.115479	0.31193	0.0505407	0.522051	0.01069971	0.1444401	0.0106724	0.144071	0.010727	0.144809	0.997447	1.00255	0.003785359	0.99745	1.00256	0.0106997	0.14444	0.0104015	0.096795
7047	-101.784	-119.5432	17.75921	0.0001440006	0.03104278	0.000108908	0.0234776	0.000179094	0.0386079	0.756299	1.2437	0.3687311	0.77981	1.28236	0.000144001	0.0310428	0.0206554	0.0206554	0.0206554	0.115479	0.31193	0.0505407	0.522051	0.01069971	0.09990675	0.0106724	0.0996517	0.010727	0.100162	0.997447	1.00255	0.003785359	0.99745	1.00256	0.0106997	0.0999068	0.0104015	0.0447767
7048	-98.57263	-117.8631	19.29047	1.787812e-06	0.1240176	1.35212e-06	0.0937944	2.2235e-06	0.154241	0.756299	1.2437	0.3687311	0.77981	1.28236	1.78781e-06	0.124018	0.01579713	0.0157971	0.0157971	0.0247419	0.434741	0.0108286	0.529689	0.02152722	0.1857092	0.0214776	0.185281	0.0215768	0.186137	0.997695	1.00231	0.00341764	0.997697	1.00231	0.0215272	0.185709	0.0104015	0.0536412
7049	-109.6529	-121.6485	11.99567	0.002690753	0.1240176	0.00203501	0.0937944	0.00334649	0.154241	0.756299	1.2437	0.3687311	0.77981	1.28236	0.00269075	0.124018	0.007225651	0.00722565	0.00722565	0.0195905	0.344225	0.216781	0.419404	0.006182698	0.2186274	0.00617491	0.218352	0.00619048	0.218903	0.998741	1.00126	0.00186693	0.998742	1.00126	0.0061827	0.218627	0.0466686	0.0536412
7050	-108.2729	-121.0982	12.82537	0.0001478663	0.1240176	0.000111831	0.0937944	0.000183901	0.154241	0.756299	1.2437	0.3687311	0.77981	1.28236	0.000147866	0.124018	0.05141763	0.0514176	0.0514176	0.0530273	0.223251	0.474333	0.249389	0.006182698	0.3561714	0.00615276	0.354447	0.00621264	0.357896	0.995157	1.00484	0.00717965	0.995169	1.00485	0.0061827	0.356171	0.00455766	0.092496
7051	-109.8147	-121.1383	11.32358	0.0009800134	0.1618994	0.000741183	0.122444	0.00121884	0.201354	0.756299	1.2437	0.3687311	0.77981	1.28236	0.000980013	0.161899	0.05685691	0.0568569	0.0568569	0.0377248	0.158826	0.337451	0.465998	0.009018058	0.3053153	0.00894074	0.302697	0.00909538	0.307933	0.991426	1.00857	0.01271241	0.991462	1.00861	0.00901806	0.305315	0.0234659	0.0450389
7052	-103.2226	-119.8548	16.63218	2.941485e-06	0.1618994	2.74047e-06	0.150835	3.1425e-06	0.172963	0.931662	1.06834	0.1014766	0.933845	1.07084	2.94149e-06	0.161899	0.02624911	0.0262491	0.0262491	0.0161605	0.380962	0.403255	0.199623	0.02752859	0.1771222	0.0272925	0.175604	0.0277646	0.178641	0.991426	1.00857	0.01271241	0.991462	1.00861	0.0275286	0.177122	0.0543743	0.0547099
7053	-90.05244	-119.7933	29.7409	2.941485e-06	2.385553e-06	2.74047e-06	2.22253e-06	3.1425e-06	2.54858e-06	0.931662	1.06834	0.1014766	0.933845	1.07084	2.94149e-06	2.38555e-06	0.005595462	0.00559546	0.00559546	0.00489769	0.115456	0.819147	0.060499	0.01314659	0.08115471	0.012652	0.0781014	0.0136412	0.084208	0.962376	1.03762	0.0558071	0.963058	1.03836	0.0131466	0.0811547	0.0347519	0.0810179
7054	-92.70915	-119.1524	26.44327	4.512586e-05	2.385553e-06	4.29822e-05	2.27223e-06	4.72695e-05	2.49888e-06	0.952496	1.0475	0.07048267	0.953572	1.04869	4.51259e-05	2.38555e-06	0.02315292	0.0231529	0.0231529	0.00489769	0.115456	0.819147	0.060499	0.005258392	0.1405035	0.00314537	0.0840438	0.00737142	0.196963	0.598161	1.40184	0.6313508	0.653221	1.53088	0.00525839	0.140503	0.0173898	0.0810179
7055	-90.84235	-117.1462	26.30384	4.512586e-05	2.385553e-06	4.29822e-05	2.27223e-06	4.72695e-05	2.49888e-06	0.952496	1.0475	0.07048267	0.953572	1.04869	4.51259e-05	2.38555e-06	0.01121771	0.0112177	0.0112177	0.0287293	0.0442263	0.572164	0.35488	0.01404826	0.1606761	0.0116452	0.133191	0.0164513	0.188161	0.828941	1.17106	0.2561302	0.841342	1.18858	0.0140483	0.160676	0.0173898	0.084149
