Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,,1700 Matched Species,FSSB,MSSB,SSB,,Total Species,SSB Data Present,Percent Covered
Trinomys_paratus,Rodentia,Echimyidae,Trinomys,paratus,,Y,0,0,0,,,,
Trinomys_setosus,Rodentia,Echimyidae,Trinomys,setosus,,,,,,,,,
Trinomys_yonenagae,Rodentia,Echimyidae,Trinomys,yonenagae,,,,,,,,,
Xaymaca_fulvopulvis,Rodentia,Echimyidae,Xaymaca,fulvopulvis,,,,,,,,,
Aconaemys_fuscus,Rodentia,Octodontidae,Aconaemys,fuscus,,Y,0,0,0,,,,
Aconaemys_porteri,Rodentia,Octodontidae,Aconaemys,porteri,,Y,0,0,0,,,,
Aconaemys_sagei,Rodentia,Octodontidae,Aconaemys,sagei,,,,,,,,,
Octodon_bridgesi,Rodentia,Octodontidae,Octodon,bridgesi,,Y,0,0,0,,,,
Octodon_degus,Rodentia,Octodontidae,Octodon,degus,,Y,1,1,1,,,,
Octodon_lunatus,Rodentia,Octodontidae,Octodon,lunatus,,Y,0,0,0,,,,
Octodon_pacificus,Rodentia,Octodontidae,Octodon,pacificus,,,,,,,,,
Octodontomys_gliroides,Rodentia,Octodontidae,Octodontomys,gliroides,,,,,,,,,
Octomys_mimax,Rodentia,Octodontidae,Octomys,mimax,,,,,,,,,
Spalacopus_cyanus,Rodentia,Octodontidae,Spalacopus,cyanus,,Y,0,0,0,,,,
Tympanoctomys_aureus,Rodentia,Octodontidae,Tympanoctomys,aureus,,,,,,,,,
Tympanoctomys_barrerae,Rodentia,Octodontidae,Tympanoctomys,barrerae,,,,,,,,,
Tympanoctomys_kirchnerorum,Rodentia,Octodontidae,Tympanoctomys,kirchnerorum,,,,,,,,,
Tympanoctomys_loschalchalerosorum,Rodentia,Octodontidae,Tympanoctomys,loschalchalerosorum,,,,,,,,,
