Iteration	Posterior	Likelihood	Prior	ex0	ex1	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	sp0	sp1	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
4895	-3287.827	-3290.172	2.34467	0.3038265	0.3142649	0.0226087	0.0233855	0.585044	0.605144	0.0744133	1.92559	2.411713	0.196582	5.08694	0.303826	0.314265	0.01621453	0.0162145	0.0162145	0.449166	0.008174569	0.134377	0.00244558	0.763955	0.0139036	0.29917	1.70083	1.288278	0.4194	2.38436	0.449166	0.00817457	0.00461753	0.00804141
4896	-3279.084	-3288.927	9.843242	0.3005358	0.03778992	0.0443007	0.00557046	0.556771	0.0700094	0.147406	1.85259	1.876346	0.282077	3.54514	0.300536	0.0377899	0.008925306	0.00892531	0.00892531	0.438552	0.008174569	0.131202	0.00244558	0.745902	0.0139036	0.29917	1.70083	1.288278	0.4194	2.38436	0.438552	0.00817457	0.00314435	0.00187641
4897	-3282.981	-3288.743	5.761633	0.3081223	0.002233836	0.045419	0.00032928	0.570826	0.00413839	0.147406	1.85259	1.876346	0.282077	3.54514	0.308122	0.00223384	0.01264368	0.0126437	0.0126437	0.4156035	0.01793067	0.113109	0.00487995	0.718098	0.0309814	0.272156	1.72784	1.370111	0.396878	2.51967	0.415603	0.0179307	0.00331837	0.0182297
4898	-3279.558	-3290.37	10.81197	0.3355703	0.003873828	0.049465	0.000571025	0.621676	0.00717663	0.147406	1.85259	1.876346	0.282077	3.54514	0.33557	0.00387383	0.00996359	0.00996359	0.00996359	0.4486453	0.01793067	0.111815	0.00446881	0.785476	0.0313925	0.249227	1.75077	1.445127	0.377297	2.65043	0.448645	0.0179307	0.00393481	0.000463585
4899	-3278.342	-3288.238	9.895281	0.3629884	0.003873828	0.0380853	0.000406448	0.687891	0.00734121	0.104922	1.89508	2.145179	0.235298	4.24992	0.362988	0.00387383	0.009356352	0.00935635	0.00935635	0.4662344	0.02952076	0.11609	0.00735054	0.816379	0.051691	0.248996	1.751	1.445915	0.377096	2.65184	0.466234	0.0295208	0.00393481	0.000539293
4900	-3278.557	-3286.64	8.082999	0.4317736	0.003873828	0.0453024	0.000406448	0.818245	0.00734121	0.104922	1.89508	2.145179	0.235298	4.24992	0.431774	0.00387383	0.0132355	0.0132355	0.0132355	0.5323766	0.02952076	0.132559	0.00735054	0.932194	0.051691	0.248996	1.751	1.445915	0.377096	2.65184	0.532377	0.0295208	0.00507671	0.00058842
4901	-3281.294	-3286.702	5.408182	0.4464805	0.06948822	0.0470316	0.00731979	0.845929	0.131657	0.105339	1.89466	2.142076	0.235791	4.24104	0.44648	0.0694882	0.0132355	0.0132355	0.0132355	0.5323766	0.0232147	0.132559	0.00578036	0.932194	0.040649	0.248996	1.751	1.445915	0.377096	2.65184	0.532377	0.0232147	0.00507671	0.00058842
4902	-3272.391	-3288.009	15.61826	0.3862836	0.00154305	0.0406906	0.000162543	0.731877	0.00292356	0.105339	1.89466	2.142076	0.235791	4.24104	0.386284	0.00154305	0.007642584	0.00764258	0.00764258	0.5291345	0.0002252141	0.122832	5.22808e-05	0.935437	0.000398147	0.232138	1.76786	1.504984	0.362368	2.75963	0.529134	0.000225214	0.00282542	0.00265303
4903	-3274.623	-3289.113	14.48974	0.338184	0.00154305	0.0356238	0.000162543	0.640744	0.00292356	0.105339	1.89466	2.142076	0.235791	4.24104	0.338184	0.00154305	0.01173404	0.011734	0.011734	0.5329175	0.0002411843	0.126289	5.71548e-05	0.939546	0.000425214	0.236976	1.76302	1.487664	0.366626	2.72758	0.532917	0.000241184	0.00282542	0.00265303
4904	-3274.126	-3291.307	17.18035	0.377405	0.0001094584	0.0340577	9.87772e-06	0.720752	0.000209039	0.0902418	1.90976	2.262629	0.217377	4.60029	0.377405	0.000109458	0.01107644	0.0110764	0.0110764	0.4463294	0.0002411843	0.116695	6.30588e-05	0.775964	0.00041931	0.261455	1.73855	1.404427	0.387798	2.57866	0.446329	0.000241184	0.00334639	0.00265303
4905	-3276.266	-3287.007	10.74057	0.3334138	0.003028723	0.0300879	0.000273317	0.63674	0.00578413	0.0902418	1.90976	2.262629	0.217377	4.60029	0.333414	0.00302872	0.01188339	0.0118834	0.0118834	0.497209	0.0002411843	0.123997	6.01481e-05	0.870421	0.00042222	0.249387	1.75061	1.444586	0.377434	2.64947	0.497209	0.000241184	0.00334639	0.0121711
4906	-3283.253	-3287.931	4.677912	0.3334138	0.1841459	0.0140131	0.0077395	0.652815	0.360552	0.0420292	1.95797	2.84756	0.146512	6.82539	0.333414	0.184146	0.0103564	0.0103564	0.0103564	0.5296617	0.0001009127	0.110016	2.09606e-05	0.949307	0.000180865	0.207711	1.79229	1.597581	0.340428	2.93748	0.529662	0.000100913	0.00619655	0.0159209
4907	-3283.465	-3284.677	1.212312	0.3902553	0.04109355	0.0164021	0.00172713	0.764109	0.08046	0.0420292	1.95797	2.84756	0.146512	6.82539	0.390255	0.0410936	0.02300859	0.0230086	0.0230086	0.5032913	0.08297189	0.104539	0.0172341	0.902044	0.14871	0.207711	1.79229	1.597581	0.340428	2.93748	0.503291	0.0829719	0.00250194	0.000725674
4908	-3277.501	-3286.582	9.080437	0.4147025	0.0001242986	0.0174296	5.22417e-06	0.811975	0.000243373	0.0420292	1.95797	2.84756	0.146512	6.82539	0.414703	0.000124299	0.0162175	0.0162175	0.0162175	0.5032913	0.08297189	0.100747	0.0166091	0.905835	0.149335	0.200177	1.79982	1.628077	0.333497	2.99853	0.503291	0.0829719	0.00195456	0.000725674
4909	-3282.245	-3286.655	4.409809	0.398888	0.004572709	0.0195668	0.000224306	0.778209	0.00892111	0.0490533	1.95095	2.730332	0.158566	6.3065	0.398888	0.00457271	0.01991787	0.0199179	0.0199179	0.4870528	0.08297189	0.105363	0.0179492	0.868742	0.147995	0.216328	1.78367	1.563873	0.348256	2.87145	0.487053	0.0829719	0.00327582	0.000571929
4910	-3277.601	-3286.725	9.12462	0.398888	0.0008060419	0.0195668	3.9539e-05	0.778209	0.00157254	0.0490533	1.95095	2.730332	0.158566	6.3065	0.398888	0.000806042	0.0156713	0.0156713	0.0156713	0.4928855	0.01302142	0.0977495	0.00258242	0.888021	0.0234604	0.198321	1.80168	1.635746	0.331777	3.01408	0.492886	0.0130214	0.00327582	0.000571929
4911	-3275.6	-3288.384	12.78385	0.398888	0.0008060419	0.0195668	3.9539e-05	0.778209	0.00157254	0.0490533	1.95095	2.730332	0.158566	6.3065	0.398888	0.000806042	0.007924934	0.00792493	0.00792493	0.5264601	0.0001099262	0.117442	2.45222e-05	0.935478	0.00019533	0.223079	1.77692	1.538282	0.35432	2.82231	0.52646	0.000109926	0.00308055	0.0126049
4912	-3283.533	-3288.168	4.635133	0.3803855	0.003188622	0.0345412	0.000289545	0.72623	0.0060877	0.0908058	1.90919	2.257791	0.218088	4.58531	0.380385	0.00318862	0.02068642	0.0206864	0.0206864	0.5169716	0.07429042	0.118198	0.0169854	0.915746	0.131595	0.228634	1.77137	1.517726	0.359267	2.78345	0.516972	0.0742904	0.00060013	0.00623809
4913	-3286.151	-3288.559	2.407817	0.4342353	0.07603842	0.0394311	0.00690473	0.82904	0.145172	0.0908058	1.90919	2.257791	0.218088	4.58531	0.434235	0.0760384	0.0174175	0.0174175	0.0174175	0.5169716	0.07429042	0.132	0.0189689	0.901943	0.129612	0.255334	1.74467	1.424593	0.382559	2.61398	0.516972	0.0742904	0.000778022	0.00623809
4914	-3277.433	-3287.304	9.871612	0.3975466	0.04523699	0.0569719	0.00648286	0.738121	0.0839911	0.143309	1.85669	1.89888	0.277822	3.59943	0.397547	0.045237	0.0174175	0.0174175	0.0174175	0.4844035	0.0006193984	0.130647	0.000167056	0.83816	0.00107174	0.269707	1.73029	1.377863	0.394808	2.53287	0.484403	0.000619398	0.00157962	0.0010144
4915	-3279.295	-3288.799	9.504262	0.3552935	0.04523699	0.0509167	0.00648286	0.65967	0.0839911	0.143309	1.85669	1.89888	0.277822	3.59943	0.355294	0.045237	0.007063631	0.00706363	0.00706363	0.4773033	0.001405902	0.132623	0.000390641	0.821984	0.00242116	0.277858	1.72214	1.352292	0.401677	2.48956	0.477303	0.0014059	0.00679267	0.00520699
4916	-3279.438	-3288.491	9.052512	0.3385855	0.0169118	0.0567999	0.00283706	0.620371	0.0309865	0.167756	1.83224	1.772291	0.302585	3.30485	0.338585	0.0169118	0.008707766	0.00870777	0.00870777	0.4773033	0.09183221	0.132964	0.025582	0.821643	0.158082	0.278574	1.72143	1.350077	0.402277	2.48585	0.477303	0.0918322	0.00154491	0.000474652
4917	-3283.358	-3289.468	6.110326	0.3385855	0.1423173	0.0621322	0.026116	0.615039	0.258519	0.183505	1.81649	1.699374	0.317839	3.14625	0.338585	0.142317	0.009697902	0.0096979	0.0096979	0.4565341	0.09183221	0.129503	0.0260496	0.783565	0.157615	0.283666	1.71633	1.334453	0.406539	2.45979	0.456534	0.0918322	0.00154491	0.00287574
4918	-3286.165	-3287.733	1.568267	0.3644077	0.8167529	0.0542518	0.121595	0.674564	1.51191	0.148877	1.85112	1.868398	0.283593	3.52618	0.364408	0.816753	0.01407289	0.0140729	0.0140729	0.4964103	0.09183221	0.140815	0.0260496	0.852006	0.157615	0.283666	1.71633	1.334453	0.406539	2.45979	0.49641	0.0918322	0.00508041	0.00287574
4919	-3286.205	-3287.317	1.111823	0.3644077	0.08177839	0.0488234	0.0109567	0.679992	0.1526	0.13398	1.86602	1.952491	0.267955	3.73197	0.364408	0.0817784	0.008842666	0.00884267	0.00884267	0.4806503	0.09183221	0.136344	0.0260496	0.824957	0.157615	0.283666	1.71633	1.334453	0.406539	2.45979	0.48065	0.0918322	0.00508041	0.0170165
4920	-3284.008	-3287.405	3.39751	0.3763573	0.07195939	0.0722975	0.0138233	0.680417	0.130096	0.192098	1.8079	1.661935	0.325967	3.06779	0.376357	0.0719594	0.008718683	0.00871868	0.00871868	0.5197145	0.09183221	0.147425	0.0260496	0.892004	0.157615	0.283666	1.71633	1.334453	0.406539	2.45979	0.519714	0.0918322	0.00508041	0.01117
4921	-3283.931	-3288.634	4.703253	0.3465175	0.07195939	0.0700032	0.0145372	0.623032	0.129382	0.202019	1.79798	1.620526	0.3352	2.98329	0.346517	0.0719594	0.005913262	0.00591326	0.00591326	0.4894312	0.09183221	0.141266	0.0265058	0.837596	0.157159	0.288633	1.71137	1.319435	0.410678	2.435	0.489431	0.0918322	0.00508041	0.0103833
4922	-3284.606	-3287.46	2.853994	0.3465175	0.8183226	0.0480211	0.113405	0.645014	1.52324	0.138582	1.86142	1.925627	0.272855	3.66495	0.346517	0.818323	0.0117986	0.0117986	0.0117986	0.4918378	0.09183221	0.134131	0.0250439	0.849544	0.15862	0.272714	1.72729	1.368354	0.397349	2.51668	0.491838	0.0918322	0.00526395	0.000310039
4923	-3288.376	-3289.054	0.677918	0.3465175	0.08332472	0.0407593	0.00980112	0.652276	0.156848	0.117626	1.88237	2.055467	0.249976	4.00039	0.346517	0.0833247	0.01249013	0.0124901	0.0124901	0.5310864	0.09183221	0.144835	0.0250439	0.917338	0.15862	0.272714	1.72729	1.368354	0.397349	2.51668	0.531086	0.0918322	0.00169533	0.0172009
4924	-3284.959	-3287.015	2.056881	0.357369	0.08332472	0.0124051	0.00289239	0.702333	0.163757	0.0347123	1.96529	2.992114	0.132901	7.52439	0.357369	0.0833247	0.01198336	0.0119834	0.0119834	0.5310864	0.09183221	0.121577	0.0210224	0.940596	0.162642	0.228921	1.77108	1.516676	0.359521	2.78148	0.531086	0.0918322	0.00571573	0.00272324
4925	-3284.774	-3286.585	1.810812	0.3722718	0.04116591	0.0129224	0.00142896	0.731621	0.0809029	0.0347123	1.96529	2.992114	0.132901	7.52439	0.372272	0.0411659	0.01198336	0.0119834	0.0119834	0.5312772	0.09183221	0.121621	0.0210224	0.940934	0.162642	0.228921	1.77108	1.516676	0.359521	2.78148	0.531277	0.0918322	0.00618094	0.00532146
4926	-3288.865	-3287.253	-1.612031	0.4044972	0.04116591	0.0047502	0.000483431	0.804244	0.0818484	0.0117435	1.98826	3.804147	0.0768532	13.0118	0.404497	0.0411659	0.01806921	0.0180692	0.0180692	0.5511759	0.09183221	0.131301	0.0218763	0.97105	0.161788	0.238221	1.76178	1.483257	0.367717	2.71948	0.551176	0.0918322	0.00548197	0.00659187
4927	-3287.213	-3290.133	2.919679	0.3727614	0.007008344	0.00221826	4.17059e-05	0.743305	0.013975	0.00595089	1.99405	4.310208	0.054629	18.3053	0.372761	0.00700834	0.01198101	0.011981	0.011981	0.5095999	0.09183221	0.121397	0.0218763	0.897803	0.161788	0.238221	1.76178	1.483257	0.367717	2.71948	0.5096	0.0918322	0.00241072	0.00409468
4928	-3286.834	-3289.684	2.849427	0.344085	0.01767751	0.0018106	9.30204e-05	0.686359	0.035262	0.00526208	1.99474	4.401655	0.0513613	19.4699	0.344085	0.0176775	0.01293989	0.0129399	0.0129399	0.5095999	0.09183221	0.120588	0.0217305	0.898612	0.161934	0.236633	1.76337	1.48888	0.366325	2.72982	0.5096	0.0918322	0.00238043	1.14355e-06
4929	-3277.512	-3288.022	10.51023	0.3520496	0.0001286639	0.00185251	6.77039e-07	0.702247	0.000256651	0.00526208	1.99474	4.401655	0.0513613	19.4699	0.35205	0.000128664	0.0246987	0.0246987	0.0246987	0.4990414	0.0001667414	0.11809	3.94565e-05	0.879993	0.000294026	0.236633	1.76337	1.48888	0.366325	2.72982	0.499041	0.000166741	0.00238043	0.000265173
4930	-3282.445	-3288.524	6.079145	0.3135844	0.0001286639	0.00169749	6.9648e-07	0.625471	0.000256631	0.00541317	1.99459	4.380613	0.0520954	19.1956	0.313584	0.000128664	0.01479014	0.0147901	0.0147901	0.5020878	0.07179822	0.101102	0.0144575	0.903074	0.129139	0.201363	1.79864	1.623209	0.334594	2.9887	0.502088	0.0717982	0.00351564	0.00325723
4931	-3283.603	-3286.624	3.020901	0.3349814	0.0001286639	0.00801296	3.07772e-06	0.66195	0.00025425	0.0239206	1.97608	3.272199	0.110023	9.089	0.334981	0.000128664	0.01359678	0.0135968	0.0135968	0.4493109	0.04318272	0.102329	0.00983472	0.796293	0.0765307	0.227747	1.77225	1.520982	0.358478	2.78957	0.449311	0.0431827	0.00581498	0.0212482
4932	-3274.922	-3290.934	16.01186	0.354336	0.0001286639	0.00847593	3.07772e-06	0.700196	0.00025425	0.0239206	1.97608	3.272199	0.110023	9.089	0.354336	0.000128664	0.007963079	0.00796308	0.00796308	0.5052489	0.0002367286	0.12021	5.63229e-05	0.890288	0.000417134	0.237922	1.76208	1.484312	0.367455	2.72142	0.505249	0.000236729	0.00581498	0.000301204
4933	-3276.989	-3287.979	10.98998	0.4124423	0.0003475778	0.00986587	8.31427e-06	0.815019	0.000686841	0.0239206	1.97608	3.272199	0.110023	9.089	0.412442	0.000347578	0.01575258	0.0157526	0.0157526	0.5026899	0.0002367286	0.103373	4.86806e-05	0.902007	0.000424777	0.205639	1.79436	1.605868	0.33853	2.95395	0.50269	0.000236729	0.00581498	0.00488134
4934	-3275.054	-3286.819	11.76478	0.3603832	0.0003475778	0.00862059	8.31427e-06	0.712146	0.000686841	0.0239206	1.97608	3.272199	0.110023	9.089	0.360383	0.000347578	0.01296987	0.0129699	0.0129699	0.4961839	0.0002367286	0.102035	4.86806e-05	0.890333	0.000424777	0.205639	1.79436	1.605868	0.33853	2.95395	0.496184	0.000236729	0.00274007	0.00862869
4935	-3274.808	-3288.678	13.8699	0.3603832	0.0003475778	0.00862059	8.31427e-06	0.712146	0.000686841	0.0239206	1.97608	3.272199	0.110023	9.089	0.360383	0.000347578	0.01313503	0.013135	0.013135	0.4541265	0.0002367286	0.0871064	4.54071e-05	0.821147	0.00042805	0.191811	1.80819	1.663162	0.325698	3.07033	0.454127	0.000236729	0.00263654	0.00145009
4936	-3280.181	-3286.28	6.09888	0.4142653	0.5831142	0.00554266	0.00780178	0.822988	1.15843	0.0133795	1.98662	3.706851	0.0820659	12.1853	0.414265	0.583114	0.01313503	0.013135	0.013135	0.5171396	0.0001255354	0.099193	2.40791e-05	0.935086	0.000226992	0.191811	1.80819	1.663162	0.325698	3.07033	0.51714	0.000125535	0.00316777	0.000821131
4937	-3277.216	-3285.704	8.48782	0.4267693	0.1694945	0.0266163	0.0105709	0.826922	0.328418	0.0623669	1.93763	2.547249	0.179408	5.57389	0.426769	0.169494	0.01507884	0.0150788	0.0150788	0.5255691	0.0001330469	0.10081	2.55198e-05	0.950328	0.000240574	0.191811	1.80819	1.663162	0.325698	3.07033	0.525569	0.000133047	0.00363674	0.000821131
4938	-3283.382	-3287.874	4.491987	0.3863065	0.1694945	0.00619469	0.00271796	0.766418	0.336271	0.0160357	1.98396	3.571615	0.0899035	11.123	0.386307	0.169494	0.01578686	0.0157869	0.0157869	0.5255691	0.001921917	0.122106	0.00044652	0.929033	0.00339731	0.23233	1.76767	1.50429	0.362537	2.75834	0.525569	0.00192192	0.00339644	0.000190638
4939	-3281.882	-3286.383	4.501539	0.3807587	0.5036933	0.0183639	0.024293	0.743153	0.983094	0.0482298	1.95177	2.743195	0.157197	6.36146	0.380759	0.503693	0.01578686	0.0157869	0.0157869	0.5060075	0.002403367	0.117561	0.000558375	0.894454	0.00424836	0.23233	1.76767	1.50429	0.362537	2.75834	0.506007	0.00240337	0.00252085	0.00153906
4940	-3287.935	-3285.851	-2.084381	0.3807587	0.3813842	0.0165787	0.0166059	0.744939	0.746163	0.0435411	1.95646	2.820789	0.149181	6.70325	0.380759	0.381384	0.01155342	0.0115534	0.0115534	0.509895	0.04160205	0.118464	0.00966542	0.901326	0.0735387	0.23233	1.76767	1.50429	0.362537	2.75834	0.509895	0.0416021	0.00839028	0.0129415
4941	-3283.671	-3288.348	4.676268	0.3807587	0.3813842	0.00475843	0.00476625	0.756759	0.758002	0.0124972	1.9875	3.757749	0.0792964	12.6109	0.380759	0.381384	0.01155342	0.0115534	0.0115534	0.4638657	0.0002686573	0.0918423	5.31924e-05	0.835889	0.000484122	0.197993	1.80201	1.637106	0.331472	3.01684	0.463866	0.000268657	0.00824017	0.001495
4942	-3292.045	-3284.075	-7.969111	0.3807587	0.757973	0.00475843	0.00947257	0.756759	1.50647	0.0124972	1.9875	3.757749	0.0792964	12.6109	0.380759	0.757973	0.02978901	0.029789	0.029789	0.4902422	0.2118519	0.0970647	0.0419453	0.88342	0.381759	0.197993	1.80201	1.637106	0.331472	3.01684	0.490242	0.211852	0.00347549	0.00564084
4943	-3290.394	-3285.223	-5.170381	0.3807587	0.757973	0.00877717	0.0174726	0.75274	1.49847	0.0230518	1.97695	3.299951	0.107983	9.26073	0.380759	0.757973	0.02004046	0.0200405	0.0200405	0.5547146	0.2118519	0.114811	0.0438478	0.994618	0.379856	0.206974	1.79303	1.60052	0.339754	2.94331	0.554715	0.211852	0.00621965	0.00564084
4944	-3287.278	-3286.862	-0.4167973	0.3807587	0.4881465	0.00469745	0.00602231	0.75682	0.970271	0.0123371	1.98766	3.76737	0.0787834	12.693	0.380759	0.488147	0.01134439	0.0113444	0.0113444	0.5140174	0.03832145	0.106388	0.00793153	0.921647	0.0687114	0.206974	1.79303	1.60052	0.339754	2.94331	0.514017	0.0383215	0.00372828	0.00564084
4945	-3287.024	-3290.331	3.306842	0.3807587	0.09258028	0.0145073	0.00352741	0.74701	0.181633	0.0381011	1.9619	2.921783	0.139357	7.17579	0.380759	0.0925803	0.007320462	0.00732046	0.00732046	0.5417196	0.02286457	0.0994318	0.00419676	0.984007	0.0415324	0.183548	1.81645	1.699182	0.31788	3.14584	0.54172	0.0228646	0.00665608	0.00564084
4946	-3284.439	-3284.417	-0.02172251	0.4440728	0.09258028	0.0169196	0.00352741	0.871226	0.181633	0.0381011	1.9619	2.921783	0.139357	7.17579	0.444073	0.0925803	0.01729619	0.0172962	0.0172962	0.5410613	0.03647091	0.10458	0.00704936	0.977542	0.0658925	0.193287	1.80671	1.656873	0.327082	3.05733	0.541061	0.0364709	0.00604265	0.00564084
4947	-3281.24	-3284.818	3.578268	0.3917117	0.09258028	0.00735261	0.00173778	0.776071	0.183423	0.0187705	1.98123	3.453861	0.0973353	10.2738	0.391712	0.0925803	0.01971136	0.0197114	0.0197114	0.4850657	0.000273532	0.104341	5.88387e-05	0.86579	0.000488225	0.215107	1.78489	1.568577	0.347153	2.88057	0.485066	0.000273532	0.00604265	0.00582483
4948	-3281.043	-3286.932	5.88876	0.4463182	0.384827	0.0083776	0.00722339	0.884259	0.762431	0.0187705	1.98123	3.453861	0.0973353	10.2738	0.446318	0.384827	0.01417825	0.0141783	0.0141783	0.5605964	0.0001024874	0.120588	2.20458e-05	1.0006	0.000182929	0.215107	1.78489	1.568577	0.347153	2.88057	0.560596	0.000102487	0.00663055	0.000573879
4949	-3291.336	-3286.857	-4.478832	0.3941843	0.6434655	0.00345795	0.00564474	0.784911	1.28129	0.00877241	1.99123	4.021481	0.0663742	15.0661	0.394184	0.643465	0.02235016	0.0223502	0.0223502	0.5605964	0.1206452	0.120588	0.0259516	1.0006	0.215339	0.215107	1.78489	1.568577	0.347153	2.88057	0.560596	0.120645	0.00399381	0.00157147
4950	-3291.041	-3288.667	-2.373808	0.3608227	0.6434655	0.00316528	0.00564474	0.71848	1.28129	0.00877241	1.99123	4.021481	0.0663742	15.0661	0.360823	0.643465	0.008853364	0.00885336	0.00885336	0.5605964	0.1206452	0.115765	0.0249136	1.00543	0.216377	0.206503	1.7935	1.602402	0.339323	2.94705	0.560596	0.120645	0.00634057	0.00573889
4951	-3286.28	-3284.526	-1.753832	0.3902838	0.6434655	0.011898	0.0196163	0.76867	1.26731	0.0304854	1.96951	3.089961	0.124413	8.03773	0.390284	0.643465	0.02130591	0.0213059	0.0213059	0.5007123	0.002323125	0.103399	0.000479732	0.898026	0.00416652	0.206503	1.7935	1.602402	0.339323	2.94705	0.500712	0.00232313	0.00289862	0.0133931
4952	-3288.866	-3290.1	1.234352	0.3902838	0.6434655	0.011898	0.0196163	0.76867	1.26731	0.0304854	1.96951	3.089961	0.124413	8.03773	0.390284	0.643465	0.01071164	0.0107116	0.0107116	0.513447	0.1278912	0.0903355	0.0225011	0.936559	0.233281	0.175939	1.82406	1.733667	0.310572	3.21987	0.513447	0.127891	0.00119222	0.00130374
4953	-3282.221	-3289.075	6.853384	0.4286388	0.4695444	0.0130672	0.0143143	0.84421	0.924774	0.0304854	1.96951	3.089961	0.124413	8.03773	0.428639	0.469544	0.01178212	0.0117821	0.0117821	0.5556621	0.0004149628	0.0977628	7.30083e-05	1.01356	0.000756917	0.175939	1.82406	1.733667	0.310572	3.21987	0.555662	0.000414963	0.00119222	0.00108857
4954	-3277.447	-3286.99	9.543681	0.4191392	0.0006320416	0.00760444	1.14671e-05	0.830674	0.00125262	0.018143	1.98186	3.4793	0.0956794	10.4516	0.419139	0.000632042	0.01554263	0.0155426	0.0155426	0.5206316	0.00153963	0.0915996	0.000270881	0.949664	0.00280838	0.175939	1.82406	1.733667	0.310572	3.21987	0.520632	0.00153963	0.00269376	0.00267346
4955	-3282.195	-3289.443	7.247363	0.455399	0.0005234244	0.00878827	1.0101e-05	0.90201	0.00103675	0.019298	1.9807	3.433119	0.0987066	10.131	0.455399	0.000523424	0.01280573	0.0128057	0.0128057	0.5565879	0.06596334	0.119538	0.0141669	0.993638	0.11776	0.214769	1.78523	1.569884	0.346847	2.88311	0.556588	0.0659633	0.00184544	0.00267346
4956	-3276.26	-3288.203	11.94346	0.455399	0.0005234244	0.00878827	1.0101e-05	0.90201	0.00103675	0.019298	1.9807	3.433119	0.0987066	10.131	0.455399	0.000523424	0.01361493	0.0136149	0.0136149	0.6213639	0.00012948	0.106825	2.22603e-05	1.1359	0.0002367	0.171921	1.82808	1.752428	0.306667	3.26087	0.621364	0.00012948	0.00184544	0.0056225
4957	-3278.939	-3285.437	6.497762	0.5246688	0.009353124	0.0270391	0.000482019	1.0223	0.0182242	0.0515356	1.94846	2.692794	0.162632	6.14883	0.524669	0.00935312	0.02754487	0.0275449	0.0275449	0.6166074	0.00012948	0.112663	2.36579e-05	1.12055	0.000235302	0.182715	1.81729	1.702897	0.317085	3.15373	0.616607	0.00012948	0.00467275	0.0015681
4958	-3282.434	-3287.143	4.70878	0.5234586	0.6658166	0.0443149	0.0563666	1.0026	1.27527	0.0846578	1.91534	2.312143	0.210238	4.75652	0.523459	0.665817	0.01041244	0.0104124	0.0104124	0.6541649	0.00012948	0.140558	2.78208e-05	1.16777	0.000231139	0.214866	1.78513	1.569509	0.346935	2.88238	0.654165	0.00012948	0.0144153	0.00337625
4959	-3282.722	-3287.149	4.427345	0.5561112	0.6658166	0.0502262	0.0601345	1.062	1.2715	0.0903169	1.90968	2.261983	0.217472	4.59829	0.556111	0.665817	0.0110145	0.0110145	0.0110145	0.678494	0.00012948	0.136668	2.6081e-05	1.22032	0.000232879	0.201429	1.79857	1.62294	0.334655	2.98816	0.678494	0.00012948	0.0144153	0.00337625
4960	-3286.91	-3287.289	0.3794862	0.5561112	0.1257424	0.0589479	0.0133287	1.05327	0.238156	0.106	1.894	2.137175	0.236572	4.22704	0.556111	0.125742	0.01412899	0.014129	0.014129	0.7095204	0.003792936	0.142918	0.000764006	1.27612	0.00682187	0.201429	1.79857	1.62294	0.334655	2.98816	0.70952	0.00379294	0.00950223	0.0136079
4961	-3283.74	-3288.188	4.447851	0.5561112	0.3012212	0.0606468	0.0328497	1.05158	0.569593	0.109055	1.89094	2.114916	0.240151	4.16405	0.556111	0.301221	0.01056993	0.0105699	0.0105699	0.6978191	0.003792936	0.151868	0.000825465	1.24377	0.00676041	0.217632	1.78237	1.558876	0.349432	2.86179	0.697819	0.00379294	0.00950223	0.00108076
4962	-3281.894	-3288.044	6.150702	0.5561112	0.3475292	0.0606468	0.0378998	1.05158	0.657158	0.109055	1.89094	2.114916	0.240151	4.16405	0.556111	0.347529	0.009477921	0.00947792	0.00947792	0.6593048	0.003792936	0.143486	0.000825465	1.17512	0.00676041	0.217632	1.78237	1.558876	0.349432	2.86179	0.659305	0.00379294	0.00457138	0.00108076
4963	-3287.996	-3286.415	-1.580795	0.5862613	0.2337653	0.0639348	0.0254933	1.10859	0.442037	0.109055	1.89094	2.114916	0.240151	4.16405	0.586261	0.233765	0.01554633	0.0155463	0.0155463	0.6593048	0.2245273	0.143486	0.0488643	1.17512	0.40019	0.217632	1.78237	1.558876	0.349432	2.86179	0.659305	0.224527	0.00331276	0.00971784
4964	-3286.221	-3288.534	2.312301	0.5243838	0.2337653	0.0571867	0.0254933	0.991581	0.442037	0.109055	1.89094	2.114916	0.240151	4.16405	0.524384	0.233765	0.008206628	0.00820663	0.00820663	0.6593048	0.2245273	0.143486	0.0488643	1.17512	0.40019	0.217632	1.78237	1.558876	0.349432	2.86179	0.659305	0.224527	0.00575828	0.0018816
4965	-3287.821	-3290.113	2.291988	0.5542602	0.5387471	0.0659609	0.0641148	1.04256	1.01338	0.119007	1.88099	2.046266	0.251532	3.97564	0.55426	0.538747	0.008488068	0.00848807	0.00848807	0.6531383	0.2245273	0.142144	0.0488643	1.16413	0.40019	0.217632	1.78237	1.558876	0.349432	2.86179	0.653138	0.224527	0.00150704	0.00334756
