Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,,1700 Matched Species,FSSB,MSSB,SSB,,Total Species,SSB Data Present,Percent Covered
Lonchorhina_marinkellei,Chiroptera,Phyllostomidae,Lonchorhina,marinkellei,,,,,,,,,
Lonchorhina_orinocensis,Chiroptera,Phyllostomidae,Lonchorhina,orinocensis,,,,,,,,,
Lophostoma_brasiliense,Chiroptera,Phyllostomidae,Lophostoma,brasiliense,,,,,,,,,
Lophostoma_carrikeri,Chiroptera,Phyllostomidae,Lophostoma,carrikeri,,,,,,,,,
Lophostoma_evotis,Chiroptera,Phyllostomidae,Lophostoma,evotis,,,,,,,,,
Lophostoma_kalkoae,Chiroptera,Phyllostomidae,Lophostoma,kalkoae,,,,,,,,,
Lophostoma_occidentalis,Chiroptera,Phyllostomidae,Lophostoma,occidentalis,,,,,,,,,
Lophostoma_schulzi,Chiroptera,Phyllostomidae,Lophostoma,schulzi,,,,,,,,,
Lophostoma_silvicolum,Chiroptera,Phyllostomidae,Lophostoma,silvicolum,,Y,0,0,0,,,,
Macrophyllum_macrophyllum,Chiroptera,Phyllostomidae,Macrophyllum,macrophyllum,,,,,,,,,
Macrotus_californicus,Chiroptera,Phyllostomidae,Macrotus,californicus,,,,,,,,,
Macrotus_waterhousii,Chiroptera,Phyllostomidae,Macrotus,waterhousii,,Y,0,0,0,,,,
Mesophylla_macconnelli,Chiroptera,Phyllostomidae,Mesophylla,macconnelli,,,,,,,,,
Micronycteris_brosseti,Chiroptera,Phyllostomidae,Micronycteris,brosseti,,,,,,,,,
Micronycteris_buriri,Chiroptera,Phyllostomidae,Micronycteris,buriri,,,,,,,,,
Micronycteris_giovanniae,Chiroptera,Phyllostomidae,Micronycteris,giovanniae,,,,,,,,,
Micronycteris_hirsuta,Chiroptera,Phyllostomidae,Micronycteris,hirsuta,,,,,,,,,
Micronycteris_matses,Chiroptera,Phyllostomidae,Micronycteris,matses,,,,,,,,,
Micronycteris_megalotis,Chiroptera,Phyllostomidae,Micronycteris,megalotis,,,,,,,,,
Micronycteris_microtis,Chiroptera,Phyllostomidae,Micronycteris,microtis,,,,,,,,,
Micronycteris_minuta,Chiroptera,Phyllostomidae,Micronycteris,minuta,,,,,,,,,
Micronycteris_sanborni,Chiroptera,Phyllostomidae,Micronycteris,sanborni,,,,,,,,,
Micronycteris_schmidtorum,Chiroptera,Phyllostomidae,Micronycteris,schmidtorum,,,,,,,,,
Mimon_bennettii,Chiroptera,Phyllostomidae,Mimon,bennettii,,,,,,,,,
Mimon_cozumelae,Chiroptera,Phyllostomidae,Mimon,cozumelae,,,,,,,,,
Mimon_crenulatum,Chiroptera,Phyllostomidae,Mimon,crenulatum,,,,,,,,,
Mimon_koepckeae,Chiroptera,Phyllostomidae,Mimon,koepckeae,,,,,,,,,
Monophyllus_plethodon,Chiroptera,Phyllostomidae,Monophyllus,plethodon,,,,,,,,,
Monophyllus_redmani,Chiroptera,Phyllostomidae,Monophyllus,redmani,,,,,,,,,
Musonycteris_harrisoni,Chiroptera,Phyllostomidae,Musonycteris,harrisoni,,,,,,,,,
Neonycteris_pusilla,Chiroptera,Phyllostomidae,Neonycteris,pusilla,,,,,,,,,
Phylloderma_stenops,Chiroptera,Phyllostomidae,Phylloderma,stenops,,,,,,,,,
Phyllonycteris_aphylla,Chiroptera,Phyllostomidae,Phyllonycteris,aphylla,,,,,,,,,
Phyllonycteris_major,Chiroptera,Phyllostomidae,Phyllonycteris,major,,,,,,,,,
Phyllonycteris_poeyi,Chiroptera,Phyllostomidae,Phyllonycteris,poeyi,,Y,0,0,0,,,,
Phyllops_falcatus,Chiroptera,Phyllostomidae,Phyllops,falcatus,,,,,,,,,
Phyllops_silvai,Chiroptera,Phyllostomidae,Phyllops,silvai,,,,,,,,,
Phyllostomus_discolor,Chiroptera,Phyllostomidae,Phyllostomus,discolor,,,,,,,,,
Phyllostomus_elongatus,Chiroptera,Phyllostomidae,Phyllostomus,elongatus,,,,,,,,,
Phyllostomus_hastatus,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,,Y,0,0,0,,,,
Phyllostomus_latifolius,Chiroptera,Phyllostomidae,Phyllostomus,latifolius,,,,,,,,,
Platalina_genovensium,Chiroptera,Phyllostomidae,Platalina,genovensium,,,,,,,,,
Platyrrhinus_albericoi,Chiroptera,Phyllostomidae,Platyrrhinus,albericoi,,,,,,,,,
Platyrrhinus_aquilus,Chiroptera,Phyllostomidae,Platyrrhinus,aquilus,,,,,,,,,
Platyrrhinus_aurarius,Chiroptera,Phyllostomidae,Platyrrhinus,aurarius,,,,,,,,,
Platyrrhinus_brachycephalus,Chiroptera,Phyllostomidae,Platyrrhinus,brachycephalus,,,,,,,,,
Platyrrhinus_chocoensis,Chiroptera,Phyllostomidae,Platyrrhinus,chocoensis,,,,,,,,,
Platyrrhinus_dorsalis,Chiroptera,Phyllostomidae,Platyrrhinus,dorsalis,,,,,,,,,
Platyrrhinus_helleri,Chiroptera,Phyllostomidae,Platyrrhinus,helleri,,,,,,,,,
Platyrrhinus_infuscus,Chiroptera,Phyllostomidae,Platyrrhinus,infuscus,,,,,,,,,
Platyrrhinus_ismaeli,Chiroptera,Phyllostomidae,Platyrrhinus,ismaeli,,,,,,,,,
Platyrrhinus_lineatus,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,,,,,,,,,
Platyrrhinus_masu,Chiroptera,Phyllostomidae,Platyrrhinus,masu,,,,,,,,,
Platyrrhinus_matapalensis,Chiroptera,Phyllostomidae,Platyrrhinus,matapalensis,,,,,,,,,
Platyrrhinus_nigellus,Chiroptera,Phyllostomidae,Platyrrhinus,nigellus,,,,,,,,,
Platyrrhinus_nitelinea,Chiroptera,Phyllostomidae,Platyrrhinus,nitelinea,,,,,,,,,
Platyrrhinus_recifinus,Chiroptera,Phyllostomidae,Platyrrhinus,recifinus,,,,,,,,,
Platyrrhinus_umbratus,Chiroptera,Phyllostomidae,Platyrrhinus,umbratus,,,,,,,,,
Platyrrhinus_vittatus,Chiroptera,Phyllostomidae,Platyrrhinus,vittatus,,,,,,,,,
Pygoderma_bilabiatum,Chiroptera,Phyllostomidae,Pygoderma,bilabiatum,,,,,,,,,
Rhinophylla_alethina,Chiroptera,Phyllostomidae,Rhinophylla,alethina,,,,,,,,,
Rhinophylla_fischerae,Chiroptera,Phyllostomidae,Rhinophylla,fischerae,,,,,,,,,
Rhinophylla_pumilio,Chiroptera,Phyllostomidae,Rhinophylla,pumilio,,,,,,,,,
Scleronycteris_ega,Chiroptera,Phyllostomidae,Scleronycteris,ega,,,,,,,,,
Sphaeronycteris_toxophyllum,Chiroptera,Phyllostomidae,Sphaeronycteris,toxophyllum,,,,,,,,,
Stenoderma_rufum,Chiroptera,Phyllostomidae,Stenoderma,rufum,,,,,,,,,
Sturnira_aratathomasi,Chiroptera,Phyllostomidae,Sturnira,aratathomasi,,,,,,,,,
Sturnira_bidens,Chiroptera,Phyllostomidae,Sturnira,bidens,,,,,,,,,
Sturnira_bogotensis,Chiroptera,Phyllostomidae,Sturnira,bogotensis,,,,,,,,,
Sturnira_erythromos,Chiroptera,Phyllostomidae,Sturnira,erythromos,,,,,,,,,
Sturnira_koopmanhilli,Chiroptera,Phyllostomidae,Sturnira,koopmanhilli,,,,,,,,,
Sturnira_lilium,Chiroptera,Phyllostomidae,Sturnira,lilium,,,,,,,,,
Sturnira_ludovici,Chiroptera,Phyllostomidae,Sturnira,ludovici,,,,,,,,,
Sturnira_luisi,Chiroptera,Phyllostomidae,Sturnira,luisi,,,,,,,,,
Sturnira_magna,Chiroptera,Phyllostomidae,Sturnira,magna,,,,,,,,,
Sturnira_mistratensis,Chiroptera,Phyllostomidae,Sturnira,mistratensis,,,,,,,,,
Sturnira_mordax,Chiroptera,Phyllostomidae,Sturnira,mordax,,,,,,,,,
Sturnira_nana,Chiroptera,Phyllostomidae,Sturnira,nana,,,,,,,,,
Sturnira_oporaphilum,Chiroptera,Phyllostomidae,Sturnira,oporaphilum,,,,,,,,,
Sturnira_perla,Chiroptera,Phyllostomidae,Sturnira,perla,,,,,,,,,
Sturnira_sorianoi,Chiroptera,Phyllostomidae,Sturnira,sorianoi,,,,,,,,,
Sturnira_tildae,Chiroptera,Phyllostomidae,Sturnira,tildae,,,,,,,,,
Tonatia_bidens,Chiroptera,Phyllostomidae,Tonatia,bidens,,,,,,,,,
Tonatia_saurophila,Chiroptera,Phyllostomidae,Tonatia,saurophila,,,,,,,,,
Trachops_cirrhosus,Chiroptera,Phyllostomidae,Trachops,cirrhosus,,,,,,,,,
Trinycteris_nicefori,Chiroptera,Phyllostomidae,Trinycteris,nicefori,,,,,,,,,
Uroderma_bilobatum,Chiroptera,Phyllostomidae,Uroderma,bilobatum,,,,,,,,,
Uroderma_magnirostrum,Chiroptera,Phyllostomidae,Uroderma,magnirostrum,,,,,,,,,
Vampyressa_melissa,Chiroptera,Phyllostomidae,Vampyressa,melissa,,,,,,,,,
Vampyressa_pusilla,Chiroptera,Phyllostomidae,Vampyressa,pusilla,,,,,,,,,
Vampyressa_thyone,Chiroptera,Phyllostomidae,Vampyressa,thyone,,,,,,,,,
Vampyriscus_bidens,Chiroptera,Phyllostomidae,Vampyriscus,bidens,,,,,,,,,
Vampyriscus_brocki,Chiroptera,Phyllostomidae,Vampyriscus,brocki,,,,,,,,,
Vampyriscus_nymphaea,Chiroptera,Phyllostomidae,Vampyriscus,nymphaea,,,,,,,,,
Vampyrodes_caraccioli,Chiroptera,Phyllostomidae,Vampyrodes,caraccioli,,,,,,,,,
Vampyrodes_major,Chiroptera,Phyllostomidae,Vampyrodes,major,,,,,,,,,
Vampyrum_spectrum,Chiroptera,Phyllostomidae,Vampyrum,spectrum,,,,,,,,,
Xeronycteris_vieirai,Chiroptera,Phyllostomidae,Xeronycteris,vieirai,,,,,,,,,
Thyroptera_devivoi,Chiroptera,Thyropteridae,Thyroptera,devivoi,,,,,,,,,
Thyroptera_discifera,Chiroptera,Thyropteridae,Thyroptera,discifera,,,,,,,,,
Thyroptera_lavali,Chiroptera,Thyropteridae,Thyroptera,lavali,,,,,,,,,
Thyroptera_tricolor,Chiroptera,Thyropteridae,Thyroptera,tricolor,,,,,,,,,
Thyroptera_wynneae,Chiroptera,Thyropteridae,Thyroptera,wynneae,,,,,,,,,
Cistugo_lesueuri,Chiroptera,Cistugidae,Cistugo,lesueuri,,,,,,,,,
Cistugo_seabrae,Chiroptera,Cistugidae,Cistugo,seabrae,,,,,,,,,
