Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,,1700 Matched Species,FSSB,MSSB,SSB,,Total Species,SSB Data Present,Percent Covered
Pteropus_pilosus,Chiroptera,Pteropodidae,Pteropus,pilosus,,,,,,,,,
Pteropus_pohlei,Chiroptera,Pteropodidae,Pteropus,pohlei,,,,,,,,,
Pteropus_poliocephalus,Chiroptera,Pteropodidae,Pteropus,poliocephalus,,Y,1,1,1,,,,
Pteropus_pselaphon,Chiroptera,Pteropodidae,Pteropus,pselaphon,,Y,0,1,1,,,,
Pteropus_pumilus,Chiroptera,Pteropodidae,Pteropus,pumilus,,,,,,,,,
Pteropus_rayneri,Chiroptera,Pteropodidae,Pteropus,rayneri,,Y,0,0,0,,,,
Pteropus_rennelli,Chiroptera,Pteropodidae,Pteropus,rennelli,,,,,,,,,
Pteropus_rodricensis,Chiroptera,Pteropodidae,Pteropus,rodricensis,,Y,0,1,1,,,,
Pteropus_rufus,Chiroptera,Pteropodidae,Pteropus,rufus,,Y,0,0,0,,,,
Pteropus_samoensis,Chiroptera,Pteropodidae,Pteropus,samoensis,,,,,,,,,
Pteropus_scapulatus,Chiroptera,Pteropodidae,Pteropus,scapulatus,,,,,,,,,
Pteropus_seychellensis,Chiroptera,Pteropodidae,Pteropus,seychellensis,,Y,0,0,0,,,,
Pteropus_speciosus,Chiroptera,Pteropodidae,Pteropus,speciosus,,,,,,,,,
Pteropus_subniger,Chiroptera,Pteropodidae,Pteropus,subniger,,,,,,,,,
Pteropus_temminckii,Chiroptera,Pteropodidae,Pteropus,temminckii,,,,,,,,,
Pteropus_tokudae,Chiroptera,Pteropodidae,Pteropus,tokudae,,,,,,,,,
Pteropus_tonganus,Chiroptera,Pteropodidae,Pteropus,tonganus,,Y,0,0,0,,,,
Pteropus_tuberculatus,Chiroptera,Pteropodidae,Pteropus,tuberculatus,,,,,,,,,
Pteropus_ualanus,Chiroptera,Pteropodidae,Pteropus,ualanus,,,,,,,,,
Pteropus_vampyrus,Chiroptera,Pteropodidae,Pteropus,vampyrus,,Y,0,0,0,,,,
Pteropus_vetulus,Chiroptera,Pteropodidae,Pteropus,vetulus,,,,,,,,,
Pteropus_voeltzkowi,Chiroptera,Pteropodidae,Pteropus,voeltzkowi,,,,,,,,,
Pteropus_woodfordi,Chiroptera,Pteropodidae,Pteropus,woodfordi,,,,,,,,,
Rousettus_aegyptiacus,Chiroptera,Pteropodidae,Rousettus,aegyptiacus,,Y,0,0,0,,,,
Rousettus_amplexicaudatus,Chiroptera,Pteropodidae,Rousettus,amplexicaudatus,,,,,,,,,
Rousettus_bidens,Chiroptera,Pteropodidae,Rousettus,bidens,,,,,,,,,
Rousettus_celebensis,Chiroptera,Pteropodidae,Rousettus,celebensis,,,,,,,,,
Rousettus_lanosus,Chiroptera,Pteropodidae,Rousettus,lanosus,,,,,,,,,
Rousettus_leschenaultii,Chiroptera,Pteropodidae,Rousettus,leschenaultii,,Y,0,0,0,,,,
Rousettus_linduensis,Chiroptera,Pteropodidae,Rousettus,linduensis,,,,,,,,,
Rousettus_madagascariensis,Chiroptera,Pteropodidae,Rousettus,madagascariensis,,Y,0,0,0,,,,
Rousettus_obliviosus,Chiroptera,Pteropodidae,Rousettus,obliviosus,,,,,,,,,
Rousettus_spinalatus,Chiroptera,Pteropodidae,Rousettus,spinalatus,,,,,,,,,
Scotonycteris_ophiodon,Chiroptera,Pteropodidae,Scotonycteris,ophiodon,,,,,,,,,
Scotonycteris_zenkeri,Chiroptera,Pteropodidae,Scotonycteris,zenkeri,,,,,,,,,
Sphaerias_blanfordi,Chiroptera,Pteropodidae,Sphaerias,blanfordi,,,,,,,,,
Styloctenium_mindorensis,Chiroptera,Pteropodidae,Styloctenium,mindorensis,,,,,,,,,
Styloctenium_wallacei,Chiroptera,Pteropodidae,Styloctenium,wallacei,,,,,,,,,
Syconycteris_australis,Chiroptera,Pteropodidae,Syconycteris,australis,,,,,,,,,
Syconycteris_carolinae,Chiroptera,Pteropodidae,Syconycteris,carolinae,,,,,,,,,
Syconycteris_hobbit,Chiroptera,Pteropodidae,Syconycteris,hobbit,,,,,,,,,
Thoopterus_nigrescens,Chiroptera,Pteropodidae,Thoopterus,nigrescens,,,,,,,,,
Craseonycteris_thonglongyai,Chiroptera,Craseonycteridae,Craseonycteris,thonglongyai,,,,,,,,,
Anthops_ornatus,Chiroptera,Hipposideridae,Anthops,ornatus,,,,,,,,,
Asellia_patrizii,Chiroptera,Hipposideridae,Asellia,patrizii,,,,,,,,,
Asellia_tridens,Chiroptera,Hipposideridae,Asellia,tridens,,Y,0,0,0,,,,
Aselliscus_stoliczkanus,Chiroptera,Hipposideridae,Aselliscus,stoliczkanus,,,,,,,,,
Aselliscus_tricuspidatus,Chiroptera,Hipposideridae,Aselliscus,tricuspidatus,,,,,,,,,
Cloeotis_percivali,Chiroptera,Hipposideridae,Cloeotis,percivali,,,,,,,,,
Coelops_frithii,Chiroptera,Hipposideridae,Coelops,frithii,,,,,,,,,
Coelops_robinsoni,Chiroptera,Hipposideridae,Coelops,robinsoni,,,,,,,,,
Hipposideros_abae,Chiroptera,Hipposideridae,Hipposideros,abae,,,,,,,,,
Hipposideros_armiger,Chiroptera,Hipposideridae,Hipposideros,armiger,,Y,0,0,0,,,,
Hipposideros_ater,Chiroptera,Hipposideridae,Hipposideros,ater,,,,,,,,,
Hipposideros_beatus,Chiroptera,Hipposideridae,Hipposideros,beatus,,,,,,,,,
Hipposideros_bicolor,Chiroptera,Hipposideridae,Hipposideros,bicolor,,,,,,,,,
Hipposideros_boeadii,Chiroptera,Hipposideridae,Hipposideros,boeadii,,,,,,,,,
Hipposideros_breviceps,Chiroptera,Hipposideridae,Hipposideros,breviceps,,,,,,,,,
Hipposideros_caffer,Chiroptera,Hipposideridae,Hipposideros,caffer,,,,,,,,,
Hipposideros_calcaratus,Chiroptera,Hipposideridae,Hipposideros,calcaratus,,,,,,,,,
Hipposideros_camerunensis,Chiroptera,Hipposideridae,Hipposideros,camerunensis,,,,,,,,,
Hipposideros_cervinus,Chiroptera,Hipposideridae,Hipposideros,cervinus,,,,,,,,,
Hipposideros_cineraceus,Chiroptera,Hipposideridae,Hipposideros,cineraceus,,,,,,,,,
Hipposideros_commersoni,Chiroptera,Hipposideridae,Hipposideros,commersoni,,Y,0,0,0,,,,
Hipposideros_coronatus,Chiroptera,Hipposideridae,Hipposideros,coronatus,,,,,,,,,
Hipposideros_corynophyllus,Chiroptera,Hipposideridae,Hipposideros,corynophyllus,,,,,,,,,
Hipposideros_coxi,Chiroptera,Hipposideridae,Hipposideros,coxi,,,,,,,,,
Hipposideros_crumeniferus,Chiroptera,Hipposideridae,Hipposideros,crumeniferus,,,,,,,,,
Hipposideros_curtus,Chiroptera,Hipposideridae,Hipposideros,curtus,,,,,,,,,
Hipposideros_cyclops,Chiroptera,Hipposideridae,Hipposideros,cyclops,,,,,,,,,
Hipposideros_demissus,Chiroptera,Hipposideridae,Hipposideros,demissus,,,,,,,,,
Hipposideros_diadema,Chiroptera,Hipposideridae,Hipposideros,diadema,,,,,,,,,
Hipposideros_dinops,Chiroptera,Hipposideridae,Hipposideros,dinops,,,,,,,,,
Hipposideros_doriae,Chiroptera,Hipposideridae,Hipposideros,doriae,,,,,,,,,
Hipposideros_durgadasi,Chiroptera,Hipposideridae,Hipposideros,durgadasi,,,,,,,,,
Hipposideros_dyacorum,Chiroptera,Hipposideridae,Hipposideros,dyacorum,,,,,,,,,
Hipposideros_edwardshilli,Chiroptera,Hipposideridae,Hipposideros,edwardshilli,,,,,,,,,
Hipposideros_fuliginosus,Chiroptera,Hipposideridae,Hipposideros,fuliginosus,,,,,,,,,
Hipposideros_fulvus,Chiroptera,Hipposideridae,Hipposideros,fulvus,,,,,,,,,
Hipposideros_galeritus,Chiroptera,Hipposideridae,Hipposideros,galeritus,,,,,,,,,
Hipposideros_gigas,Chiroptera,Hipposideridae,Hipposideros,gigas,,,,,,,,,
